array,site,buffer_dist,AIRP-RUNWAY,BORROWPIT-DRY,BORROWPIT-WET,BORROWPITS,CAMP-INDUSTRIAL,CAMPGROUND,CANAL,CFO,CLEARING-UNKNOWN,CLEARING-WELLPAD-UNCONFIRMED,CONVENTIONAL-SEISMIC,COUNTRY-RESIDENCE,CROP,CULTIVATION_ABANDONED,DUGOUT,FACILITY-OTHER,FACILITY-UNKNOWN,GREENSPACE,GRVL-SAND-PIT,HARVEST-AREA-1940,HARVEST-AREA-1950,HARVEST-AREA-1960,HARVEST-AREA-1963,HARVEST-AREA-1970,HARVEST-AREA-1971,HARVEST-AREA-1972,HARVEST-AREA-1973,HARVEST-AREA-1975,HARVEST-AREA-1976,HARVEST-AREA-1977,HARVEST-AREA-1978,HARVEST-AREA-1979,HARVEST-AREA-1980,HARVEST-AREA-1984,HARVEST-AREA-1985,HARVEST-AREA-1986,HARVEST-AREA-1987,HARVEST-AREA-1988,HARVEST-AREA-1989,HARVEST-AREA-1990,HARVEST-AREA-1991,HARVEST-AREA-1992,HARVEST-AREA-1993,HARVEST-AREA-1994,HARVEST-AREA-1995,HARVEST-AREA-1996,HARVEST-AREA-1997,HARVEST-AREA-1998,HARVEST-AREA-1999,HARVEST-AREA-2000,HARVEST-AREA-2001,HARVEST-AREA-2002,HARVEST-AREA-2003,HARVEST-AREA-2004,HARVEST-AREA-2005,HARVEST-AREA-2006,HARVEST-AREA-2007,HARVEST-AREA-2008,HARVEST-AREA-2009,HARVEST-AREA-2010,HARVEST-AREA-2011,HARVEST-AREA-2012,HARVEST-AREA-2013,HARVEST-AREA-2014,HARVEST-AREA-2015,HARVEST-AREA-2016,HARVEST-AREA-2017,HARVEST-AREA-2018,HARVEST-AREA-2019,HARVEST-AREA-2020,HARVEST-AREA-2021,HARVEST-AREA-WHITE-ZONE,LAGOON,LOW-IMPACT-SEISMIC,MINES-OILSANDS,MISC-OIL-GAS-FACILITY,OIL-GAS-PLANT,OPEN-PIT-MINE,PIPELINE,RESERVOIR,RESIDENCE_CLEARING,RIS-BORROWPITS,RIS-CAMP-INDUSTRIAL,RIS-CLEARING-UNKNOWN,RIS-DRAINAGE,RIS-FACILITY-OPERATIONS,RIS-FACILITY-UNKNOWN,RIS-MINES-OILSANDS,RIS-OILSANDS-RMS,RIS-OVERBURDEN-DUMP,RIS-RECLAIMED-PERMANENT,RIS-RECLAIMED-TEMP,RIS-ROAD,RIS-SOIL-REPLACED,RIS-SOIL-SALVAGED,RIS-TAILING-POND,RIS-TRANSMISSION-LINE,RIS-UTILITIES,RIS-WINDROW,RLWY-SGL-TRACK,ROAD-GRAVEL-1L,ROAD-GRAVEL-2L,ROAD-PAVED-DIV,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-UNCLASSIFIED,ROAD-UNIMPROVED,ROAD-WINTER,ROUGH_PASTURE,RUNWAY,RURAL-RESIDENCE,SUMP,SURROUNDING-VEG,TAILING-POND,TAME_PASTURE,TRAIL,TRANSMISSION-LINE,TRUCK-TRAIL,URBAN-INDUSTRIAL,URBAN-RESIDENCE,VEGETATED-EDGE-RAILWAYS,VEGETATED-EDGE-ROADS,WELL-ABAND,WELL-BITUMEN,WELL-CASED,WELL-GAS,WELL-OIL,WELL-OTHER,WELL-UNKNOWN,WELL_CLEARED_NOT_CONFIRMED,WELL_CLEARED_NOT_DRILLED
LU22,LU22_25,4500,0,4.5845914817336906e-4,2.465600102164285e-4,0,0,0,0,0,7.037006467022325e-4,1.8443592856005368e-4,0.015797350750517865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015756353258824025,0.007669129473329901,0,0.032825061635813765,0,0.01676144214895318,0,0,8.508962952487077e-5,0,0,0,0,0,0,0,0.04636665493516632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04777378043795518,0,0,0,0,0,3.2174066450613736e-5,0,0,0.006262095778931934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003429869539329721,0,0,0,0,0,6.383526042772912e-4,0,0,0,0,0,0,0,0,0.001433136855268486,0,7.855006117818624e-4,0,0,0,0.00565181358073271,0.004929033911300599,0,1.9219416392126518e-4,0,9.563638998930689e-4,0,0,0,0
LU22,LU22_25,4750,0,5.573892803189312e-4,2.613481519118968e-4,0,0,0,0,0,7.529230251776496e-4,1.6553252313976854e-4,0.01647229993222047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015379626024555147,0.007792314799815037,0,0.0330023602167055,0,0.017973418285411002,0,0,7.636853176193268e-5,0,0,0,0,0,0,0,0.04521182675225174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545774160764888,0,0,0,0,0,2.8876447451519907e-5,0,0,0.006317059075801068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033936021487478815,0,0,0,0,0,6.377197623107625e-4,0,0,0,0,8.649565506502552e-5,0,0,0,0.0014238204631301578,0,9.129596344562901e-4,0,0,0,0.005819392453266576,0.005282341616424888,0,1.7249559310384747e-4,0,9.185025423526238e-4,0,0,0,0
LU22,LU22_25,5000,0,7.381603813106668e-4,2.7920709889955566e-4,6.0166065973374705e-5,0,0,0,0,6.79513030222829e-4,1.4939310213364117e-4,0.01691913066866781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014050152342414468,0.007711669815729862,0,0.0298468560511459,0,0.018571460857474145,0,0,6.892259991514426e-5,0,0,0,0,0,0,0,0.044808197547259565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04410947036780226,0,0,0,0,0,2.6060993824996725e-5,0,0,0.006365882084537949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003426877201105897,0,0,0,0,0,6.189833057721778e-4,0,0,0,0,1.1203013546370958e-4,0,0,0,0.001371838804156092,0,9.588062854179181e-4,0,0,0,0.0059413788310849315,0.005474201686706428,0,1.5567727277622238e-4,0,9.992890696861015e-4,0,0,0,0
LU22,LU22_29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000002596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU22,LU22_29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9692394565638415,0,0,0,0,0,0,0,0,0,0,0.02327851075473973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3619301429761207e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU22,LU22_29,250,0,0,0.020767399919564576,0,0,0,0,0,0,0,0.004810541436322861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286914678836573,0,0,0,0,0,0,0,0,0,0,0.3564678508332945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011183741777619638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02246342372799975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.694975712770322e-5,0,0,0,0,0,0.026819926621301327,0.03109122622252299,0,0,0,0,0,0,0,0
LU22,LU22_29,500,0,0,0.010919845274192728,0,0,0,0,0,0,0,0.013862391987034041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26364539664265846,0,0,0,0,0,0,0,0,0,0,0.26961263742559266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576990850757653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012357063691627323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015708850931456088,0,0,0,0,0,0.014966566206803037,0.019313038277457985,0,0,0,0.009834573592340377,0,0,0,0
LU22,LU22_29,750,0,0,0.008312626135700045,0,0,0,0,0,0,0,0.013288550993801027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26036119199306634,0,0,0,0,0,0,0,0,0,0,0.25634916377048955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007857533143661524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956027637876508,0,0,0,0,0,6.01935601391364e-4,0,0,0,0,0,0,0,0,0.001889842196479083,0,8.302847317528026e-4,0,0,0,0.014028088657194569,0.01367335078606193,0,0,0,0.006245791485741506,0.0016253215361827632,0,0,0
LU22,LU22_29,1000,0,0,0.004675852201331161,0,0,0,0,0,0,0,0.009906364910694273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2822535238124474,0,0,0,0,0,0,0,0,0,0,0.2581505003359559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013048294795400522,0,0,0.011535168382246008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010825218022661811,0,0,0,0,0,0.0016597578622467566,0,0,0,0,0,0,0,0,0.0020287686858862777,0,8.765761244546183e-4,0,0,0,0.016991935449745865,0.010678115608198042,0,0,0,0.005250541411839518,0.004241484445352882,0,0,0
LU22,LU22_29,1250,0,0.0020011116481067413,0.002992545408852355,0,0,0,0,0,0.0012359581265744088,0,0.0086279005808923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27996748208147354,0,0,0,0,0,0,0,0,0,0,0.25529617452886544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012429963087818154,0,0,0.018433093709457504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013538741402475466,0,0,0,0,0,0.002807483328777383,0,0,0,0,0,0,0,0,0.0015137743132082565,8.741991655483468e-4,0.0010412746675190327,0,0,0,0.021860901459924656,0.01230126281077861,0,0,0,0.009035972786668248,0.0027145500450262185,0,0,0
LU22,LU22_29,1500,0,0.001684618801467482,0.0020781565339250524,0.0013317262953707225,0,0,0,0,0.0020215492243670177,0,0.009936654753346921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2755488405880725,0,0,0,0,0,0,0,0,0,0,0.2468803251530897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008780190571887085,0,0,0.019348894256418028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012391500546359678,0,0,0,0,0,0.0025383997660248406,0,0,0,0,0,0,0,0,0.0014683712013837974,0.002201832465471292,9.556572979789443e-4,0,0,0,0.019816729209513682,0.01188834796815538,0,0.0014125444667497016,0,0.006546526926725225,0.0018851041979346978,0,0,0
LU22,LU22_29,1750,0,0.00219479812753548,0.001526808882067394,0.0014829521974871838,0,0,0,0,0.002404906853050236,0,0.01134937335615501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24550064259711152,0,0,0,0,0,0,0,0,0,0,0.2307134801572812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645075225689667,0,0,0.019613556094332366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010701897053310507,0,0,0,0,0,0.002506196104882744,0,0,0,0,0,0,0,0,0.001489748722997998,0.002528368340407647,0.001406123608393751,0,0,0,0.018315558290930168,0.012533514292650545,0,0.0010377877714895824,0,0.004809693252287948,0.001384974512768357,0,0,0
LU22,LU22_29,2000,0,0.002077873755362647,0.0011689630503328007,0.0011353852762010785,0,0,0,0,0.0018412568093665116,0,0.015010418514587325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19051900217708298,0,0,0,0,0,0,0,0,0,0,0.20443053130967673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501833554258457,0,0,0.019411383169162983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932757735416556,0,0,0,0,0,0.002034578616579932,0,0,0,0,0,0,0,0,0.001460365437309912,0.0027801070701339798,0.0014804935670170263,0,0,0,0.016109222332105995,0.011248569376250364,0,7.94556262546679e-4,0,0.003682421396282809,0.00106037111133823,0,0,0
LU22,LU22_29,2250,0,0.0024604418939351926,9.236251261888951e-4,8.970945392206203e-4,0,0,0,0,0.0014548201950550458,1.1500730860245776e-4,0.018172940385667444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1505335325843644,0,0,0,0,0,0,0,0,0,0,0.16362555869044054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003965104626239726,0,0,0.018590513176489923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008459214162041739,0,0,0,0,0,0.0018548528569647465,0,0,0,0,0,0,0,0,0.0013348282409808272,0.0028284086917393465,0.0013235662930656544,0,0,0,0.014601186434090505,0.011240010943498304,0,6.277975407776334e-4,0,0.0031750400427597385,8.378240879709613e-4,0,0,0
LU22,LU22_29,2500,0,0.003341371317380495,7.481363522129383e-4,7.266465767686377e-4,0,0,0,0,0.001178404357994482,2.930484363356121e-4,0.02027856432562178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12193216139332427,0,0,0,0,0,0,0,0,0,0,0.1358316406178512,0,0,0,0.0022546324569674213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003211734747253892,0,0,0.017234670029358422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007945810470316887,0,0,0,0,0,0.0017659006581364715,0,0,0,0,0,0,0,0,0.0013210799176892843,0.0027793308340783402,0.0011605480099555943,0,0,0,0.013519151400453896,0.010900803575429179,0,5.085160080298377e-4,0,0.0033289599844452964,6.786375112564181e-4,0,0,0
LU22,LU22_29,2750,0,0.0030388281857761314,6.182945059611656e-4,6.005343609658741e-4,4.040544486285751e-5,0,0,0,0.0014663013270540366,3.656761011833631e-4,0.02201743829887457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10077038131680663,0,0,0,0,0,0,0,0,0,0,0.11714515754158554,0.002534330674381499,0,0,0.0035736109134421453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002654326237400166,0,0,0.01613299182636228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007670518101073215,0,0,0,0,0,0.0016470408926466775,0,0,0,0,0,0,0,0,0.0014610609761351503,0.0026803748883423334,0.0010422284685789895,0,0,0,0.012639469975429213,0.01150890319910188,0,6.208413355440805e-4,0,0.0033577212194302267,5.608574473194079e-4,0,0,0
LU22,LU22_29,3000,0,0.00289919909170795,5.195391334812532e-4,5.046156783115987e-4,3.30268685407663e-4,0,0,0,0.0015752151062124189,3.0757347688620913e-4,0.022605812584268845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08842173553591222,0,0,0,0,0,0,0,0,0,0,0.10162146457377673,0.003961246584971681,0,0,0.003674839735154124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022303713522598446,0,0,0.01507091336687132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007203110411241162,0,0,0,0,0,0.0014648363277831936,0,0,0,0,0,0,0,0,0.001500402992968877,0.002548948741136578,0.0012879294085062266,0,0,0,0.011807555337015503,0.011920664351842998,0,7.855729855102626e-4,0,0.002831526504032544,4.7127604948366545e-4,0,0,0
LU22,LU22_29,3250,0,0.002503931088352095,7.138897340112511e-4,4.299683886205396e-4,2.8141237099824925e-4,0,0,0,0.0013421951200863398,2.6207444184387404e-4,0.02285581222860183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836253992539812,0,0,0,0,0,0,0,0,0,0,0.09421425645504693,0.0033752633623427802,0,0,0.003131224389717166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001944248690904508,0,0,0.014700404255460105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006681705812333082,0,0,0,0,0,0.0013262033688840678,0,0,0,0,0,0,0,0,0.001771445681563929,0.002423356090234059,0.0013113420587150123,0,0,0,0.010864919877956859,0.011227280311570992,0,6.69363963985085e-4,0,0.0027726790343092587,4.0156065754821745e-4,0,0,0
LU22,LU22_29,3500,0,0.0022798955172493316,7.413029728821311e-4,3.707380493717849e-4,2.4264638111583286e-4,0,0,0,0.001157300894360139,2.2597235036537702e-4,0.022732280723260712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07947099170055312,0,0,0,0,0,0,0,0,0,0,0.09085020670546881,0.0029103036134485675,0,0,0.002699882254398935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001676418514096203,0,0,0.014235135945613205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062230041291452464,0,0,0,0,0,0.0012606550817213953,0,0,0,0,0,0,0,0,0.0017647087333523812,0.0022936647109935045,0.0014468876247127147,0,0,0,0.010664548653538887,0.010882612282701232,0,5.771556628238635e-4,0,0.00258408056337408,3.46243628192079e-4,0,0,0
LU22,LU22_29,3750,0,0.0019934073714731344,6.457572563773183e-4,3.229540341194191e-4,2.1137195866090174e-4,0,0,0,0.0010081376679759355,2.8162756476028986e-4,0.02253947201942783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07759439249020329,0,0,0,0,0,0,0,0,0,0,0.08862028375072102,0.0025351978143818444,0,0,0.00235189743049861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014603467945015704,0,0,0.013646456429506888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005816074210808659,0,0,0,0,0,0.001286464468708968,0,0,0,0,6.208779944539513e-5,0,0,0,0.0017111489164720432,0.0021749057800705277,0.0014688752074860038,0,0,0,0.010230855847302512,0.009957341452521837,0,5.027667107265618e-4,0,0.0022900564029670234,3.0161667166954214e-4,0,0,0
LU22,LU22_29,4000,0,0.0017520181975838058,6.479093631813819e-4,2.838463190502701e-4,1.8577613554180778e-4,0,0,0,9.467628276215676e-4,3.6719492667773763e-4,0.022245694961692503,0,0,0,0,0,7.39425978181357e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07621774234956769,0,0,0,0,0,0,0,0,0,0,0.08629812514298386,0.0022282012040465383,0,0,0.002067097351024165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012835079248548931,0,0,0.013095205334824177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006008254510340886,0,0,0,0,0,0.001148627813292912,0,0,0,0,2.313968889022401e-4,0,0,0,0.0015850296340092565,0.002044736523778345,0.0014429406889678116,0,0,0,0.0112074612807252,0.01027648859841545,0,4.418848043495163e-4,0,0.002293996132145332,2.6509277783455797e-4,0,0,0
LU22,LU22_29,4250,0,0.0015937212121919701,6.133263390710321e-4,3.331308211898703e-4,1.645629435941278e-4,0,0,0,0.001008758832453821,3.2526609421972696e-4,0.021611725497811683,0,0,0,0,0,2.344346735052704e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07748451242329608,0,0,0,0,0,0,0,0,0,0,0.08557610122500198,0.0019737699246917487,0,0,0.0018310620133639712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001136948196411258,0,0,0.012429695641209638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005780402894890368,0,0,0,0,0,0.001024067288692927,0,0,0,0,2.3539388503041397e-4,0,0,0,0.0014938518292236965,0.0022162264356145145,0.0013383796291491007,0,0,0,0.01110903285835193,0.010433929981920042,0,3.9142736994282525e-4,0,0.0022801489791684135,2.829427200226555e-4,0,0,0
LU22,LU22_29,4500,0,0.0014455023388378976,6.047401096455704e-4,2.9714446704899876e-4,1.467860824034088e-4,0,0,0,0.0012197509817340464,2.901293247824201e-4,0.020812631334806642,0,0,0,0,0,2.09109940256251e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07797525712006169,0,0,0,0,0,0,0,0,0,0,0.08712665018024268,0.0017605540377652277,0,0,0.0016332621045129774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010141297184039016,0,0,0.011794059628390119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005948697939646089,0,0,0,0,0,9.565600294364576e-4,0,0,0,0,2.099655332524439e-4,0,0,0,0.0014344094476857303,0.0023196537584194922,0.0012638968496873132,0,0,0,0.011138857694528888,0.010377999947493098,0,3.491435491156794e-4,0,0.0025906497266863495,3.9587798483291925e-4,0,0,0
LU22,LU22_29,4750,0,0.0014113113609944517,5.427584363577788e-4,2.6668921696363523e-4,1.3174152548117127e-4,0,0,0,0.0011903579228249854,2.6039307819806346e-4,0.02050446895989127,0,0,0,0,0,1.8767761950975906e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1884984340370994e-4,0,0.0753473626876638,0,0,0,0,0,0,0,0,0,0,0.09088463457338108,0.0015801094410967157,0,0,0.0014658640494797414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.101884453264625e-4,0,0,0.011043835362864199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005732162073781745,0,0,0,0,0,9.48612843842071e-4,0,0,0,0,1.884455201490014e-4,0,0,0,0.001472854505002584,0.00233897113571145,0.00119138511436174,0,0,0,0.010952648465099805,0.010046249298286299,0,3.13358753222926e-4,0,0.002512940838528907,3.5530323292482397e-4,0,0,0
LU22,LU22_29,5000,0,0.001273708503297501,5.015199028424749e-4,2.406870183096824e-4,1.1889672674675786e-4,0,0,0,0.0013284585954538657,2.3500475307375383e-4,0.02069953685783854,0,0,0,0,0,1.6937905160755866e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001669178846720853,0,0.0715716940466442,0,0,0,0,0,0,0,0,0,0,0.08819869063552982,0.0015376853814139902,0,0,0.0013229423046554755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.214450719071377e-4,0,0,0.010348663764302483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005585228845007855,0,0,0,0,0,9.090718048582727e-4,0,0,0,0,1.700720819344749e-4,0,0,0,0.0015119324409585773,0.002319454644232753,0.001093822193601051,0,0,0,0.010674184653099729,0.00948783668367182,0,2.828062747836926e-4,0,0.0024387678880303746,3.206611677146557e-4,0,0,0
LU22,LU22_30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000006748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU22,LU22_30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917491139356053,0,0,0,0,0,0,0,0,0,0,0.10230886008830037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005942025975684256,0,0,0,0
LU22,LU22_30,250,0,0,0,0,0,0,0,0,0,0,2.9972573178215016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41486185987856183,0,0,0,0,0,0,0,0,0,0,0.5081078581892288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009939600047456396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018861478043911185,0,0,0,0,0.044078820724335235,0,0,0,0
LU22,LU22_30,500,0,0,0,0,0,0,0,0,0,0,0.0045350829006588975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4420915793477091,0,0,0,0,0,0,0,0,0,0,0.36537466970376037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015446905527251975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008049633121049619,0,0,0,0,0,0.001292429968741057,0,0,0,0,0,0,0,0,0.0016117118414770704,0,0,0,0,0,0.01578914246789243,0.0031288085958540344,0,0,0,0.011019705181080338,0,0,0,0
LU22,LU22_30,750,0,0,0.0034593615693917453,0,0,0,0,0,0,0,0.012135126700679028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3201246742427495,0,0,0,0,0,0,0,0,0,0,0.30202085457048006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020168982402317573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005411089546418317,0,0,0,0,0,0.0012284065287462426,0,0,0,0,0,0,0,0,0.002006148593645462,0,0,0,0,0,0.010965287299895153,0.008631985526663515,0,0,0,0.004897646747146333,0,0,0,0
