"Site","BUFF_DIST","FEATURE_TYPIPELINE","FEATURE_TYHARVEST.AREA","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.GAS","FEATURE_TYWELL.OTHER","FEATURE_TYWELL.BITUMEN","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYTRAIL","FEATURE_TYCROP","FEATURE_TYROUGH_PASTURE","FEATURE_TYTAME_PASTURE","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYGREENSPACE","FEATURE_TYRECREATION","FEATURE_TYRUNWAY","FEATURE_TYWELL.CASED","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYVEGETATED.EDGE.RAILWAYS","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYBORROWPIT.WET","FEATURE_TYBORROWPIT.DRY","FEATURE_TYBORROWPITS","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYCAMPGROUND","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYTRUCK.TRAIL","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYSUMP","FEATURE_TYDUGOUT","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYMILL","FEATURE_TYROAD.PAVED.2L","FEATURE_TYFACILITY.OTHER","FEATURE_TYSURROUNDING.VEG","FEATURE_TYRLWY.SGL.TRACK","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYWELL.UNKNOWN","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYGOLFCOURSE","FEATURE_TYAIRP.RUNWAY","FEATURE_TYLAGOON","FEATURE_TYRESERVOIR","FEATURE_TYTRANSFER_STATION","FEATURE_TYLANDFILL","FEATURE_TYMINES.PITLAKE","FEATURE_TYRLWY.SPUR","FEATURE_TYROAD.PAVED.1L","FEATURE_TYCANAL","Gridcll","Lab"
"LU3-36",250,0.116698438910446,0,0,0,0,0.027144711971756,0,0,0,0,0,0,0.0098401425101486,0,0,0.00879179582089195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-36","ACME"
"LU3-38",250,0,0,0,0,0,0.0206964414893575,0.023843113517209,0,0,0,0,0,0.0320600290550493,0,0.0178639753273864,0.0312169679300674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103852560793776,0,0,0,0,0.0468835253756663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-38","ACME"
"LU3-39",250,0.00853971384142631,0,0.344971316888274,0,0.00458071297161382,0.00209838703935581,0.0690176238234099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121038888671584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-39","ACME"
"LU3-40",250,0.0499817231184587,0,0,0,0,0.00429573810099272,0.0199912876597032,0,0.0274509760896667,0.0725010722584845,0.013469867203589,0,0,0,0,0.0170259247236165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122455598251645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-40","ACME"
"LU3-41",250,0,0.385181357222282,0,0,0,0.0114029073101343,0.0752457048631957,0,0,0,0,0,0.0035216358430283,0,0,0.0142883455217071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631639324578075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-41","ACME"
"LU3-44",250,0.104694346970197,0,0,0,0,0,0,0,0,0,0,0,0.0271034486059372,0,0,0.0254864648058305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-44","ACME"
"LU3-45",250,0.0294382483538078,0,0,0,0,0.0181320456958174,0.0863186106346309,0,0,0.00548353627872887,0,0,0.053275640953844,0,0,0.0167928583331813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-45","ACME"
"LU3-46",250,0,0,0,0,0.0155385022403703,0.0222652036480449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-46","ACME"
"LU3-48",250,0,0,0,0,0.00499614675200152,0,0,0,0,0,0,0,0.026888361976277,0.0152447937331268,0,0.00869706348836488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866948096797388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-48","ACME"
"LU3-50",250,0,0,0,0,0,0.00572908053056634,0,0,0,0,0,0,0.0347919379105725,0,0,0.0132371773224336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-50","ACME"
"LU3-51",250,0.0737702376703914,0,0,0,0.000686644403675967,0.0252009626354024,0.0416841909263797,0,0.0274878658641902,0,0,0,0,0,0,0.027270466405334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-51","ACME"
"LU3-52",250,0.133384677834975,0,0,0.0679087341994038,0,0,0,0,0.0140291643128701,0,0,0,0,0,0,0.0321825637589882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-52","ACME"
"LU3-49",250,0,0,0,0,0.0135682368221883,0,0.00225971124348709,0,0,0,0,0,0,0,0,0,0,0.00617108006555475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170537849565342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-49","ACME"
"3-0-CA16B",250,0,0,0,0,0.0145365342918979,0.021329701852277,0.0120788985898732,0,0.0151720318118116,0,0,0,0,0,0,0.022879142662827,0,0.000746400329731621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-16","ABMI"
"3-0-CA22B",250,0.0504087311264648,0,0,0,0,0.0386293291342532,0.0167739956003337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-22","ABMI"
"3-2C1-CA43B",250,0.0383583198605836,0,0,0,0,0.0156345626637267,0.000336810027045387,0,0,0,0.0479295210148697,0,0.0372011381403153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290530737838334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-43","ABMI"
"3-2B1-CA38B",250,0.0120263381232768,0,0,0,0,0.00111157836460792,0.043037316976003,0.0192087490480892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-38","ABMI"
"3-0-CA33B",250,0,0.0382075742645781,0,0,0,0.0298395113340798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-33","ABMI"
"3-0-CA34B",250,0,0.600592642194411,0,0,0.00824118193288253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-34","ABMI"
"3-0-CA35B",250,0,0.158049696581336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-35","ABMI"
"3-0-CA4B",250,0.228204302962561,0,0,0.107590321572297,0.0142191538957052,0.0125752128683987,0.0647874735854548,0,0,0,0,0,0.0435298549671362,0,0.0221502757286499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-4","ABMI"
"3-0-CA8B",250,0,0,0,0,0.0183305937295008,0.0354203344295777,0,0,0,0,0,0,0.0254971291150679,0.0112489754776611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-8","ABMI"
"3-2F2-CA4B",250,0.052581446834275,0,0,0.0673254297318674,0,0,2.38369515485724e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354661063916802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-52","ABMI"
"LU2-03",500,0,0.0108780745917552,0,0,0.0228442797738106,0,0.00918475857048474,0,0,0,0,0,0.00240146926292294,0,0,0,0,0.000777568900201224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225386214087137,1.97371993744525e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-03","ACME"
"LU2-05",500,0,0,0,0,0.0041336905677219,0,0,0,0,0,0,0,0.0122525039096743,0,0.0122307792667079,0,0,0.00844385198310639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-05","ACME"
"LU2-100",500,0.027129413349588,0.0462440740373963,0,0,0.00752186967056203,0,0,0,0,0,0,0,0.0637855190910891,0.017309700060659,0.00901509998910669,0.00246165352313984,0,0.000408437301798291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035482527354944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-100","ACME"
"LU2-101",500,0,0,0,0,0,0,0,0,0,0,0,0,0.0121314032626733,0,0.0121232815456984,0,0,0.00295166340540191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-101","ACME"
"LU2-106",500,0.0102157801341646,0,0,0,0.00403620266598334,0,0,0.00978120332375671,0,0,0,0,0.0180249071890674,0,0.00639788182021631,0.00596370003830029,0,0,0.00257128994029074,0,0.0947874180156837,0.0280500201022387,0,0,0,0,0,0,0,0,0,0.0505368551924154,6.9373973122134e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125818952646954,0,0,0,0,0,0,0,0,0,0,0,0,0.00744307395509111,"LU2-106","ACME"
"LU2-110",500,0,0.136410032086917,0,0,0.0170689688364582,0,0,0,0,0,0,0,0.0348911472509149,0,0.0121610799677727,0.00664139585844813,0,0.00578897932393237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031754224547454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-110","ACME"
"LU2-119",500,0.0172629832884157,0.337430777981974,0,0,0.00454537371429072,0,0.0144942127089538,0,0,0,0,0,0.00907839434846432,0,0.0136203338098555,0.000922918620558504,0,0.00546990690374901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-119","ACME"
"LU2-123",500,0.00966644916936574,0.0178788580730965,0,0,0.0129842084957943,0,0.0142925200604462,0,0,0,0,0,0.0410350157091289,0,0.0115043522439259,0,0,0.00525282682284724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-123","ACME"
"LU2-13",500,0,0,0,0,0.0154468657829461,0,0,0,0,0,0,0,0.012632993450294,0,0.0125999698944922,0,0,0.00253486226392206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-13","ACME"
"LU2-137",500,0.00753338817670401,0.197997355415056,0,0,0.0111760718033756,0,0,0,0,0,0,0,0.0369237541500675,0,0.0123759145020363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149414265077718,0.0147102293339326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-137","ACME"
"LU2-143",500,0,0.0178428550153072,0,0,0.00666187411541532,0,0,0,0,0,0,0,0.0076612968130901,0,0,0,0,0.0100684826128267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076617119064268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-143","ACME"
"LU2-15",500,0,0.190967068244922,0,0,0.00375946467795496,0,0,0,0,0,0,0,0.0133070821986657,0,0.0126503144411466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-15","ACME"
"LU2-153",500,0.0336485044765893,0.165484214818364,0,0,0.000323204438020748,0,0,0,0,0,0,0,0.00807022122964808,0,0,0.01226442979966,0,0.000630610963838093,0,0,0,0.00253514395737358,0,0,0,0,0,0,0,0,0,0,0,0,0.017687606469739,0,0,0,0,0,0,0.0107783741705713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-153","ACME"
"LU2-155",500,0,0.382590568782332,0,0,0.00715816855020753,0,0,0,0,0,0,0,0.011591756314501,0,0.011511001966296,0,0,0.00785382132125182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-155","ACME"
"LU2-17",500,0,0.473081397942376,0,0,0.00689635617800205,0,0,0,0,0,0,0,0.0252044384499152,0,0.0125495599549974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236508147081975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-17","ACME"
"LU2-18",500,0,0.0260218329165,0,0,0,0,0,0,0,0,0,0,0.0231494434531169,0,0.0116213435908443,0,0,0.003323363691394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-18","ACME"
"LU2-20",500,0.0021589669101722,0.514649821816029,0,0,0.00528222962135384,0,0.00687102524937207,0,0,0,0,0,0.0358043619767491,0,0.0119367612415019,0,0,0.0047983398951238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-20","ACME"
"LU2-21",500,0.00718412612050235,0.00380132613307487,0,0,0.00229658879094501,0,0.00992600323626479,0,0,0,0,0,0.0340988840270071,0,0.0113284347472208,0,0,0.00175084359192036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588138017480988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-21","ACME"
"LU2-24",500,0.0146103256497534,0.378165114295938,0,0,0.00360865287904801,0,0,0,0,0,0,0,0.0128533797604497,0,0,0.0128550220482152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-24","ACME"
"LU2-25",500,0,0.0465980909843096,0,0,0.0164197820442104,0,0,0,0,0,0,0,0.0389143107649337,0,0.0130646266648533,0,0,0.000834286157249592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199728955446268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-25","ACME"
"LU2-26",500,0,0,0,0,0.00590340719275197,0,0,0,0,0,0,0,0.0126733723416756,0,0.0123709319356165,0,0,0.00234461307311294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-26","ACME"
"LU2-27",500,0.0251970383453391,0,0,0,0.012082565912698,0,0.0144926883862842,0,0,0,0,0,0.0443533998665822,0,0.0124323218743792,0,0,0.00709319802072208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-27","ACME"
"LU2-29",500,0,0,0,0,0.005510770424489,0,0,0,0,0,0,0,0.0235193597387094,0,0,0,0,0.000149850307572044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127062264665662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-29","ACME"
"LU2-30",500,0,0.020272111159164,0,0,0.00604769358873096,0,0,0,0,0,0,0,0.03787870756125,0,0.00389985270917048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167830000245529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-30","ACME"
"LU2-31",500,0,0.0217174782912878,0,0,0.00562388079687812,0,0,0,0,0,0,0,0.0288794534279369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155017955871372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-31","ACME"
"LU2-32",500,0,0,0,0,0.000482866276074124,0,0,0,0,0,0,0,0.02775839560084,0,0,0,0,0.00452933835974789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016028099261799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-32","ACME"
"LU2-33",500,0,0.332540077308086,0,0,0,0,0,0,0,0,0,0,0.0316517607779844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016945656041511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-33","ACME"
"LU2-34",500,0,0.167010524921826,0,0,0.00432638697589138,0,0,0,0,0,0,0,0.0120615358939093,0,0.0114538342651411,0,0,0.00581177495395987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-34","ACME"
"LU2-36",500,0,0.124574111994762,0,0,0.00480539120547283,0,0,0,0,0,0,0,0.00446253545202195,0,0.00433427511508894,0,0,0.00715769281939893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-36","ACME"
"LU2-38",500,0,0.28544631876882,0,0,0.0049423915666404,0,0,0,0,0,0,0,0.0294520066918663,0,0.0113682254319737,0,0,0.000228848633904928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748798869416921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-38","ACME"
"LU2-39",500,0,0.783981636763973,0,0,0.00045778547222298,0,0,0,0,0,0,0,0.0247067360615475,0,0.0123219920622855,0,0,0.00287132764879016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242452350589268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-39","ACME"
"LU2-40",500,0,0.0293350161123265,0,0,0.000456354489175423,0,0,0,0,0,0,0,0.0327416082518997,0,0.0125940968259589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106405940941849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-40","ACME"
"LU2-42",500,0,0.697192428830933,0,0,0.000572270252237665,0,0,0,0,0,0,0,0.0218801408654482,0,0.0109270027831216,0,0,0.00059215859310856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-42","ACME"
"LU2-44",500,0,0.39588335166695,0,0,0,0,0,0,0,0,0,0,0.0119952265464511,0,0.0116418135627215,0,0,0.00308758562568137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-44","ACME"
"LU2-46",500,0,0,0,0,0.0165932660033902,0,0,0,0,0,0,0,0.00673291826446568,0,0,0.00673566090101745,0,0.00629546589120537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-46","ACME"
"LU2-47",500,0,0,0,0,0.0216705666057325,0,0,0,0,0,0,0,0.0352973610495618,0,0.0117670520884935,0,0,0.00108822915865443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221866560312549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-47","ACME"
"LU2-50",500,0,0.505780194200198,0,0,0.00205918925307679,0,0,0,0,0,0,0,0.00870907184676455,0,0,0.0142834726301352,0,0.00151250415086319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-50","ACME"
"LU2-51",500,0.0233767267544882,0,0,0,0.0081028670477692,0,0,0,0,0,0,0,0.0105499351743879,0,0,0.0131411861634091,0,0.00148260654758189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-51","ACME"
"LU2-52",500,0,0.41213011193196,0,0,0.0016047719512342,0,0,0,0,0,0,0,0.0137289109816901,0,0.0121049799307731,0,0,0.0085234214239809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-52","ACME"
"LU2-54",500,0,0.427860302695388,0,0,0.00223474787267455,0,3.83982206165412e-06,0,0,0,0,0,0.0105982797022985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105979038812395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-54","ACME"
"LU2-56",500,0,0.588260153608308,0,0,0.0030860849261349,0,0,0,0,0,0,0,0.0155320066216278,0,0,0.01286439882124,0,8.99477632307201e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578255555592606,0,0,0,0,0,0,0.00337097503256492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-56","ACME"
"LU2-57",500,0.00354246842442129,0.261134792615195,0,0,0.0133457669632489,0,0,0.00919020298894985,0,0,0,0,0.00742441099991226,0,0,0.00724212103606434,0,0.000754649635447032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-57","ACME"
"2-0-CA22B",500,0.0114187065792928,0.224775071597102,0,0,0.0259479423296209,0,0.0144942546182943,0,0,0,0,0,0.0120788043007873,0,0,0.0120825962437594,0,0.00480653870179132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-22","ABMI"
"2-0-CA16B",500,0,0.00214054624139542,0,0,0.00770717188548068,0,0,0,0,0,0,0,0.0316428805959477,0,0.0104973352972106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-16","ABMI"
