model_name,scale,df,logLik,AICc,delta,delta_subsetted,weight_subsetted,intercept,fire_0_15,lc_broadleaf,lc_coniferous,lc_mixedwood,lc_shrubs,lc_wetland,lc_wetland_treed,pipe_trans,seismic,wells_inactive,harvest_0_15,osm_industrial,wells_active,nonanthro_ed,landscape_shei,landscape_mesh,cfi_site,cfi_site:nonanthro_ed
m_global_50,50,14,-4695.449372044329,9418.984405928348,13.273870420536696,10.684256024745991,0.00264731917405179,-1.5674341500580744,0.2234295001826359,-0.4029251673667958,0.04675574048430715,0.17371294984809652,NA,NA,NA,0.03788505187971068,-0.004233711797347974,0.055268737132810546,0.07429437046571667,0.027702234431711575,-0.044430573854179305,NA,NA,NA,NA,NA
m_core_3000,3000,8,-4701.508169732095,9419.045673340743,13.33513783293165,2.787125938686586,0.0931266730703561,-1.5559016672751418,0.31643334641130844,-0.24939884381516325,-0.0882368494995589,0.15976096026962633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m_active_harvest_1250,1250,11,-4698.50148339562,9419.056778450433,13.346242942621757,6.0287644519303285,0.0181320450121009,-1.558764562112048,0.19383617920589966,-0.4062875010022424,-0.11603185935155197,0.18396717925235767,NA,NA,NA,NA,NA,NA,0.13572077294672794,0.05692313876116061,-0.059150162736533916,NA,NA,NA,NA,NA
m_harvest_2500,2500,9,-4700.603255326763,9419.243185470152,13.532649962340656,3.5078369462207775,0.0671754276224334,-1.5533741012271896,0.24611115403092357,-0.28713560067279553,-0.10287688032320749,0.15719721969106124,NA,NA,NA,NA,NA,NA,0.12210067220352638,NA,NA,NA,NA,NA,NA,NA
m_global_3750,3750,14,-4695.634371574156,9419.354404988002,13.643869480190915,3.914957470884474,0.0658048477029494,-1.5631234764255697,0.16952647795108858,-0.2140746479264556,0.014362503827624154,0.11422547100906356,NA,NA,NA,0.3079563806588025,-0.3765582713234053,0.0216563096388439,0.09326061904242187,0.11873043100617986,-0.045945757884192355,NA,NA,NA,NA,NA
m_global_2500,2500,14,-4695.679215132639,9419.444092104968,13.733556597157076,3.708743581037197,0.0607552928100238,-1.5575700651460418,0.12112714803821614,-0.2954614714885066,-0.04133237235102651,0.12154461828074738,NA,NA,NA,0.20754386594466018,-0.2799282743599566,-0.07230239746865631,0.11275034503102835,0.10682545741499871,-0.0025047474804615268,NA,NA,NA,NA,NA
m_active_1500,1500,10,-4699.7031388348805,9419.451111580502,13.740576072690601,5.176856406355,0.0261454229671981,-1.5605256833530743,0.26198228265395895,-0.378738134475157,-0.10711981893138768,0.18568883832620944,NA,NA,NA,NA,NA,NA,NA,0.07755551543289738,-0.060639619686032153,NA,NA,NA,NA,NA
m_global_2750,2750,14,-4695.729178448268,9419.544018736226,13.83348322841448,3.498743925425515,0.0657511862282884,-1.558269397597953,0.13287005830026558,-0.28895732935879515,-0.03645024001405772,0.12085214927653709,NA,NA,NA,0.20758083065559277,-0.3049029886255862,-0.03311699436822029,0.11263901396156079,0.11841754535443677,-0.019989533990058962,NA,NA,NA,NA,NA
m_harvest_2750,2750,9,-4700.781345373255,9419.599365563136,13.888830055324433,3.554090752335469,0.0639565725374331,-1.5531730986271814,0.2520623711173082,-0.27584894804405663,-0.09992930432664819,0.15542084512244628,NA,NA,NA,NA,NA,NA,0.1178131820360615,NA,NA,NA,NA,NA,NA,NA
m_global_3000,3000,14,-4695.787937567835,9419.66153697536,13.95100146754885,3.4029895733037847,0.0684448851520172,-1.5591410790281468,0.14383019531788246,-0.27045215096179687,-0.02561530105556937,0.11751992850975398,NA,NA,NA,0.21899611539713396,-0.3116742847060686,-0.028998908962648038,0.11013060230610613,0.12389230619952808,-0.013871491914305879,NA,NA,NA,NA,NA
m_core_3250,3250,8,-4701.829942804734,9419.689219486021,13.978683978210029,3.174557792082851,0.0789459143217224,-1.5558583151330798,0.3228052053387948,-0.22000851112118103,-0.08520722293291491,0.15002723549008312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m_global_3500,3500,14,-4695.855320496212,9419.796302832114,14.085767324302651,3.515397104267322,0.0716404107827502,-1.5618175575063533,0.16746547410136656,-0.22137947948214104,0.0040249693052014455,0.11120558784192744,NA,NA,NA,0.2792932357505096,-0.35170362905354374,0.012736351515053814,0.1025971503992123,0.12688291620099038,-0.04002895007140492,NA,NA,NA,NA,NA
m_global_3250,3250,14,-4695.888203732616,9419.862069304922,14.15153379711046,3.347407610983282,0.0724095415239071,-1.5603661995869684,0.160390849770474,-0.2388906198019254,-0.012896544689145887,0.10974359187017198,NA,NA,NA,0.2512333085715653,-0.33270343293825566,0.002715722619365363,0.10780438803913557,0.12862693947452622,-0.032322992918718055,NA,NA,NA,NA,NA
m_active_harvest_1500,1500,11,-4698.910973417757,9419.875758494707,14.16522298689597,5.601503320560369,0.0211438839377663,-1.5579831259733061,0.21331361416204753,-0.3766590223933424,-0.09904621413558422,0.18198783709924898,NA,NA,NA,NA,NA,NA,0.1269859975293421,0.07627684046101225,-0.0507307542413941,NA,NA,NA,NA,NA
m_harvest_3000,3000,9,-4700.964827444141,9419.966329704906,14.255794197095383,3.707782302850319,0.0587700552254948,-1.55313326926905,0.25917666350900037,-0.2609745821810152,-0.09793436728025061,0.1509706909915702,NA,NA,NA,NA,NA,NA,0.11413536807531746,NA,NA,NA,NA,NA,NA,NA
m_active_1750,1750,10,-4700.00247630547,9420.04978652168,14.339251013869216,5.353699858344044,0.0247436912321018,-1.559826963083354,0.28209885197389356,-0.3438898879624558,-0.0964390904920297,0.18451434169960865,NA,NA,NA,NA,NA,NA,NA,0.09037882755765027,-0.0391501571703967,NA,NA,NA,NA,NA
m_core_3500,3500,8,-4702.011465740138,9420.05226535683,14.34172984901852,3.771359628983191,0.0630342386124486,-1.5563056702578368,0.3257463364981612,-0.20418495039565185,-0.07654709458774461,0.14974605942068517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m_core_3750,3750,8,-4702.084771285913,9420.19887644838,14.488340940568378,4.759428931261937,0.0431403079242763,-1.5565356020741214,0.32798466137188503,-0.19654453611855768,-0.07289932399854296,0.15095936007451488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m_core_4250,4250,8,-4702.101371236573,9420.2320763497,14.521540841888054,6.294215133455509,0.0221199605831176,-1.5565313984871376,0.32888846511590925,-0.202036676186473,-0.07291104516308577,0.15105414899450684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m_core_4000,4000,8,-4702.120115100592,9420.269564077737,14.559028569925431,5.497065024916083,0.0314092503657026,-1.556487859458695,0.3288037897521814,-0.19662033416600355,-0.0732886237773605,0.15011202073245436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m_core_4500,4500,8,-4702.146248738444,9420.321831353442,14.611295845630593,6.28602237220548,0.0228942740892909,-1.5565436846655079,0.3286403930948735,-0.20239519892864652,-0.07449271709495804,0.15022457420539528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m_core_4750,4750,8,-4702.195589762594,9420.420513401741,14.709977893930045,6.4018177643538365,0.0220192327782135,-1.5567579532414388,0.32726235475092136,-0.20490260727656537,-0.07387822316561339,0.1492446632520336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m_core_5000,5000,8,-4702.216275550314,9420.461884977181,14.751349469370325,6.691700231032883,0.0193262455142552,-1.5566931149435876,0.32624391855277207,-0.2076225898147556,-0.07774934998396597,0.1493620051878032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m_active_harvest_1750,1750,11,-4699.215700299323,9420.485212257838,14.774676750026629,5.789125594501456,0.0199027455336791,-1.5571993478048873,0.2309281479127764,-0.34530846160592615,-0.09258734767808835,0.17910120070201926,NA,NA,NA,NA,NA,NA,0.12753806928457298,0.08900476347037892,-0.02996201352347868,NA,NA,NA,NA,NA
m_active_2000,2000,10,-4700.260715956033,9420.566265822807,14.855730314995526,6.128208020756574,0.0181776622415096,-1.5594244653504046,0.300261930545553,-0.30769142868899846,-0.08431794710833748,0.17951699670463211,NA,NA,NA,NA,NA,NA,NA,0.09737298428850005,0.010141259312614599,NA,NA,NA,NA,NA
m_harvest_3250,3250,9,-4701.327110072357,9420.690894961339,14.980359453527853,4.176233267400676,0.0478430208020194,-1.5530611829894543,0.26663121597323464,-0.23197176219813076,-0.09548037668739644,0.14089387790907276,NA,NA,NA,NA,NA,NA,0.11101056856747489,NA,NA,NA,NA,NA,NA,NA
m_active_harvest_2000,2000,11,-4699.359991415182,9420.773794489556,15.063258981745093,6.335736687506142,0.0163860302454812,-1.5563894661891562,0.24079203858565623,-0.3123574245140519,-0.08406121303189039,0.17146873249153058,NA,NA,NA,NA,NA,NA,0.13843843322669855,0.09745395887918386,0.018947363462088345,NA,NA,NA,NA,NA
m_active_2250,2250,10,-4700.424987498002,9420.894808906745,15.184273398934238,5.938609834858653,0.0201054558803462,-1.5587688573536398,0.31218209694091054,-0.2807171496877427,-0.07976923235981206,0.17373263635543912,NA,NA,NA,NA,NA,NA,NA,0.09753656646906632,0.032576427671170055,NA,NA,NA,NA,NA
m_active_3000,3000,10,-4700.460894082508,9420.966622075757,15.256086567946113,4.708074673701049,0.0356406298457911,-1.5587508340898233,0.3423201359549368,-0.2245361102475028,-0.051605390629772756,0.16397442240217058,NA,NA,NA,NA,NA,NA,NA,0.12360084649822826,0.05546280388004003,NA,NA,NA,NA,NA
m_active_2750,2750,10,-4700.482632409904,9421.010098730549,15.29956322273756,4.964823919748596,0.0315899084022261,-1.5586647554131103,0.33137561075108146,-0.2430638193631248,-0.06155756332123924,0.1675549266989862,NA,NA,NA,NA,NA,NA,NA,0.11637601253968896,0.043429516923435496,NA,NA,NA,NA,NA
m_active_2500,2500,10,-4700.5223402157835,9421.089514342308,15.378978834496593,5.354165818376714,0.0266861067677078,-1.558586007339082,0.3226122101688916,-0.2566390841882871,-0.07036591129837239,0.16961293533120783,NA,NA,NA,NA,NA,NA,NA,0.1032746665024593,0.043767862721241946,NA,NA,NA,NA,NA
m_harvest_3500,3500,9,-4701.567310058798,9421.171294934222,15.460759426410732,4.890389206375403,0.036023203053778,-1.5535440874849955,0.2721269483867697,-0.2163680402561315,-0.08722218531996516,0.14084240348003374,NA,NA,NA,NA,NA,NA,0.10537455037407574,NA,NA,NA,NA,NA,NA,NA
m_active_harvest_2250,2250,11,-4699.560942919352,9421.175697497896,15.465161990085107,6.2194984260095225,0.0174710795980245,-1.55559671032811,0.24997149917852346,-0.28850396979987664,-0.08297750045185845,0.1644138724710111,NA,NA,NA,NA,NA,NA,0.13780004307232144,0.09972730898734906,0.03950328920445457,NA,NA,NA,NA,NA
m_active_3250,3250,10,-4700.672800598738,9421.390435108216,15.679899600405406,4.875773414278228,0.0337221596642431,-1.5593569190842174,0.3521047119378443,-0.19265979153978907,-0.04274115484965966,0.15430476261407308,NA,NA,NA,NA,NA,NA,NA,0.12914347891448152,0.06299850852112301,NA,NA,NA,NA,NA
m_active_4250,4250,10,-4700.698848615779,9421.442531142298,15.731995634487248,7.504669926054703,0.0120763983521678,-1.561934603314926,0.37085375682147204,-0.16387258332674282,-0.009719021098705857,0.15740775111647523,NA,NA,NA,NA,NA,NA,NA,0.11477906512196864,0.12360186657448088,NA,NA,NA,NA,NA
m_harvest_3750,3750,9,-4701.732125480285,9421.500925777194,15.790390269383352,6.06147826007691,0.0224981506909338,-1.5539637283599645,0.27918059051619976,-0.2085188730686667,-0.08343310765251057,0.1429501035479566,NA,NA,NA,NA,NA,NA,0.09483820377028225,NA,NA,NA,NA,NA,NA,NA
m_active_4500,4500,10,-4700.791485603066,9421.627805116872,15.917269609060895,7.591996135635782,0.011916213571904,-1.5621508426752957,0.3721835031984605,-0.16365865433553775,-0.010318477138106342,0.1563179730772959,NA,NA,NA,NA,NA,NA,NA,0.11084820165419973,0.1265145855441808,NA,NA,NA,NA,NA
m_active_harvest_2500,2500,11,-4699.797706386073,9421.649224431338,15.93868892352657,5.913875907406691,0.0201718494260861,-1.5557410894958044,0.26211282993096063,-0.26603362302691685,-0.07571275896427898,0.16042953527403073,NA,NA,NA,NA,NA,NA,0.12854740925428368,0.10669124677843762,0.049284679591413715,NA,NA,NA,NA,NA
m_active_4000,4000,10,-4700.804743684725,9421.65432128019,15.94378577237876,6.881822227369412,0.0157167000728648,-1.5614156624763087,0.3675108399214129,-0.16108054636926272,-0.014711527688106801,0.15589518503911878,NA,NA,NA,NA,NA,NA,NA,0.1157679691562156,0.11136214927347,NA,NA,NA,NA,NA
m_harvest_4000,4000,9,-4701.827064532475,9421.690803881575,15.980268373763465,6.918304828754117,0.0154326060209872,-1.5541125191973482,0.2832464811862099,-0.2085356881798845,-0.08400365319874112,0.14279484017120558,NA,NA,NA,NA,NA,NA,0.0872423201587042,NA,NA,NA,NA,NA,NA,NA
m_active_harvest_2750,2750,11,-4699.818812895531,9421.691437450254,15.98090194244287,5.646162639453905,0.0224697139402635,-1.5558219448577846,0.2711952069023278,-0.25362537656518636,-0.06855303803649768,0.15845970233230197,NA,NA,NA,NA,NA,NA,0.12462687700938448,0.11980746467037055,0.04802904817093646,NA,NA,NA,NA,NA
m_harvest_4250,4250,9,-4701.850022295293,9421.73671940721,16.026183899399257,7.798858190966712,0.0104245006362725,-1.5543927983323111,0.28613537096962566,-0.21410902706565724,-0.08339023932554969,0.1441963902300714,NA,NA,NA,NA,NA,NA,0.0813410836397931,NA,NA,NA,NA,NA,NA,NA
m_active_3500,3500,10,-4700.8540684842965,9421.752970879334,16.042435371522515,5.472065151487186,0.0269322724688944,-1.5602548725392085,0.3575967894853219,-0.1752261844724997,-0.02979268986372253,0.15389008027643789,NA,NA,NA,NA,NA,NA,NA,0.1255859207360239,0.07366804016451677,NA,NA,NA,NA,NA
m_active_5000,5000,10,-4700.865228705495,9421.77529132173,16.064755813918964,8.005106575581522,0.0100217814678267,-1.562617418154011,0.373897951464126,-0.16826437148364198,-0.010241752294536992,0.1535616160148482,NA,NA,NA,NA,NA,NA,NA,0.11282088794509737,0.1298443330690676,NA,NA,NA,NA,NA
m_active_4750,4750,10,-4700.867412674253,9421.779659259246,16.069123751434745,7.7609636218585365,0.0111600826171054,-1.5625086946024536,0.3725390858215324,-0.16584261061731198,-0.007994514858157725,0.1548224701655526,NA,NA,NA,NA,NA,NA,NA,0.10899194393416681,0.12944175288629584,NA,NA,NA,NA,NA
m_active_harvest_3000,3000,11,-4699.86390449887,9421.781620656933,16.071085149122155,5.52307325487709,0.0237121359931105,-1.5560268592724944,0.28338756550105565,-0.23554613527965146,-0.059817921346182315,0.15493378792325938,NA,NA,NA,NA,NA,NA,0.11945039571779005,0.1252500083064089,0.06011755572015478,NA,NA,NA,NA,NA
m_harvest_4500,4500,9,-4701.922043448421,9421.880761713468,16.170226205656945,7.844952732231832,0.0105004872359734,-1.5545666299607082,0.28775574925284736,-0.21458338318773626,-0.08473256584592187,0.14351623270504874,NA,NA,NA,NA,NA,NA,0.07728428919388146,NA,NA,NA,NA,NA,NA,NA
m_active_3750,3750,10,-4700.965952562254,9421.976739035248,16.26620352743703,6.537291518130587,0.0177347587536061,-1.560728654808696,0.3616058263518506,-0.16660612397016025,-0.022533483814719802,0.1552590807636592,NA,NA,NA,NA,NA,NA,NA,0.11743365912063917,0.08575231233802078,NA,NA,NA,NA,NA
m_harvest_4750,4750,9,-4701.993884343043,9422.02444350271,16.313907994899637,8.005747865323428,0.00987445617277925,-1.5549411699638105,0.2877986518430896,-0.21719976412608216,-0.08391894648544145,0.14256688684379215,NA,NA,NA,NA,NA,NA,0.07385016283534024,NA,NA,NA,NA,NA,NA,NA
m_harvest_5000,5000,9,-4702.033822177952,9422.10431917253,16.393783664718285,8.334134426380842,0.00850153678725127,-1.5550173611214024,0.28813454825296997,-0.22009479690679995,-0.08777434446179444,0.1430393221362401,NA,NA,NA,NA,NA,NA,0.07067682226926127,NA,NA,NA,NA,NA,NA,NA
m_active_harvest_3250,3250,11,-4700.134639847731,9422.323091354654,16.61255584684295,5.808429660715774,0.0211539585792477,-1.5565524924249003,0.29488471724799553,-0.20406229076375482,-0.05159839929165075,0.14506367132089312,NA,NA,NA,NA,NA,NA,0.11462425547694402,0.1292911220348088,0.0676951825520161,NA,NA,NA,NA,NA
m_active_harvest_3500,3500,11,-4700.383032285692,9422.819876230576,17.10934072276541,6.538970502730081,0.0157978303649626,-1.5574940989534947,0.3031544072544701,-0.18689104050512134,-0.03922450128901222,0.14489056129568495,NA,NA,NA,NA,NA,NA,0.10830575529402525,0.12503975234633355,0.0782264354643253,NA,NA,NA,NA,NA
m_active_harvest_4250,4250,11,-4700.408193859763,9422.870199378718,17.159663870907025,8.93233816247448,0.00591457048459706,-1.5597978390381055,0.3257738339005649,-0.17589616580794715,-0.019570818140698967,0.15013364920425626,NA,NA,NA,NA,NA,NA,0.08714521288813877,0.11510835860674054,0.12699545531222461,NA,NA,NA,NA,NA
m_active_harvest_4000,4000,11,-4700.477342485514,9423.00849663022,17.297961122409106,8.235997577399758,0.00798557006354013,-1.5589816592621784,0.3201347733704868,-0.1728451568767294,-0.024622076841935063,0.1482740213839266,NA,NA,NA,NA,NA,NA,0.09193541740325796,0.11565136689970316,0.1150225172838403,NA,NA,NA,NA,NA
m_active_harvest_4500,4500,11,-4700.522665191807,9423.099142042807,17.388606534996143,9.06333306157103,0.00571007121085551,-1.5601746708676036,0.3283830393801199,-0.17606899740251328,-0.019918646753264428,0.14897742913952838,NA,NA,NA,NA,NA,NA,0.08437624240480833,0.1117468076248428,0.1298266753952956,NA,NA,NA,NA,NA
m_active_harvest_3750,3750,11,-4700.584899984656,9423.223611628504,17.51307612069286,7.784164111386417,0.00950758773412575,-1.5581798914983274,0.31167643193110883,-0.17816660489855102,-0.03194695109234789,0.14708526971579755,NA,NA,NA,NA,NA,NA,0.09836821282692013,0.11703419577092643,0.08996119354296749,NA,NA,NA,NA,NA
m_active_harvest_4750,4750,11,-4700.621004866253,9423.295821391699,17.58528588388799,9.277125754311783,0.00522922086956972,-1.560665501593941,0.3299386607369857,-0.17854383384764932,-0.01738739618196358,0.1474599563410097,NA,NA,NA,NA,NA,NA,0.08136054669448692,0.11002728997723797,0.13273968174606654,NA,NA,NA,NA,NA
m_active_harvest_5000,5000,11,-4700.638803435571,9423.331418530335,17.62088302252414,9.561233784186697,0.00460294937609915,-1.5609240647122904,0.33248999369190974,-0.18123805823149558,-0.019679507178893253,0.1464859593206532,NA,NA,NA,NA,NA,NA,0.07848279833443618,0.11382924837173278,0.13319213944636754,NA,NA,NA,NA,NA
m_edge_conn_100,100,10,-4693.334586964313,9406.714007839366,1.0034723315548035,1.0034723315766314,0.159776555573784,-1.5694508903356075,0.22970047156913662,-0.4781133789187033,-0.0215829472409269,0.16529148450058498,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20246405917292334,NA,-0.22536624806001437,NA,NA
m_conn_100,100,9,-4694.385471853073,9406.807618522771,1.097083014959935,1.097083014981763,0.152470474857883,-1.5697992444666262,0.26111713828006444,-0.46826208020335364,-0.013600403216627569,0.17556101325677503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09058461901503884,NA,NA
m_het_100,100,9,-4694.551927958127,9407.140530732879,1.4299952250676142,1.429995225089442,0.129090649226401,-1.5696914905212136,0.24632965972195803,-0.471053992706792,-0.011424238187489317,0.1728378790213453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06961325591383231,NA,NA,NA
m_edge_250,250,9,-4694.642953182235,9407.322581181095,1.6120456732842285,0.8402840107009979,0.191057379934299,-1.571292353623716,0.20622900219340423,-0.48571961566585625,-0.021439494665129975,0.18409195346242288,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11344713372504282,NA,NA,NA,NA
m_edge_100,100,9,-4694.775037576039,9407.586749968703,1.876214460891788,1.8762144609136158,0.103276023828508,-1.569874938849549,0.22660255191918677,-0.47287233125497014,-0.016938683678590798,0.1689045566024187,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03613299237931199,NA,NA,NA,NA
m_config_100,100,11,-4693.077956566462,9408.209724792116,2.4991892843045207,2.4991892843263486,0.075634901381658,-1.569606113061583,0.2332826778013431,-0.47713427891714016,-0.028154227266429747,0.16504728350231546,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2520412359173132,-0.12038044265873817,-0.35760923661172245,NA,NA
m_edge_conn_250,250,10,-4694.09249475871,9408.22982342816,2.5192879203495977,1.747526257766367,0.121383223591405,-1.570756489715289,0.2228357885133375,-0.4804824968426365,-0.013210675939748813,0.16828779282865675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18322796044289352,NA,-0.12778148454798413,NA,NA
m_conn_250,250,9,-4695.180056423673,9408.39678766397,2.686252156159753,1.9144904935765226,0.111661342174022,-1.5718120261188877,0.25480427801255057,-0.4740451556179903,-0.016838171570528058,0.19271598911575727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03138026303317786,NA,NA
m_het_250,250,9,-4695.220135823461,9408.476946463546,2.7664109557354095,1.9946492931521789,0.107274520410058,-1.5719384057139185,0.24279602658694516,-0.4768858400096941,-0.019748517585033726,0.19638602094271773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010708353685982703,NA,NA,NA
m_het_edge_100,100,10,-4694.314471785201,9408.673777481143,2.9632419733316055,2.9632419733534334,0.0599728218616396,-1.5695658009012414,0.22525207311811388,-0.4760911066741612,-0.01387207841365593,0.16741640065308525,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07381900429665843,0.0942919337104604,NA,NA,NA
m_het_conn_100,100,10,-4694.385470008216,9408.815773927172,3.1052384193608304,3.1052384193826583,0.0558624973942272,-1.569834342202079,0.26110198363937026,-0.46826673479266695,-0.01361340257873504,0.17557030353758102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.869974798998585e-4,-0.09033203094210933,NA,NA
m_het_edge_250,250,10,-4694.641893047566,9409.328620005872,3.6180844980608526,2.846322835477622,0.0700741795663557,-1.5712518599167802,0.20688726337172952,-0.48566363027920045,-0.021216039889851934,0.18342819002544858,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11415602021981434,0.004408118065732944,NA,NA,NA
m_conn_50,50,9,-4695.706582627751,9409.449840072128,3.739304564316626,1.1496901685295597,0.17505633722125,-1.570399017625668,0.24955275575035651,-0.41273270802520956,0.030758167915366254,0.1800055108132297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08750126605807053,NA,NA
m_config_250,250,11,-4693.734833762321,9409.523479183834,3.812943676022769,3.0411820134395384,0.0635689281626798,-1.571232545192765,0.21856576922312437,-0.47824441590609035,-0.012596860382462466,0.17350042462086898,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21446082029570543,-0.1068308377781664,-0.2164516997505224,NA,NA
m_het_50,50,9,-4695.924945172952,9409.88656516253,4.17602965471815,1.5864152589310834,0.140716229242067,-1.5697644013316787,0.23897360480636587,-0.41454966262867327,0.02926690604370728,0.17324119137468685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0600055409460382,NA,NA,NA
m_edge_50,50,9,-4696.108287870726,9410.253250558077,4.542715050265542,1.953100654478476,0.117143842894456,-1.5705404037484825,0.2367463372570371,-0.4157500346905572,0.02759282629543828,0.16944487018174992,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022513058574980677,NA,NA,NA,NA
m_het_conn_250,250,10,-4695.104843180273,9410.254520271286,4.543984763475237,3.772223100892006,0.0441063717586337,-1.572074895857511,0.2553216605168219,-0.4724377551621702,-0.016864887988073896,0.19684488086955898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04715484774613234,-0.06331793246011236,NA,NA
m_edge_conn_50,50,10,-4695.398425293118,9410.841684496976,5.131148989165013,2.5415345933779463,0.0872856118607228,-1.5711298122463584,0.2370208902853796,-0.4135268764566274,0.028126391470290765,0.18169345275093124,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12119616328756959,NA,-0.17991410629571492,NA,NA
m_het_conn_50,50,10,-4695.640493202385,9411.325820315511,5.615284807699936,3.02567041191287,0.068519455538621,-1.5713923035194084,0.25365071896208163,-0.4122923514815513,0.030525658482454296,0.1823128826804364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07202513723525159,-0.1525444503901646,NA,NA
m_edge_500,500,9,-4696.895422356902,9411.827519530429,6.116984022617544,0,0.278126585707112,-1.568754823768078,0.14054028928979012,-0.46583498736110085,-0.05362444276748476,0.16683810185297596,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17728749167352795,NA,NA,NA,NA
m_het_edge_50,50,10,-4695.9153154774485,9411.875464865638,6.164929357826622,3.575314962039556,0.0520547189252574,-1.5697928672712087,0.23581759526072646,-0.4149537265066299,0.028692416388075816,0.17251421113775314,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015907386360502145,0.06819571760760314,NA,NA,NA
m_config_50,50,11,-4694.991103196008,9412.036018051209,6.325482543397811,3.735868147610745,0.04803927279243,-1.5743243011081316,0.24015207938291952,-0.4129890844923369,0.025517680709294728,0.18964686252064986,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20619784843236,-0.2089822662269067,-0.4334700107518719,NA,NA
m_edge_conn_1000,1000,10,-4696.043630425164,9412.13209476107,6.421559253258238,0,0.386502135388936,-1.5581870107943512,0.19672971522584734,-0.43260403080889875,-0.13225486920027596,0.12599311220401493,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2695324639562051,NA,-0.2550085066642243,NA,NA
m_edge_conn_750,750,10,-4696.309384315936,9412.663602542612,6.953067034801279,0,0.376303711668369,-1.5629015612542365,0.18804823282756908,-0.42059027226457185,-0.08750369910560242,0.1100225542944977,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.269088377967574,NA,-0.2537691829997741,NA,NA
m_edge_conn_1250,1250,10,-4696.36112582455,9412.76708555984,7.056550052029706,0,0.342100655015684,-1.555513205117478,0.18357834016340188,-0.4325733003432783,-0.14916504052197407,0.12989694068806187,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2833268647573636,NA,-0.22090486078061347,NA,NA
m_edge_conn_500,500,10,-4696.366616705321,9412.778067321382,7.067531813570895,0.9505477909533511,0.172915400224382,-1.567999474821632,0.15525404235253493,-0.4543890799078853,-0.05536075067270956,0.14237389295513436,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2311581973196363,NA,-0.12703638720930294,NA,NA
m_edge_conn_2000,2000,10,-4696.671553849719,9413.387941610179,7.677406102367968,0,0.442163382601424,-1.5503538077567514,0.23749081403967337,-0.34958481699625443,-0.131181746841148,0.1023890900630682,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28392110389614994,NA,-0.26827618475188764,NA,NA
m_edge_conn_1500,1500,10,-4696.675939336388,9413.396712583517,7.686177075705928,0,0.341029095112778,-1.5536600102135452,0.1936341636657786,-0.40780150049435987,-0.13380548862764696,0.13075427479800666,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28643105005693187,NA,-0.21002852157576665,NA,NA
m_edge_conn_1750,1750,10,-4696.735420002125,9413.51567391499,7.805138407178674,0,0.388551398918667,-1.551974955084168,0.2156901830609186,-0.37692140281176123,-0.12748670672590692,0.12120927298276336,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2834996542970125,NA,-0.23532010336348938,NA,NA
