"Site","BUFF_DIST","LC_class20","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230","Gridcll","Lab"
"LU2-110",4500,0.00864482276182064,0,0.0185115427926519,0.0203292939768181,0,0,0.281356550618469,0.229323960900731,0.441833828943262,"LU2-110","ACME"
"LU2-119",4500,0.0462997262799575,0,0.0577852516973358,0.126995359626135,0.0433149849562907,0,0.18825437767428,0.16033571912663,0.377014580901321,"LU2-119","ACME"
"LU2-123",4500,0.0140372917281855,0,0.0566257201500328,0.0981638057940511,0.0321335898370869,0,0.189599992221135,0.215664998493391,0.393774600917967,"LU2-123","ACME"
"LU2-13",4500,0.0347783649866236,0,0.0188063947262197,0.00895996757604695,0,0,0.287868829738503,0.352721185298543,0.296865257264475,"LU2-13","ACME"
"LU2-137",4500,0.0678078754066878,0,0.0131926582422035,0.0343884464768398,0.0269711064238151,0,0.319862890304213,0.277684151031109,0.260092872246759,"LU2-137","ACME"
"LU2-143",4500,0.00405106682326568,0,0.0111647430468518,0.00176944054748021,0.000123831394285782,0,0.235293252965903,0.308826205064032,0.438771460297525,"LU2-143","ACME"
"LU2-15",4500,0.0137374459023723,0,0.0141758893891902,0.00529197593047521,0,0,0.190702632927594,0.452711405475505,0.323380650186809,"LU2-15","ACME"
"LU2-153",4500,0.203030016702123,0,0.0243093958202032,0.0422297271228457,0.0471763354452338,0,0.119710968632568,0.197823133625584,0.365720422572055,"LU2-153","ACME"
"LU2-155",4500,0.00636160004847639,0,0.00743696113310231,0.0326622449531993,0.0277913461618438,0,0.196495163141471,0.310480194031593,0.418772490485888,"LU2-155","ACME"
"LU2-17",4500,0.0136004063839094,0,0.0177516775800823,0.0448791426944678,0.00590765369287409,0,0.220502735904712,0.269961455540519,0.427396928262703,"LU2-17","ACME"
"LU2-18",4500,0.00732054158991192,0,0.0172493320850753,0.016539748557041,0,0,0.275867506799906,0.228056005870687,0.454966864957429,"LU2-18","ACME"
"LU2-20",4500,0.0395241676029519,0,0.01753747412133,0.0492088376232904,0.0448281150851627,0,0.313106410604757,0.251007475915762,0.284787519434502,"LU2-20","ACME"
"LU2-21",4500,0.0480526372038119,0,0.0130240008712808,0.0414992978315453,0.0389032931945019,0,0.354470494290953,0.254912397042137,0.249137879581614,"LU2-21","ACME"
"LU2-24",4500,0.0622463513494283,0,0.0471226154792442,0.121855313918669,0.0541072865580256,0,0.162909340799113,0.179776050175992,0.371983042187541,"LU2-24","ACME"
"LU2-25",4500,0.0121916937419078,0,0.024019972836184,0.0759484565043824,0.0448723820177958,0,0.257603641683556,0.254879384204379,0.330484469233459,"LU2-25","ACME"
"LU2-26",4500,0.00697613834558323,0,0.00603586585748971,0.0244492442459743,0.0201091802656387,0,0.18705260432765,0.292207513133946,0.463169453819472,"LU2-26","ACME"
"LU2-27",4500,0.0271860863102754,0,0.0418698706071636,0.095962010005669,0.035123961631121,0,0.17478352982855,0.228554438369073,0.396520103183616,"LU2-27","ACME"
"LU2-29",4500,0.0316984970193693,0,0.0114659428243188,0.0168671256726625,0,0,0.183979151232701,0.435901539999725,0.320087743041104,"LU2-29","ACME"
"LU2-30",4500,0.0181832060148237,0,0.0109376950000008,0.0205523940219723,0,0,0.222730121810423,0.479870512931003,0.247726070002422,"LU2-30","ACME"
"LU2-31",4500,0.0673940045292843,0,0.0202212050967105,0.00487173629843463,0,0,0.275313757830058,0.246521446618302,0.38567784970094,"LU2-31","ACME"
"LU2-32",4500,0.165137588069558,0,0.0197862322227405,0.00794369179395832,0,0,0.306829477477135,0.222863506537285,0.277439503857071,"LU2-32","ACME"
"LU2-33",4500,0.0239927180483277,0,0.0118384192692042,0.00843721276450282,0,0,0.24112138042737,0.316361304526845,0.398248964983362,"LU2-33","ACME"
"LU2-34",4500,0.132455869683133,0,0.0213685850470035,0.00896392906862767,0,0,0.281032609450825,0.27492661095471,0.281252395754692,"LU2-34","ACME"
"LU2-36",4500,0.00201373894594263,0,0.0082227768041394,0.000911224083886194,0.00143516634174817,0,0.203281730749312,0.470618414711228,0.313516948234641,"LU2-36","ACME"
"LU2-38",4500,0.0335594631635424,0,0.0158463477342961,0.0496333178219882,0.00747836544214642,0,0.187572653283517,0.312595120644591,0.393314732187316,"LU2-38","ACME"
"LU2-39",4500,0.0134160612835783,0,0.0176181696348304,0.0376025720421872,0.00114339463502915,0,0.248692763406015,0.23013585761874,0.451391181369732,"LU2-39","ACME"
"LU2-40",4500,0.0674868922130513,0,0.013318901769986,0.0463047433405435,0.01835270320846,0,0.293409268110772,0.305455852011502,0.255671639416546,"LU2-40","ACME"
"LU2-42",4500,0.00135795643375238,0,0.0168136391449795,0.0140498448868515,0,0,0.253429127850134,0.238645613228791,0.47570381837631,"LU2-42","ACME"
"LU2-44",4500,0.006896058478187,0,0.00392065361809171,0.00311851321995076,0.0130904531543055,0,0.217080461513012,0.304837752385356,0.451056107569185,"LU2-44","ACME"
"LU2-46",4500,0.096373704935018,0,0.0197770479319885,0.0656043054579377,0.0358555649250072,0,0.144397783412483,0.244345689584704,0.393645903661659,"LU2-46","ACME"
"LU2-47",4500,0.00210749704572298,0,0.024408090844082,0.0892978861723983,0.0397069974484117,0,0.2597672037866,0.220788308559118,0.363924016313231,"LU2-47","ACME"
"LU2-50",4500,0.119401989350982,0,0.020643311286258,0.0550973412355102,0.0407482799436619,0,0.138875809661623,0.210021502488448,0.415211765911719,"LU2-50","ACME"
"LU2-51",4500,0.274634758899803,0,0.0191169089921604,0.0189273749355152,0.0519391161575586,0,0.113823412993826,0.166373232941484,0.355185194674002,"LU2-51","ACME"
"LU2-52",4500,0.00994140378579833,0,0.0139694212074843,0.0336084977827464,0.048232132330474,0,0.181923273730509,0.371411168931411,0.340914102136964,"LU2-52","ACME"
"LU2-54",4500,0.068838854348889,0,0.0149480066552241,0.0309798514154518,0.0523247147463044,0,0.175144851669755,0.346544737222502,0.311218983789444,"LU2-54","ACME"
"LU2-56",4500,0.0909057687606839,0,0.012954147014067,0.0308019813274271,0.0453778617612935,0,0.156249780773179,0.429502846063223,0.234207614137481,"LU2-56","ACME"
"LU2-57",4500,0.23292059904315,0,0.00576757788899875,0.00515995159795667,0.0248688129060658,0,0.170929561069148,0.438964836486063,0.121388660628098,"LU2-57","ACME"
"2-0-CA22B",4500,0.055518884573361,0,0.0328110680741852,0.0774079364558942,0.064693391648805,0,0.181734321061225,0.20493848811793,0.382895909050498,"LU2-22","ABMI"
"2-0-CA16B",4500,0.0616276388375855,0,0.0128127550449168,0.0562854333428217,0.0141076352787932,0,0.213106946006256,0.308270400141656,0.333789191303482,"LU2-16","ABMI"
"2-0-CA48B",4500,0.0101667271827534,0,0.0284558371245626,0.084932320243654,0.0387458519463592,0,0.193927422134538,0.237950024723277,0.405821816533343,"LU2-48","ABMI"
"2-0-CA49B",4500,0.0996455541520759,0.000747688229650021,0.0295562777989633,0.0962991485933177,0.0385065279642532,0,0.185925940591177,0.234023912794041,0.315294949073819,"LU2-49","ABMI"
"2-1B1-CA21B",4500,0.0504917730027916,0,0.0123042047054588,0.0361039829257043,0.0346398472855712,0,0.389416369419712,0.233671190625457,0.243372632059405,"LU2-21","ABMI"
"LU3-05",4500,0.0206830874003727,0,0.0143580220604538,0.00132032385436009,0.0658251740115717,0,0.768322325276995,0.0472009410305338,0.0822901259673057,"LU3-05","ACME"
"LU3-07",4500,0.0249097712663735,0.0505046693425789,0.0220116625250443,0.091830831112172,0.110425296111507,0,0.544931442183712,0.0811486331955411,0.0742376941078077,"LU3-07","ACME"
"LU3-10",4500,0.0778533348528446,0.000317024048425434,0.0261596634097068,0.00926804452775538,0.0782777174895824,0,0.596261935258557,0.0924634289338861,0.119398851906433,"LU3-10","ACME"
"LU3-102",4500,0.0189936849886132,0,0.0157173932692447,0.00821092776725903,0.0764328910804432,0,0.745122633034623,0.0529833106532788,0.0825391588037096,"LU3-102","ACME"
"LU3-103",4500,0.00874342519392786,0.000629547206266258,0.0152123293140502,0.00343652222504731,0.0693996744082954,0,0.721719267791559,0.0647206809576274,0.116138552611537,"LU3-103","ACME"
"LU3-111",4500,0.0642091870480403,0.001472819645832,0.0253384760202579,0.147789003964058,0.0578600996336491,0,0.520332402844591,0.0612358014285734,0.121762209379268,"LU3-111","ACME"
"LU3-126",4500,0.0286069142664511,0.00755992429854065,0.000759632509671978,0.0624055705475658,0.133084482811769,0,0.599946714412259,0.0769581699851452,0.090678590411812,"LU3-126","ACME"
"LU3-129",4500,0.0146756234551905,0.00929740292557949,0.0223871488434543,0.0696640631654714,0.224099865684759,0,0.528634481359552,0.0664979083538644,0.0647435059713174,"LU3-129","ACME"
"LU3-13",4500,0.0227904429008331,0.00309861721115065,0.0162347532810678,0.775427816229346,0.0151452811862996,0,0.10911828055223,0.0330340552033508,0.0251507548251569,"LU3-13","ACME"
"LU3-131",4500,0.015945593836765,0.00146725349469326,0.014345318209466,0.0123796562082181,0.0745661198217281,0,0.692187919367156,0.058490024465029,0.130618114197565,"LU3-131","ACME"
"LU3-137",4500,0.0109928592973103,0.00243272991082706,0.0289691211103732,0.243180859094496,0.0840668736992278,0,0.469905182595346,0.0587199783894444,0.101732395298772,"LU3-137","ACME"
"LU3-14",4500,0.0167318088416235,0.00309861721115075,0.0146779306797171,0.658871040027847,0.0314668430148407,0,0.194655846455424,0.0413123313304159,0.0391855836199677,"LU3-14","ACME"
"LU3-147",4500,0.0046816249635312,0.00632186634054492,0.0321122503846173,0.0148808783407088,0.101040289766052,0,0.580684169632537,0.1337077271146,0.126571194113959,"LU3-147","ACME"
"LU3-15",4500,0.144463657990179,0.000424607167250575,0.0186256517751575,0.00682656654735713,0.0414053188841346,0,0.603459278187967,0.0781190533616105,0.106675866077687,"LU3-15","ACME"
"LU3-17",4500,0.0572177232699443,0.00402105660588484,0.0343469043315419,0.0121629890299998,0.0481958580440199,0,0.545353814364409,0.140641425240651,0.158060228893154,"LU3-17","ACME"
"LU3-18",4500,0.0111895288804381,0,0.0190838486704485,0.683684768746358,0.0247185194027961,0,0.200920316693715,0.0196023478000759,0.0408006714757559,"LU3-18","ACME"
"LU3-19",4500,0.0176998149986124,0,0.0226031606120423,0.43898979088405,0.0451933368656479,0,0.360907828655781,0.0476652966127747,0.0669407736860333,"LU3-19","ACME"
"LU3-20",4500,0.0154962737348066,0,0.0196586503346486,0.251873180837219,0.0487973914549517,0,0.516519750516957,0.0475999335310151,0.100054821214586,"LU3-20","ACME"
"LU3-21",4500,0.00545384296762622,0.00439516881876217,0.0319085328984232,0.00981943341121898,0.027310684042163,0,0.589566328556867,0.142086336552728,0.189459672994657,"LU3-21","ACME"
"LU3-25",4500,0.0029348460735902,0.0118508796578523,0.047219178557204,0.00384033474012865,0.0666677462242397,0,0.569377314151694,0.151453903610689,0.146655798404255,"LU3-25","ACME"
"LU3-27",4500,0.0123694364163605,0.00564080736940055,0.0289820608513473,0.00658311164956722,0.072046766201269,0,0.603279554210868,0.109216521121849,0.161881743305373,"LU3-27","ACME"
"LU3-28",4500,0.00391677983518153,0.0132177663436428,0.0498784870837343,0.00309076007982764,0.0934066080093785,0,0.589609521434601,0.127896551408495,0.118983526939676,"LU3-28","ACME"
"LU3-32",4500,0.0155123152070643,0.00180997241241762,0.0299650487792005,0.120404677614312,0.112361774947339,0,0.594045038971388,0.0486246226142083,0.0772765488782381,"LU3-32","ACME"
"LU3-36",4500,0.0308376484950881,0.00200067898317461,0.0194406847053117,0.566172971661791,0.0589548409012546,0,0.203287256274455,0.0527971269011918,0.0665087915577858,"LU3-36","ACME"
"LU3-38",4500,0.112992529237272,0.00651824872573679,0.0335941150834965,0.0477653446954756,0.0603339153939082,0,0.551844554694171,0.0847031170336824,0.102248175657032,"LU3-38","ACME"
"LU3-39",4500,0.0234305403463497,0,0.0149842417710971,0.772491871899318,0.0220496955933014,0,0.0915477227068748,0.03501978090211,0.040476147334365,"LU3-39","ACME"
"LU3-40",4500,0.0195755690260362,0.00421521862190759,0.0101406061656084,0.737044864531558,0.00699545617285777,0,0.106397763682626,0.0410676688607238,0.0745628531869398,"LU3-40","ACME"
"LU3-41",4500,0.0122274046921004,0.00512797053662375,0.0127382751230845,0.655539626946779,0.0185388775651329,0,0.162274806653862,0.0567393024751314,0.0768137350799956,"LU3-41","ACME"
"LU3-44",4500,0.0606103119113415,0.00402105660588483,0.0345266741591506,0.00922185857073624,0.0450107890078458,0,0.553139272571045,0.12082540465468,0.172644632652424,"LU3-44","ACME"
"LU3-45",4500,0.0138394405457738,0,0.00928623307602408,0.0154714574170387,0.0258034632470056,0,0.672513664638729,0.0868027683032649,0.176282974722188,"LU3-45","ACME"
"LU3-46",4500,0.0273707527731678,0.00311558514924735,0.0293508673540402,0.021555610179607,0.0369743070890289,0,0.565074547457952,0.119838105314932,0.196720224375403,"LU3-46","ACME"
"LU3-48",4500,0.00910546459094459,0,0.0216362590694559,0.487673283969697,0.0363487245197774,0,0.374684056403826,0.0236995071200447,0.0468527058406967,"LU3-48","ACME"
"LU3-50",4500,0.0137495654352118,0,0.0164715819552212,0.091656491918574,0.0744188418831121,0,0.655132352260204,0.0445512467430824,0.104019920535179,"LU3-50","ACME"
"LU3-51",4500,0.00556943069647713,0.00708931619014632,0.0221182510639796,0.0484976373133118,0.152419228787686,0,0.598259180465371,0.0998095553942214,0.0662373991239219,"LU3-51","ACME"
"LU3-52",4500,0.00442456366564875,0.0119198908060035,0.0484116852744245,0.00306511043249603,0.111906622729495,0,0.620562809604618,0.11032002905396,0.0893892892970244,"LU3-52","ACME"
"LU3-49",4500,0.00674506278823967,0,0.0243375315086001,0.336461076699689,0.0385297059891463,0,0.498708347100999,0.0318253344293122,0.0633929426309691,"LU3-49","ACME"
"3-0-CA16B",4500,0.0178284371540887,0,0.0197316475379689,0.589215531147104,0.0443974536683265,0,0.273794876723621,0.0265446630407844,0.0284873930922786,"LU3-16","ABMI"
"3-0-CA22B",4500,0.0472130596465453,0.00221909823423263,0.0281641443545694,0.0180207180548099,0.0560778765807092,0,0.595042956316605,0.124549400011126,0.128712746782382,"LU3-22","ABMI"
"3-2C1-CA43B",4500,0.0259134206152704,0.00311558514924735,0.0251165098526147,0.0743000543697514,0.0472591676967164,0,0.516941437639212,0.122116804201388,0.185237020739181,"LU3-43","ABMI"
"3-2B1-CA38B",4500,0.0995726804548009,0.0116639773463689,0.0286210727804094,0.0487000075008132,0.0677324864004375,0,0.550068049898335,0.0916593944544031,0.101982331590428,"LU3-38","ABMI"
"3-0-CA33B",4500,0.217516516105475,0,0.0211145814348831,0.556872718170311,0.0318804864354827,0,0.112999990036664,0.0400405493815085,0.0195751571733178,"LU3-33","ABMI"
"3-0-CA34B",4500,0.222599498689242,0,0.0203827023762973,0.462089762189399,0.0542533968923631,0,0.169553706871877,0.0475810275874569,0.0235399041404554,"LU3-34","ABMI"
"3-0-CA35B",4500,0.132252275434976,0,0.0163348951287768,0.521530757135865,0.0609695650794208,0,0.184945831408883,0.0490983209262438,0.0348683531087431,"LU3-35","ABMI"
"3-0-CA4B",4500,0.00652878102004249,0.0041710721869186,0.017816306723639,0.00122192497301069,0.0491094300939541,0,0.682237577710996,0.0332206723867118,0.205694234752622,"LU3-4","ABMI"
"3-0-CA8B",4500,0.0151899822200981,0.00526688471087132,0.0252701791063022,0.45900518646615,0.0392480801943822,0,0.298891251559907,0.0659350230996112,0.0911934117467905,"LU3-8","ABMI"
"3-2F2-CA4B",4500,0.00442456374837833,0.011919890806004,0.0489171867111897,0.00429526178104317,0.100685467994484,0,0.622579367686504,0.111354333876298,0.095823928540895,"LU3-52","ABMI"
"LU2-03",4750,0.0320521879796316,0,0.0193329790616069,0.00489803752531792,0,0,0.256115975668869,0.288034655823411,0.399566164117085,"LU2-03","ACME"
"LU2-05",4750,0.198068999628963,0,0.0186716595917792,0.00804518841616416,0,0,0.291109457383022,0.2221538683217,0.261950826598439,"LU2-05","ACME"
"LU2-100",4750,0.0391376555436837,0,0.0567299335609245,0.127892580678693,0.0310324728562329,0,0.238799987859117,0.123258041223179,0.383149328174551,"LU2-100","ACME"
"LU2-101",4750,0.222814635019022,0,0.0178200802726689,0.00907611269782599,0,0,0.297035582470146,0.202750559304217,0.250503030173298,"LU2-101","ACME"
"LU2-106",4750,0.114242761265978,0,0.0663898023394884,0.0464260687045771,0.068063574154482,0.035140884274143,0.247557075494614,0.215390511040791,0.206789322519419,"LU2-106","ACME"
"LU2-110",4750,0.00966578479045155,0,0.0169696840448875,0.0207392676556586,4.41393683741849e-06,0,0.274647059313021,0.239823801559154,0.438149988617194,"LU2-110","ACME"
"LU2-119",4750,0.0509868006758176,0,0.0543899865913214,0.129234033377521,0.0478251046747095,0,0.189403915422894,0.153462562775737,0.374697596683866,"LU2-119","ACME"
"LU2-123",4750,0.0209134951000153,0,0.0558658090900508,0.0994666467605725,0.0323868910855076,0,0.192063518263392,0.206449436767885,0.392854202219803,"LU2-123","ACME"
"LU2-13",4750,0.0418825727022152,0,0.0215654643760397,0.00804518841616414,0,0,0.284271860959662,0.345250006200402,0.298984906392169,"LU2-13","ACME"
"LU2-137",4750,0.0610992419606915,0,0.0131988204614763,0.040703184067186,0.0261694535386221,0,0.310957447622558,0.272909828011957,0.274962024648478,"LU2-137","ACME"
"LU2-143",4750,0.00363586052836024,0,0.0153219981861356,0.00267961464283187,0.000595656265013391,0,0.237971604422959,0.311736312394209,0.428058953684139,"LU2-143","ACME"
"LU2-15",4750,0.0128666552840833,0,0.0136890759904791,0.00622526045483249,0,0,0.206124732588858,0.431231900612249,0.329862374887105,"LU2-15","ACME"
"LU2-153",4750,0.210191605558816,0,0.0236830093395348,0.0422150422966397,0.0438114993774678,0,0.118685701808327,0.191774178944197,0.369638962639106,"LU2-153","ACME"
"LU2-155",4750,0.00660564908294366,0,0.00751154951612204,0.0303930855687088,0.0333339639912654,0,0.196968418526781,0.316079881568043,0.40910745165332,"LU2-155","ACME"
"LU2-17",4750,0.0216329178574684,0,0.0169182045450214,0.0435338456106954,0.00577732670668957,0,0.217376435169356,0.272011987792772,0.422749282233685,"LU2-17","ACME"
"LU2-18",4750,0.00761046567209515,0,0.0179299073148191,0.0165313484109486,0,0,0.27256467154514,0.235802974654708,0.449560632476608,"LU2-18","ACME"
"LU2-20",4750,0.0413813663776075,0,0.0184559540540139,0.0516006614468223,0.0449790809867315,0,0.306062785113688,0.246630664890912,0.290889487420304,"LU2-20","ACME"
"LU2-21",4750,0.0513543109091521,0,0.0123962058320193,0.0414541266007527,0.0433659031840532,0,0.353368686772731,0.244300161914336,0.253760604816282,"LU2-21","ACME"
"LU2-24",4750,0.0581531509111076,0,0.0489215035864837,0.120349471318805,0.0553785680669744,0,0.164666793722579,0.179230007440198,0.373300505235341,"LU2-24","ACME"
"LU2-25",4750,0.019753438985671,0,0.0231051168595645,0.0809650596710245,0.0448122540372775,0,0.252979217467421,0.244526330268574,0.333858582896865,"LU2-25","ACME"
"LU2-26",4750,0.00626113247636826,0,0.00656187633542365,0.024098965033324,0.0235771576501702,0,0.18862572661991,0.30440561878782,0.446469523038888,"LU2-26","ACME"
"LU2-27",4750,0.0339433808058327,0,0.0414074935162057,0.091865893861597,0.036352346484675,0,0.180028116214284,0.221821905816369,0.394580862527354,"LU2-27","ACME"
"LU2-29",4750,0.0388683331769588,0,0.0108089273191295,0.0165846166868453,0,0,0.183484936402922,0.428321639288728,0.321931546932721,"LU2-29","ACME"
"LU2-30",4750,0.0187237676870549,0,0.0103896768726902,0.0217167713092092,0,0,0.232429162317725,0.468643218729016,0.248097402854929,"LU2-30","ACME"
"LU2-31",4750,0.0763467549711856,0,0.0196539628520405,0.008412730158939,0,0,0.273177077248416,0.249014132328172,0.373395342463787,"LU2-31","ACME"
"LU2-32",4750,0.167954648400518,0,0.0187779553922111,0.00782982207614276,0,0,0.302032586962307,0.220972201616727,0.282432785529736,"LU2-32","ACME"
"LU2-33",4750,0.0241928933396099,0,0.0121104481307696,0.00776678180745825,0,0,0.247241413555393,0.311780356663162,0.39690810682652,"LU2-33","ACME"
"LU2-34",4750,0.135010915358114,0,0.0203247980575767,0.00804518841616434,0,0,0.274016915670008,0.282442233116159,0.280159949293187,"LU2-34","ACME"
"LU2-36",4750,0.00180734464954412,0,0.00782925621736849,0.00118603729634875,0.00323456866944546,0,0.211459692364552,0.466338202161831,0.308144898589993,"LU2-36","ACME"
"LU2-38",4750,0.0361078451995545,0,0.0156290718546017,0.0483306409246003,0.00700865711771596,0,0.1924971051443,0.314562269210747,0.385864410709824,"LU2-38","ACME"
"LU2-39",4750,0.0145413181460181,0,0.0165164555048961,0.0384541878533762,0.00179021915068819,0,0.255563197121699,0.24127362309307,0.431860999101438,"LU2-39","ACME"
"LU2-40",4750,0.0605699531219627,0,0.0130976679082565,0.0565305815434164,0.0191243266180943,0,0.291537381171296,0.293625550509579,0.265514539292637,"LU2-40","ACME"
"LU2-42",4750,0.00191362946273461,0,0.0158508984791031,0.0190550329916187,0,0,0.247239683051148,0.247320958174861,0.468619797742986,"LU2-42","ACME"
"LU2-44",4750,0.00626113247636805,0,0.0039160046346001,0.0051091230051317,0.012755716578448,0,0.21548369955524,0.312888409795238,0.443585913915554,"LU2-44","ACME"
"LU2-46",4750,0.102596098821964,0,0.0213724368194764,0.0624616020347017,0.0351990890285953,0,0.143455982699449,0.23976969345888,0.395145097011622,"LU2-46","ACME"
"LU2-47",4750,0.0043796038638526,0,0.0240680993393677,0.0852930975108852,0.0414654991489002,0,0.261506057152335,0.213239461882433,0.370048181207647,"LU2-47","ACME"
"LU2-50",4750,0.133597561617558,0,0.0199492631050504,0.0508282514186076,0.0389730941434672,0,0.139970622656578,0.207212136868369,0.409469070036444,"LU2-50","ACME"
"LU2-51",4750,0.277710023305035,0,0.0201997663009096,0.0196963204433135,0.0485816903216517,0,0.114916099710055,0.169738928317763,0.349157170957156,"LU2-51","ACME"
"LU2-52",4750,0.0156525509435612,0,0.0128487036846834,0.0303930855687092,0.0495892932334511,0,0.178927785791258,0.382735127269276,0.329853453409593,"LU2-52","ACME"
"LU2-54",4750,0.0821871941563751,0,0.0139280363758428,0.030322683065395,0.0496683603622398,0,0.173656569551942,0.345945580393236,0.304291576023679,"LU2-54","ACME"
"LU2-56",4750,0.103749350159598,0,0.0121071256277955,0.0280127067368616,0.0445231589881977,0,0.154186208901654,0.422780910175306,0.234640539325498,"LU2-56","ACME"
"LU2-57",4750,0.239435934780408,0,0.00812963846497002,0.00916683535899343,0.0242805988713596,0,0.173079553943889,0.423375556015599,0.122531882296161,"LU2-57","ACME"
"2-0-CA22B",4750,0.0571711541282986,0,0.0390853067278709,0.0743672373851522,0.0622588449534853,0,0.179136190235785,0.204042580972787,0.383938684934586,"LU2-22","ABMI"
"2-0-CA16B",4750,0.0618986555589103,0,0.0124587947019397,0.0562741167444125,0.0130322844235189,0,0.223113695800131,0.302377407774072,0.33084504502401,"LU2-16","ABMI"
"2-0-CA48B",4750,0.0203691693138148,0,0.0288127130787542,0.0819191980909409,0.03918500398182,0,0.2067991522626,0.2305088830742,0.392405879979976,"LU2-48","ABMI"
"2-0-CA49B",4750,0.100793216740958,0.000800284374891278,0.0337174363451426,0.0937139319775789,0.038290111575564,0,0.177852852693116,0.241738282774638,0.313093883103481,"LU2-49","ABMI"
"2-1B1-CA21B",4750,0.0500344046283689,0,0.0114145452587396,0.0371563211909869,0.0334458609071513,0,0.378992241745924,0.231447982468309,0.25750864382421,"LU2-21","ABMI"
"LU3-05",4750,0.0190888758853041,0,0.01360592855421,0.00218258341106071,0.0636969727474732,0,0.770466929355144,0.0478333856962695,0.0831253240296044,"LU3-05","ACME"
"LU3-07",4750,0.0231332922996596,0.0514295424276141,0.0215443084007761,0.099419981954542,0.113911142436354,0,0.528285871588627,0.0800101453271365,0.0822657154381049,"LU3-07","ACME"
"LU3-10",4750,0.0766817442796095,0.00191932856849391,0.0253091484830328,0.01129546696475,0.0807191197125929,0,0.596446557877072,0.0901315556217959,0.117497078466091,"LU3-10","ACME"
"LU3-102",4750,0.019738032228661,0,0.0147143991502761,0.00990430495623599,0.073358693500723,0,0.740557887552384,0.0508641229756572,0.0908625592878551,"LU3-102","ACME"
"LU3-103",4750,0.0112382274263463,0.00131687017252244,0.014797121693029,0.00315648050533504,0.0726874514701967,0,0.720621016489322,0.0640850931868428,0.112097738661271,"LU3-103","ACME"
"LU3-111",4750,0.0578382747444171,0.00177297957807626,0.0266435817287812,0.147853882604281,0.0563268659601931,0,0.524887482363564,0.0589619837984663,0.125714948112288,"LU3-111","ACME"
"LU3-126",4750,0.0304267888454074,0.00759333072601156,0.00218722624544794,0.0613486755362344,0.137177357557119,0,0.589917651275106,0.0770624332432606,0.0942865353840263,"LU3-126","ACME"
"LU3-129",4750,0.0315415338341196,0.0100069652482949,0.0213023292976965,0.0672664622012345,0.215982629465755,0,0.52091113490342,0.0663148884061074,0.0666740564648142,"LU3-129","ACME"
"LU3-13",4750,0.0282015918895548,0.00278103040557565,0.0153847938321627,0.754396487800946,0.0171361277300369,0,0.122158839823236,0.0350651483024967,0.0248759819341731,"LU3-13","ACME"
"LU3-131",4750,0.0153748525563455,0.00131687017252243,0.0136307296257663,0.0225420992409027,0.0829266086915139,0,0.683474966501783,0.0574111504409349,0.123322722078938,"LU3-131","ACME"
"LU3-137",4750,0.0142994905600298,0.00218339194212733,0.0274373533561919,0.248211380036559,0.0788440870421302,0,0.467731059838222,0.0599788239513177,0.101314412693137,"LU3-137","ACME"
"LU3-14",4750,0.0187217760636949,0.00278103040557564,0.0146190344221358,0.657399756217547,0.0341744085605839,0,0.195033921350808,0.0406909079959615,0.0365791660616048,"LU3-14","ACME"
"LU3-147",4750,0.0118282627147673,0.00749266748676566,0.0322380952177247,0.0157516396147732,0.100207147186953,0,0.586911905854072,0.127926328082503,0.117643953757075,"LU3-147","ACME"
"LU3-15",4750,0.131306820603117,0.00038108787310023,0.018232792389152,0.00875536103408717,0.0436274873672467,0,0.608745843765467,0.0735677426303141,0.115382864401052,"LU3-15","ACME"
"LU3-17",4750,0.0524888926714116,0.0036089261504339,0.0328824334450494,0.0126161244145337,0.0458351114025948,0,0.545136120670851,0.137163286138203,0.170269104964699,"LU3-17","ACME"
"LU3-18",4750,0.0115149737933405,0,0.01785335266394,0.66733675355644,0.0280009698403017,0,0.212208849651685,0.0195804025631474,0.0435046993375909,"LU3-18","ACME"
"LU3-19",4750,0.0185000703621387,0,0.0209759992314657,0.448185859603073,0.0417376622558159,0,0.356224833459744,0.0464796561822231,0.0678959209244537,"LU3-19","ACME"
"LU3-20",4750,0.0170883274067472,0,0.0189254449215564,0.267706514831711,0.0481517488212364,0,0.50208963001526,0.0473063426770003,0.0987319929710884,"LU3-20","ACME"
"LU3-21",4750,0.00573649729937953,0.00704891200301916,0.0321207128507259,0.00996369740966462,0.0316109102386897,0,0.594303402745033,0.133225186479028,0.185990681096451,"LU3-21","ACME"
"LU3-25",4750,0.00454446250704241,0.0116164540831806,0.0470906170380261,0.00395320190169817,0.0718064749397121,0,0.561058252969272,0.152542451891534,0.147388086682404,"LU3-25","ACME"
"LU3-27",4750,0.0113886338737811,0.00617149027826485,0.0278216747996128,0.00632560571511087,0.0711091036181628,0,0.614129585795095,0.103322214004478,0.159731693314931,"LU3-27","ACME"
"LU3-28",4750,0.00392932023259446,0.0118630368291972,0.0464555692445418,0.00422982920951674,0.094713679085386,0,0.599425373200446,0.123510596934295,0.115872596235976,"LU3-28","ACME"
"LU3-32",4750,0.0301535576843912,0.00206679785067772,0.0284567427013079,0.123167577223338,0.106143518487571,0,0.577873303270819,0.0490873822645617,0.0830511200034622,"LU3-32","ACME"
