"Site","BUFF_DIST","Feature_Area","Buffer_Area","CONVENTIONAL-SEISMIC","LOW-IMPACT-SEISMIC","TRAIL","HARVEST-AREA","WELL-ABAND","RUNWAY","WELL-OTHER","CLEARING-WELLPAD-UNCONFIRMED","CLEARING-UNKNOWN","VEGETATED-EDGE-ROADS","ROAD-GRAVEL-1L","TRUCK-TRAIL","ROAD-UNIMPROVED","ROAD-WINTER","ROAD-WINTER-ACCESS","BORROWPITS","SUMP","BORROWPIT-DRY"
"RICH01","4000","0","50242517.9932268","0.00433427670194369","0","0.00103382565332683","0","0.00100946227700657","0","0","0.000259922968364091","0","0","0","8.03543968468481e-05","0","0","0","0","0","0"
"RICH02","4000","0","50242517.993226","0.0019878597546131","0","0.000846750486479755","0","0.000807370741784566","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH03","4000","0","50242517.9932277","0.00085551992260303","0","0.000642424467969809","0","0.000339693778033186","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH04","4000","0","50242517.9932266","0.00103721057457384","0","0.000784014624610742","0","0.000433973720457204","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH05","4000","0","50242517.9932269","0.0011003026828918","0","0.000484518439433217","0","0","0","0","0","0","0","0","0.000575489499732271","0","0","0","0","0","0"
"RICH06","4000","0","50242517.993227","0.00108840527761518","0","1.06723425875396e-07","0","0","0","0","0","0","0","0","0.000592384488769175","0","0","0","0","0","0"
"RICH07","4000","0","50242517.9932274","0.000777777169058594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH08","4000","0","50242517.9932245","0.000729393445542281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH09","4000","0","50242517.9932254","0.000637570181917666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH10","4000","0","50242517.9932253","0.000556386032198681","0","0.000243247701482642","0","4.80862358040354e-05","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH11","4000","0","50242517.9932259","0.000603113463157354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH12","4000","0","50242517.9932258","0.00112032162193138","0","7.69689963779629e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH13","4000","0","50242517.9932259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH14","4000","0","50242517.9932251","1.99258383298745e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH15","4000","0","50242517.9932256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH16","4000","0","50242517.993226","0.000259515098596499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH17","4000","0","50242517.9932243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH18","4000","0","50242517.9932265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH19","4000","0","50242517.9932274","0.000760776153810853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH20","4000","0","50242517.9932268","0.00062212143413307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH21","4000","0","50242517.9932254","0.000525039425021742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH22","4000","0","50242517.9932263","0.000703124917381383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH23","4000","0","50242517.9932262","0.000963666293535074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH24","4000","0","50242517.993227","0.000510339484650154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH25","4000","0","50242517.9932258","0.000929752723628041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH26","4000","0","50242517.9932246","0.00188935515310723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH27","4000","0","50242517.9932247","0.00215705153720311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH28","4000","0","50242517.9932266","0.00205633393789067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH29","4000","0","50242517.9932266","0.000953991171264188","0","5.18305551828027e-05","0","0","0","0","0","0","0","0","0","0","0.00050470768483299","0","0","0","0"
"RICH30","4000","0","50242517.9932262","0.00143484199629371","0","0.00136143458247869","0","0.000271311411252303","0","0","0.000263440949774013","0","0","0","0","0","0.00127841430944521","0","0","0","0"
"RICH31","4000","0","50242517.9932271","0.000695573983408726","0","0.000748131399628983","0","0.000258708881280247","0","0","0","0","0","0","0.000961347819042233","0","0","0","0","0","0"
"RICH32","4000","0","50242517.9932256","0.00374753725435188","0","0.000538543939751067","0","0.000757139742662067","0","0","0.000145428146713037","0","0","0","0","0","0","0","0","0","0"
"RICH33","4000","0","50242517.9932258","0.00127835887549957","0","0.000357563041335616","0","0.000215296772002639","0","0","6.98304775692182e-05","0","0","0","0","0","0","0","0","0","0"
"RICH34","4000","0","50242517.9932267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH35","4000","0","50242517.9932257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH36","4000","0","50242517.9932262","0.00254682957442185","0","0.000277964272555576","0","0.000112819551250077","0","0","4.18672431116875e-05","0","0","0","0","0","0","0","0","0","0"
"RICH37","4000","0","50242517.9932275","0.00210316926378414","0","0.00010304942971907","0","6.77999110748128e-05","0","0","4.18672431116864e-05","0","0","0","0","0","0","0","0","0","0"
"RICH38","4000","0","50242517.9932279","0.000920651795876961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH39","4000","0","50242517.9932263","0.000940784489065753","0","0.000316463265262797","0","0.00011329317778512","0","0","0","0","0","0","0","0","0.00167120372762772","0","0","0","0"
"RICH40","4000","0","50242517.9932263","0.000880532444893945","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH41","4000","0","50242517.9932268","0.000673583552616495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH42","4000","4148.62231729529","50242517.9932263","8.49696924445912e-05","0","0.000848364116220913","0","6.5499428960096e-05","0","0","0","0","0","0","0","0","0.00253245330407322","0","0","0","8.25719427090539e-05"
"RICH43","4000","4148.62231729529","50242517.9932257","2.02789917218872e-05","0","0.000333249463179345","0","0","0","0","0","0","0","0","0","0","0.000907389121811717","0","0","0","8.25719427090547e-05"
"RICH44","4000","0","50242517.9932251","0.000193929938181134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH45","4000","0","50242517.9932264","0.00152894801251952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH46","4000","0","50242517.9932262","0.00118351501583424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH47","4000","0","50242517.9932266","0.000835351403069292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH48","4000","0","50242517.993227","0.000669635653321347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH49","4000","0","50242517.9932274","0.000419115354589345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH50","4000","0","50242517.993227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH51","4000","0","50242517.9932258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH52","4000","0","50242517.993228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH53","4000","0","50242517.9932252","0.000134598464456364","0","5.25180427734098e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH54","4000","0","50242517.9932254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH55","4000","0","50242517.9932249","0.000245050629500803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH56","4000","0","50242517.9932269","0.000772609735168004","0","5.2518042773408e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH57","4000","0","50242517.9932267","0.000890125952347085","0","2.340912449481e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH58","4000","0","50242517.9932272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH01","4250","0","56719092.578289","0.00433623764845384","0","0.0010258514450854","0","0.00104935430242591","0","0","0.000230243183049169","0","0","0","7.11789812899443e-05","0","0","0","0","0","0"
"RICH02","4250","0","56719092.5782921","0.00196825139690713","0","0.000832600880837478","0","0.000730068623164858","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH03","4250","0","56719092.5782914","0.000820691576254152","0","0.000664693696320901","0","0.000432218700366063","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH04","4250","0","56719092.5782915","0.000982654735569378","0","0.000769207328045708","0","0.000465301369581905","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH05","4250","0","56719092.5782915","0.0010298744984202","0","0.000506448284949834","0","0","0","0","0","0","0","0","0.000574966895590651","0","0","0","0","0","0"
"RICH06","4250","0","56719092.5782917","0.00102086767077475","0","2.31886707259741e-05","0","0","0","0","0","0","0","0","0.000636264045035143","0","0","0","0","0","0"
"RICH07","4250","0","56719092.578291","0.000969500321128327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH08","4250","0","56719092.5782898","0.000767805323109044","0","1.57214399810274e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH09","4250","0","56719092.5782904","0.000590618445400653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH10","4250","0","56719092.5782904","0.000703579464065948","0","0.000301124119518803","0","8.37399674167655e-05","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH11","4250","0","56719092.5782901","0.000590791606053383","0","3.75431633434856e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH12","4250","0","56719092.5782881","0.00108094772613895","0","8.54452446568911e-05","0","0","0","0","0","0","0","0","6.64224701173231e-06","0","0","0","0","0","0"
"RICH13","4250","0","56719092.5782906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH14","4250","0","56719092.578288","4.91449451062247e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH15","4250","0","56719092.5782912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH16","4250","0","56719092.5782902","0.000258697780442264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH17","4250","0","56719092.5782906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH18","4250","0","56719092.5782908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH19","4250","0","56719092.5782906","0.00073489529416765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH20","4250","0","56719092.5782906","0.00062175734071463","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH21","4250","0","56719092.5782888","0.000507464926393993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH22","4250","0","56719092.5782899","0.000693295933040763","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH23","4250","0","56719092.5782911","0.000903146986052835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH24","4250","0","56719092.5782901","0.000545524503856876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH25","4250","0","56719092.5782911","0.00086441481147759","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH26","4250","0","56719092.5782896","0.00182261698683093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH27","4250","0","56719092.5782899","0.00199370167145527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH28","4250","0","56719092.5782893","0.00200698089538646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH29","4250","0","56719092.5782909","0.000892174543425022","0","4.59121872899567e-05","0","6.55977818177427e-05","0","0","0","0","0","0","0","0","0.000677205930884682","0","0","0","0"
"RICH30","4250","0","56719092.57829","0.00147053941506522","0","0.00129504426781784","0","0.000241120728502345","0","0","0.000268921750342364","0","5.70291198549394e-05","0","0","0","0.00124283582132685","0","0","0","0"
"RICH31","4250","0","56719092.5782905","0.000709112429405369","0","0.000790222818495151","0","0.000260714136351002","0","0","0","0","0","0","0.000851574538667184","0","0","0","0","0","0"
"RICH32","4250","0","56719092.5782896","0.00386796869833288","0","0.000688656684568743","0","0.000730304254146981","0","0","0.000128822164562414","0","0","0","2.75047820065558e-05","0","0","0","0","0","0"
"RICH33","4250","0","56719092.5782923","0.00141807671540328","0","0.000319598706552179","0","0.000239710413599493","0","0","6.18567552170214e-05","0","0","0","0","0","0","0","0","0","0"
"RICH34","4250","0","56719092.578289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH35","4250","0","56719092.5782921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH36","4250","0","56719092.5782912","0.00232376570209535","0","0.000370642299432273","0","9.99370419377834e-05","0","0","3.7086554451875e-05","0","0","0","0","0","0","0","0","0","0"
"RICH37","4250","0","56719092.5782893","0.0020059188906855","0","0.000124739873217407","0","6.0058052716792e-05","0","0","3.70865544518762e-05","0","0","0","0","0","0","0","0","0","0"
"RICH38","4250","0","56719092.5782899","0.00091410018997921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH39","4250","0","56719092.5782897","0.000888337036602457","0","0.000345786619486769","0","0.000100356586550143","0","0","0","0","0","0","0","0","0.0016528251841558","0","0","0","0"
"RICH40","4250","0","56719092.5782903","0.000832862257156354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH41","4250","0","56719092.5782901","0.000623100760564149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH42","4250","4148.62231729529","56719092.5782909","0.000326306941099798","0","0.000762328101143107","0","5.8020255411019e-05","0","0","0","0","0","0","0","0","0.002399462325926","0","0","0","7.31433125727255e-05"
"RICH43","4250","4148.62231729529","56719092.5782922","0.000267679733555853","0","0.000406187596625168","0","0","0","0","0","0","0","0","0","0","0.000957234096994354","0","0","0","7.31433125727239e-05"
"RICH44","4250","0","56719092.5782893","0.000373358868575674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH45","4250","0","56719092.5782907","0.00149102022885954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH46","4250","0","56719092.5782914","0.00116717396528025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH47","4250","0","56719092.5782903","0.000852041580829769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH48","4250","0","56719092.5782891","0.0006466928360741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH49","4250","0","56719092.5782897","0.00040852004058529","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH50","4250","0","56719092.5782894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH51","4250","0","56719092.5782916","8.65554473529265e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH52","4250","0","56719092.578291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH53","4250","0","56719092.5782903","0.000146653668484831","0","4.65211728373449e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH54","4250","0","56719092.5782923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH55","4250","0","56719092.578291","0.000374988172818698","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH56","4250","0","56719092.5782903","0.00103898755367909","0","4.65211728373449e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH57","4250","0","56719092.5782913","0.000983861794554475","0","3.98304444494999e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH58","4250","0","56719092.5782913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH01","4500","0","63588186.8351749","0.00441763480489762","0","0.00101338941790224","0","0.0011306417374797","0","0","0.000205371234262995","0","0","0","6.34898938049198e-05","0","0","0","0","0","0"
"RICH02","4500","0","63588186.8351762","0.00198000715317434","0","0.000837814951750024","0","0.000960901124723174","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH03","4500","0","63588186.8351754","0.000792304995708417","0","0.000697196660652365","0","0.000385528408659868","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH04","4500","0","63588186.8351763","0.000982842940137781","0","0.000753471719761209","0","0.000502662748941334","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH05","4500","0","63588186.8351774","0.000999658058588594","0","0.000519196742993293","0","0","0","0","0","0","0","0","0.000569494282246553","0","0","0","0","0","0"
"RICH06","4500","0","63588186.8351774","0.00096100179776729","0","3.80686547642626e-05","0","0","0","0","0","0","0","0","0.000645971960193206","0","0","0","0","0","0"
"RICH07","4500","0","63588186.8351768","0.000869621576993368","0","0","0","0","0","0","0","0","0","0","0.000167124227035418","0","0","0","0","0","0"
"RICH08","4500","0","63588186.8351785","0.000766181529958761","0","1.40231362793726e-05","0","6.1467579020111e-06","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH09","4500","0","63588186.8351767","0.000550400699954712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH10","4500","0","63588186.8351759","0.000773722438207831","0","0.000315450597038213","0","7.46939832822393e-05","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH11","4500","0","63588186.835174","0.000563281420128988","0","0.000115250653386212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH12","4500","0","63588186.835174","0.000990223250981086","0","7.62150484748197e-05","0","0","0","0","0","0","0","0","7.36199101029549e-05","0","0","0","0","0","0"
"RICH13","4500","0","63588186.8351755","8.87242679850183e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH14","4500","0","63588186.8351725","7.05351876494576e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH15","4500","0","63588186.8351766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH16","4500","0","63588186.8351757","0.000256367662235992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH17","4500","0","63588186.8351764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH18","4500","0","63588186.8351763","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH19","4500","0","63588186.8351758","0.000686275653778555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH20","4500","0","63588186.8351761","0.00061554497204898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH21","4500","0","63588186.8351755","0.000487994014319724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH22","4500","0","63588186.8351754","0.000679315656083291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH23","4500","0","63588186.8351751","0.000828689681008292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH24","4500","0","63588186.835176","0.000562076161014426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH25","4500","0","63588186.8351772","0.000795060177588016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH26","4500","0","63588186.8351753","0.00175645953488891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH27","4500","0","63588186.8351763","0.00187294220003259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH28","4500","0","63588186.8351765","0.00191520531633976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH29","4500","0","63588186.8351749","0.00108584682448797","0","0.000114155554224485","0","6.17107211914264e-05","0","0","0","0","0","0","0","0","0.000767206310446187","0","0","0","0"
"RICH30","4500","0","63588186.8351751","0.00147531050306641","0","0.00124786365507998","0","0.000215073736225861","0","0","0.000239871561262175","0","0.000144843260187553","0","0","0","0.00120430336216284","0","0","0","0"
"RICH31","4500","0","63588186.8351749","0.00073222292061976","0","0.000953946113438003","0","0.000289606756621265","0","0","0","0","0","0","0.000759583461959333","0","0","0","0","0","0"
"RICH32","4500","0","63588186.8351742","0.00401331000532983","0","0.000708349347997732","0","0.000749697600971198","0","0","0.000114906189995489","0","0","0","6.34898938049205e-05","0","0","0","0","0","0"
"RICH33","4500","0","63588186.8351764","0.00146862752830589","0","0.000285074154918467","0","0.000213815770155112","0","0","5.51746983262959e-05","0","0","0","0","0","0","0","0","0","0"
"RICH34","4500","0","63588186.8351778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH35","4500","0","63588186.8351752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH36","4500","0","63588186.8351792","0.00214595554244155","0","0.000375549202770816","0","8.91413738272181e-05","0","0","3.30802908536778e-05","0","0","0","0","0","0","0","0","0","0"
"RICH37","4500","0","63588186.8351736","0.00190205485671997","0","0.000150720684157998","0","5.35703001084982e-05","0","0","3.30802908536807e-05","0","0","0","0","0","0","0","0","0","0"
"RICH38","4500","0","63588186.8351766","0.000876408458307679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH39","4500","0","63588186.8351762","0.000839916968970667","0","0.000308433126640974","0","8.95155972623183e-05","0","0","0","0","0","0","0","0","0.00161896013420623","0","0","0","0"
"RICH40","4500","0","63588186.8351761","0.000790055625757056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH41","4500","0","63588186.8351766","0.000579368032108177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH42","4500","4148.62231729529","63588186.8351737","0.000386976777318339","0","0.000720025259079581","0","0.00011346335641916","0","0","0","0","0","0","0","0","0.00227261399642519","0","0","0","6.5242028807157e-05"
"RICH43","4500","4148.62231729529","63588186.8351754","0.000375293130192718","0","0.000436432267778601","0","0","0","0","0","0","0","0","0","0","0.0009894210148535","0","0","0","6.52420288071553e-05"
"RICH44","4500","0","63588186.8351765","0.000665817261452941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH45","4500","0","63588186.8351771","0.00144659215107635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH46","4500","0","63588186.8351761","0.00111437263260548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH47","4500","0","63588186.835177","0.000853686154167083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH48","4500","0","63588186.835174","0.000635658447057702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH49","4500","0","63588186.8351758","0.00039398497206395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH50","4500","0","63588186.8351744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH51","4500","0","63588186.8351764","4.79969240736403e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH52","4500","0","63588186.835174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH53","4500","0","63588186.8351746","0.000155273459332711","0","4.14957374999788e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH54","4500","0","63588186.8351779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH55","4500","0","63588186.8351754","0.000476583482368358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH56","4500","0","63588186.8351771","0.00111797007142854","0","4.14957374999771e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH57","4500","0","63588186.8351751","0.000964809326183213","0","4.14957374999784e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH58","4500","0","63588186.8351745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH01","4750","0","70849800.7638871","0.00439996898995375","0","0.00100364038902973","0","0.0010319161734532","0","0","0.000184322104989492","0","0","0","5.69826193706174e-05","0","0","0","0","0","0"
"RICH02","4750","0","70849800.7638861","0.0019665976760791","0","0.000821350476170286","0","0.000989385183494967","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH03","4750","0","70849800.7638839","0.000763063405982026","0","0.000656011426883693","0","0.000346014416636557","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH04","4750","0","70849800.7638861","0.000970996849352971","0","0.000753996729671065","0","0.000539455993630567","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH05","4750","0","70849800.7638852","0.000988686618177977","0","0.000613149114569285","0","0","0","0","0","0","0","0","0.000559978487771646","0","0","0","0","0","0"
"RICH06","4750","0","70849800.7638872","0.000907410405932043","0","7.48109455722853e-05","0","0","0","0","0","0","0","0","0.000644532830765956","0","0","0","0","0","0"
"RICH07","4750","0","70849800.7638839","0.000809260049023342","0","0","0","0","0","0","0","0","0","0","0.000290846036232875","0","0","0","0","0","0"
"RICH08","4750","0","70849800.7638844","0.000747767476331295","0","1.25858619238696e-05","0","5.15001135693417e-05","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH09","4750","0","70849800.7638857","0.000515150864706624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH10","4750","0","70849800.7638837","0.00081673475535067","0","0.000319495946275982","0","0.000135008682738496","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH11","4750","0","70849800.7638844","0.000560850874226695","0","0.000182594065030891","0","6.79419321920617e-05","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH12","4750","0","70849800.763885","0.000909896008417557","0","6.84035338111927e-05","0","0","0","0","0","0","0","0","0.000138412251614667","0","0","0","0","0","0"
"RICH13","4750","0","70849800.7638851","3.0887810771853e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH14","4750","0","70849800.7638851","8.779587196033e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH15","4750","0","70849800.763887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH16","4750","0","70849800.7638842","0.000252212568833875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH17","4750","0","70849800.7638857","7.41540875184505e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH18","4750","0","70849800.7638853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH19","4750","0","70849800.763885","0.000661394071206795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH20","4750","0","70849800.7638869","0.000605318971364581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH21","4750","0","70849800.7638851","0.000467357143487953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH22","4750","0","70849800.7638853","0.000662359933955283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH23","4750","0","70849800.7638835","0.000764924575832651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH24","4750","0","70849800.7638844","0.000567579672613779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
