buffer,site,water_area_mn,natural_area_mn,anthropogenic_area_mn,water_cohesion,natural_cohesion,anthropogenic_cohesion,water_core_mn,natural_core_mn,anthropogenic_core_mn,water_ed,natural_ed,anthropogenic_ed,water_lpi,natural_lpi,anthropogenic_lpi,water_np,natural_np,anthropogenic_np,water_pd,natural_pd,anthropogenic_pd,water_split,natural_split,anthropogenic_split,water_tca,natural_tca,anthropogenic_tca,landscape_split
5000,LU21_63,115.0475,624.7202083333334,0.08845238095238095,99.7528963983414,99.97740351481562,93.85814294327469,101.22666666666666,610.6010416666667,0.0019444444444444444,3.5674735740047163,9.267032745742588,5.699559171737872,4.136984113703597,74.42877952892424,0.0460329432993118,3,12,189,0.03817521213488193,0.15270084853952773,2.4050383644975617,582.8719418506563,1.6724702060491405,2378001.5645139283,303.67999999999995,7327.2125,0.3675,1.6676838456266916
250,LU21_27,NA,20.0775,NA,NA,100,NA,NA,17.9275,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,4.980699788320258,NA,NA,1,NA,NA,17.9275,NA,1
500,LU21_27,5.4175,74.025,NA,98.40384162483225,99.97972126401329,NA,3.8225,68.955,NA,8.433772854580356,8.433772854580356,NA,6.819397677565535,93.18060232243445,NA,1,1,NA,1.2587720678478143,1.2587720678478143,NA,215.03441180147146,1.1517254751941857,NA,3.8225,68.955,NA,1.1455896906016994
750,LU21_27,18.86,159.1675,NA,99.22048752974443,99.97833862921553,NA,15.9025,149.98,NA,10.363567426380758,10.363567426380758,NA,10.593868924744774,89.40613107525523,NA,1,1,NA,0.5617109716195532,0.5617109716195532,NA,89.10268877516306,1.2510232942312594,NA,15.9025,149.98,NA,1.233701822352968
1000,LU21_27,19.4575,296.4175,NA,99.14541048029007,99.99088762922253,NA,16.35,283.23,NA,6.838148001582905,6.838148001582905,NA,6.1598733676296,93.8401266323704,NA,1,1,NA,0.31658092599920856,0.31658092599920856,NA,263.54600155849545,1.135593321296282,NA,16.35,283.23,NA,1.1307211570947688
1250,LU21_27,15.401250000000001,153.70083333333335,1.0875000000000001,98.9401729316045,99.99153186101846,95.42024420279188,12.41375,147.18333333333334,0,6.663387374047272,11.683747724356861,5.020360350309589,3.946814606713084,93.52982043337373,0.2205915911499668,2,3,1,0.40568568487350215,0.6085285273102532,0.20284284243675108,479.0853717782481,1.1431409930505598,205504.8582851103,24.8275,441.55,0,1.140413519668575
1500,LU21_27,22.1475,663.4925000000001,1.54,99.12587116831953,99.99361176818468,96.15139556704895,18.80875,635.355,0,6.513211457331063,11.405168980477987,4.891957523146924,3.501556051330309,93.53824573275391,0.21710704857770208,2,1,1,0.2819572059450676,0.1409786029725338,0.1409786029725338,505.42206856189756,1.1429350695076048,212154.453641529,37.6175,635.355,0,1.1403501977429362
1750,LU21_27,22.1475,918.6750000000001,1.9000000000000001,99.09929333323394,99.99599613966194,96.52799652333167,18.80875,886.3875,0,4.788209810648066,9.17222009182584,4.384010281177774,2.5741809777482976,95.21230839387688,0.19691771948552655,2,1,1,0.20728180998476475,0.10364090499238238,0.10364090499238238,935.1864656072039,1.1030972724777315,257887.5670083103,37.6175,886.3875,0,1.1017929420310284
2000,LU21_27,16.325,1208.545,2.215,98.95397851501532,99.99704329834105,96.77676746192499,13.595833333333333,1171.55,0,4.242955859764156,8.128693733205793,3.885737873441636,1.9716448300634657,95.93644695114449,0.17583063104541827,3,1,1,0.23814532421501344,0.07938177473833782,0.07938177473833782,1559.7947850773116,1.0865075279818164,323452.8115251544,40.7875,1171.55,0,1.0857475807770258
2250,LU21_27,17.7425,1537.6725000000001,1.4425000000000001,98.96323986857479,99.99773245313253,96.660599752558,14.819166666666666,1493.925,0,3.795995068343597,7.896297179356061,4.100302111012464,1.558397148925357,96.47929300376148,0.1579573154471902,3,1,2,0.18823116041373208,0.0627437201379107,0.1254874402758214,2362.303939286623,1.0743153359471818,392430.80263561907,44.457499999999996,1493.925,0,1.073824048577297
2500,LU21_27,17.7425,955.15625,3.58,98.95084601963602,99.99806576487565,97.4672965833415,14.819166666666666,930.61625,0,3.0755622432795153,7.223758591239986,4.148196347960471,1.2626326812802475,97.11100492089959,0.18199194761885396,3,2,1,0.1525072186750173,0.1016714791166782,0.0508357395583391,3598.636758874503,1.0603838467858417,301922.6221403826,44.457499999999996,1861.2325,0,1.0600677613402938
2750,LU21_27,17.7425,1161.11625,4.2125,98.94070617505439,99.99495033639661,97.66397501741136,14.819166666666666,1134.01875,0,2.542366649192273,6.614355546824195,4.071988897631922,1.0437360603192245,97.36182184733403,0.17702015718549508,3,2,1,0.12606776772854247,0.08404517848569498,0.04202258924284749,5266.36174774272,1.0549219022250989,319120.39136067056,44.457499999999996,2268.0375,0,1.0547071438723818
3000,LU21_27,17.7425,1386.69875,4.84,98.93225618801797,99.9927891114775,97.81918816497544,14.819166666666666,1357.0375,0,2.1367030847988584,6.094018467471786,3.957315382672927,0.877196080474242,97.23906175778264,0.17093624678390867,3,2,1,0.10595221908093512,0.07063481272062343,0.035317406360311714,7455.876388546498,1.0575363840390108,342240.71299027564,44.457499999999996,2714.075,0,1.0573831381884484
3250,LU21_27,17.7425,1631.9075,5.44,98.9251062978889,99.99139832505762,97.94122566767734,14.819166666666666,1599.74,0,1.8209275744868483,5.62531179622466,3.804384221737812,0.7475584897738363,96.90811012548599,0.16373299182162734,3,2,1,0.09029392931339743,0.06019595287559829,0.030097976437799146,10266.010596089318,1.0646293472082562,373016.12385131407,44.457499999999996,3199.48,0,1.064515914094078
3500,LU21_27,14.808125,1893.7675000000002,6.0175,98.81463065731448,99.9904114258357,98.04070375350854,12.12,1858.97,0,1.777934662847784,5.414265265256171,3.6363306024083872,0.644663535598275,96.30552963635395,0.1561857201998035,4,2,1,0.10382100221008957,0.05191050110504478,0.02595525055252239,13356.741905242807,1.0777303765158803,409937.2193579556,48.48,3717.94,0,1.0776405905925943
3750,LU21_27,15.811875,4352.8125,6.2975,98.84797672683987,99.99940129717065,98.0813013956257,13.054375,4276.9975,0,1.7140179191754623,5.021077558745533,3.307059639570071,0.5616348293868146,98.42742247771692,0.14240142277054715,4,1,1,0.09044949441559168,0.02261237360389792,0.02261237360389792,16634.757382557615,1.0322093180667362,493141.26292404794,52.2175,4276.9975,0,1.03214311177213
4000,LU21_27,12.319166666666668,4950.3975,2.270833333333333,98.69068271326775,99.99942715737687,98.04728117631453,9.877916666666666,4869.1625,0,1.8027777087629506,4.929315014037615,3.126537305274665,0.4936768615369326,98.395438395985,0.13028895127829263,6,1,3,0.11925762130736167,0.01987627021789361,0.059628810653680836,20476.801722736007,1.0328804799312226,588575.0646458796,59.2675,4869.1625,0,1.03282657012557
4250,LU21_27,13.770357142857144,5574.93,2.600833333333333,98.76751493657092,99.99938243902885,97.95041663460498,11.2475,5483.7375,0,1.993264807518764,5.163647568947681,3.1703827614289173,0.43734730262144256,98.16529835141857,0.12004490128320823,7,1,3,0.12325842449320977,0.017608346356172824,0.05282503906851848,19705.344870131044,1.0377291546790115,686752.5195972371,78.7325,5483.7375,0,1.037672940422291
4500,LU21_27,12.7340625,6255.4775,3.0208333333333335,98.77559244386158,99.99944644572842,97.97112374560042,10.4828125,6154.9125,0.041666666666666664,1.9382972749566572,5.065647254242479,3.127349979285822,0.3901333757434034,98.25749588170731,0.11050179359254524,8,1,3,0.12565946677190648,0.01570743334648831,0.04712230003946492,21744.121344061292,1.035782612551959,764553.2356816481,83.8625,6154.9125,0.125,1.035731872234574
4750,LU21_27,13.662812500000001,6971.56,3.004375,98.75667493175298,99.9994853501546,97.78586626782214,11.1978125,6859.2625,0.07125000000000001,1.8497422767620486,5.389912137241854,3.540169860479805,0.35017510517589473,98.2895523398112,0.09918397040412356,8,1,4,0.1127891632171981,0.014098645402149763,0.05639458160859905,26177.85699042621,1.0351070960482385,841743.7635823381,89.5825,6859.2625,0.28500000000000003,1.0350648953755008
5000,LU21_27,12.374444444444444,7734.045,2.661,98.73589076744742,99.99954695425919,97.75775266655246,10.1275,7612.5825,0.081,1.7598285725919742,5.289665492599304,3.5298369200073294,0.3160501964696541,98.41354571736873,0.08951839485310585,9,1,5,0.11452246676303521,0.012724718529226133,0.06362359264613066,31669.640024039334,1.0325004310651897,947489.4144037323,91.14750000000001,7612.5825,0.405,1.0324656452967211
250,LU21_23,NA,20.06,NA,NA,100,NA,NA,17.89,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,4.985044865403789,NA,NA,1,NA,NA,17.89,NA,1
500,LU21_23,NA,79.425,NA,NA,99.99999999999999,NA,NA,74.745,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,1.2590494176896445,NA,NA,1,NA,NA,74.745,NA,1
750,LU21_23,NA,178.02,NA,NA,100,NA,NA,170.76,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,0.5617346365576901,NA,NA,1,NA,NA,170.76,NA,1
1000,LU21_23,NA,315.84250000000003,NA,NA,100,NA,NA,305.9,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,0.31661350198279203,NA,NA,1,NA,NA,305.9,NA,1
1250,LU21_23,NA,492.94,NA,NA,100,NA,NA,480.32,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,0.20286444597719805,NA,NA,1,NA,NA,480.32,NA,1
1500,LU21_23,NA,709.25,NA,NA,99.99999999999999,NA,NA,693.97,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,0.14099400775467041,NA,NA,1,NA,NA,693.97,NA,1
1750,LU21_23,0.8675,963.995,NA,94.7842903123925,99.999927472291,NA,0.2025,945.93,NA,0.3109251318193007,0.3109251318193007,NA,0.08990918395108112,99.91009081604892,NA,1,1,NA,0.10364171060643357,0.10364171060643357,NA,1237063.2014633457,1.0018006116878815,NA,0.2025,945.93,NA,1.0017998004086748
2000,LU21_23,5.6850000000000005,1248.365,NA,97.9499715106278,99.99935901773769,NA,3.8562499999999997,1226.155,NA,1.5122228087653358,1.5122228087653358,NA,0.6467630096806075,99.09742922122511,NA,2,1,NA,0.15876354947667567,0.07938177473833784,NA,20672.26172727895,1.0182987803827563,NA,7.7124999999999995,1226.155,NA,1.0182486222847273
2250,LU21_23,6.4437500000000005,1554.94,NA,98.22823517216027,99.99845048485898,NA,4.75,1525.245,NA,3.579939162997046,3.579939162997046,NA,0.7980346416374222,97.57389311324499,NA,6,1,NA,0.3765054334440364,0.06275090557400606,NA,7817.915328822325,1.0503468404774285,NA,28.5,1525.245,NA,1.0502057440036667
2500,LU21_23,9.668750000000001,1908.8125,NA,98.5293279720582,99.99829767454783,NA,7.48625,1870.435,NA,4.32931247060618,4.32931247060618,NA,0.7044348124515399,97.05044932823205,NA,6,1,NA,0.30506018583249656,0.05084336430541609,NA,6479.588138393265,1.0617075338537678,NA,44.9175,1870.435,NA,1.0615335971476902
2750,LU21_23,9.165714285714285,2315.21,0.019,98.47924017440376,99.99858590082225,68.69385887856112,7.056785714285715,2271.19,0,4.103863683643172,4.316096265336956,0.2122325816937841,0.5822737464093819,97.29960306203284,0.001681050152029973,7,1,5,0.2941837766052453,0.04202625380074932,0.21013126900374662,8826.418199470554,1.0562770963007613,2371457041.3507853,49.3975,2271.19,0,1.0561507039266704
3000,LU21_23,8.501875,2762.9775,0.02125,98.46313852664973,99.99884507514331,69.21232092171292,6.5334375,2712.9825,0,3.7315706239034205,4.164242087630982,0.4326714637275618,0.4893602555057444,97.58869544255668,0.0014128047795185692,8,1,12,0.28256095590371383,0.03532011948796423,0.4238414338555707,11592.313384182868,1.0500282297895978,1155454040.5414414,52.2675,2712.9825,0,1.0499331262113893
3250,LU21_23,9.6559375,3244.5775,0.031964285714285716,98.4958814799412,99.9989666264855,76.81977132289626,7.41625,3190,0,3.467506051956906,4.0604736667446755,0.5929676147877695,0.4170338224814491,97.66138990705909,0.0033109866815560734,8,1,14,0.24079903138589623,0.03009987892323703,0.42139830492531843,14078.867593239438,1.048465630050054,427085642.147763,59.33,3190,0,1.0483875531348337
3500,LU21_23,10.05375,3751.2975,0.04982142857142857,98.57623443857464,99.99891939941432,84.64493218201665,7.87325,3691.1525,0,3.50159278344829,4.153112270954236,0.6515194875059457,0.6270550605348559,97.37224799531216,0.00934450260964703,10,1,14,0.25956951693463975,0.025956951693463976,0.36339732370849565,11122.537260832034,1.0547016051885523,103541358.89117071,78.7325,3691.1525,0,1.054601591185587
3750,LU21_23,10.790416666666667,4291.715,0.05946428571428571,98.67690548245426,99.99886611849932,87.32531111118513,8.654791666666666,4224.1375,0,3.7200088420878856,4.3554632400372455,0.6354543979493592,0.7978797080301874,97.05299542687666,0.011193947579534977,12,1,14,0.27136842617054485,0.02261403551421207,0.316596497198969,7974.890311321913,1.0616518286868564,75566974.10740769,103.8575,4224.1375,0,1.0615105009127344
4000,LU21_23,14.163125,4860.0325,0.057833333333333334,98.88279367604432,99.99877094701127,87.11073546392143,11.496458333333333,4785.88,0,3.9416739591610375,4.516128711656015,0.5744547524949772,0.7334236757848935,96.60445560225071,0.009839276902595631,12,1,15,0.23852792491140923,0.01987732707595077,0.2981599061392616,6490.83157424467,1.0715333319275044,97346675.39241329,137.9575,4785.88,0,1.0713564561781643
4250,LU21_23,18.415833333333335,2728.37125,0.0745,99.10007008753196,99.99417287536805,88.09710515866702,15.3675,2686.355,0,4.1522491349480966,4.754483742306981,0.6022346073588842,1.3075270521320337,95.81072752405856,0.008716553527562797,12,2,15,0.21131038854697695,0.035218398091162825,0.26413798568372115,3831.5647795577825,1.0893515714009985,94852735.74146584,184.41,5372.71,0,1.0890419335552766
4500,LU21_23,19.846923076923076,3053.3475,0.09116666666666667,99.22016305988843,99.99252448219292,89.88342534312615,16.721346153846156,3007.0175,0,4.209031549672109,4.831079130814171,0.622047581142062,1.6706140245810897,94.9763374513878,0.008403925654318262,13,2,15,0.20420753926380825,0.03141654450212435,0.23562408376593258,2821.308947414574,1.1084746868968685,74362098.78600672,217.3775,6014.035,0,1.1080393286393584
4750,LU21_23,22.415769230769232,2266.4883333333332,0.08650000000000001,99.31125905494233,99.99135703361151,90.86933081921134,19.055384615384614,2232.411666666667,0,4.181823308800722,4.907227250937598,0.7254039421368751,1.9234483828215327,94.08616022333136,0.01134985759805995,13,3,20,0.1832896258071793,0.04229760595550292,0.28198403970335284,2320.369805646571,1.1292574095716066,55350901.29973729,247.72,6697.235000000001,0,1.128708076707311
5000,LU21_23,20.3659375,3764.54375,0.0666826923076923,99.35431366225129,99.98991644350065,90.14722173505534,17.245625,3707.1200000000003,0.0047115384615384615,4.269947737519422,5.501749081557211,1.2394364763355437,2.1166177381938587,93.12338628297582,0.013902303392162028,16,2,52,0.2036035279401304,0.0254504409925163,0.6617114658054237,2008.5705091152963,1.1521826859757278,28859231.889104694,275.93,7414.240000000001,0.245,1.1515220887258848
250,LU21_21,NA,20.0675,NA,NA,100,NA,NA,17.8875,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,4.983181761554753,NA,NA,1,NA,NA,17.8875,NA,1
500,LU21_21,NA,79.4175,NA,NA,100,NA,NA,74.7475,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,1.2591683193250858,NA,NA,1,NA,NA,74.7475,NA,1
750,LU21_21,NA,178.025,NA,NA,100,NA,NA,170.735,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,0.5617188597107148,NA,NA,1,NA,NA,170.735,NA,1
1000,LU21_21,NA,315.89,NA,NA,100,NA,NA,305.97,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,0.31656589319066764,NA,NA,1,NA,NA,305.97,NA,1
1250,LU21_21,NA,492.955,NA,NA,100,NA,NA,480.4075,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,0.2028582730675214,NA,NA,1,NA,NA,480.4075,NA,1
1500,LU21_21,18.045,691.2775,NA,99.0088345529067,99.99756088734618,NA,13.59,675.5675,NA,2.488289882246792,2.488289882246792,NA,2.5439768229542983,97.45602317704571,NA,1,1,NA,0.14097959672786356,0.14097959672786356,NA,1545.1608625253464,1.052889098610094,NA,13.59,675.5675,NA,1.0521721372890558
1750,LU21_21,60.56,452.17375000000004,NA,99.5176812254477,99.96917202073647,NA,52.825,441.58374999999995,NA,4.0159289880118045,4.0159289880118045,NA,6.276249277780513,93.21774366973,NA,1,2,NA,0.10363687710998204,0.20727375421996408,NA,253.86313047516717,1.1507739709039764,NA,52.825,883.1674999999999,NA,1.145580996289566
2000,LU21_21,96.845,581.4137499999999,NA,99.6322801336815,99.9522973257023,NA,84.98,567.565,NA,5.183887081761331,5.183887081761331,NA,7.688109409390139,88.87290148828366,NA,1,2,NA,0.07938571335009695,0.1587714267001939,NA,169.18462368262328,1.2641874599173957,NA,84.98,1135.13,NA,1.2548112142099621
2250,LU21_21,67.8375,729.0575,NA,99.64918865975577,99.94957120071672,NA,59.3225,711.91125,NA,5.838284843047076,5.838284843047076,NA,8.233205127400725,84.46595850143369,NA,2,2,NA,0.12548704659961477,0.12548704659961477,NA,147.3539660693072,1.3920215181838684,NA,118.645,1423.8225,NA,1.3789944514473815
2500,LU21_21,59.06333333333333,894.9225,0.015833333333333335,99.66554466945479,99.9490019025319,71.47759005644988,51.82833333333333,873.01625,0,6.626404965609797,6.926334304291023,0.29992933868122595,8.372222476399628,80.32374576159177,0.002795951462282615,3,2,6,0.15250644339723354,0.10167096226482235,0.3050128867944671,142.16019532935744,1.5230848030268385,1142317472.1476014,155.48499999999999,1746.0325,0,1.5069396565581001
2750,LU21_21,51.59437500000001,1086.3087500000001,0.020092592592592592,99.68011447023929,99.94838063101278,72.61827900002567,45.540625000000006,1058.83,0,6.51807336509721,7.892289993328536,1.3742166282313266,8.023407910150608,77.05898730320493,0.002941748133828528,4,2,27,0.16809989336163017,0.08404994668081509,1.1346742801910035,154.84035601567965,1.6283957313790844,288244287.0585428,182.16250000000002,2117.66,0,1.611448743319301
3000,LU21_21,47.801,1295.42125,0.021161971830985917,99.66399864408702,99.94784232121394,74.91138458192003,42.001000000000005,1260.4562500000002,0,6.486305119465979,9.54491673583273,3.058611616366751,7.4901548731170635,74.0894802832571,0.004503152206544582,5,2,71,0.1765942041782189,0.07063768167128755,2.507637699330708,177.4798326326962,1.726349233066916,120628877.23126115,210.00500000000002,2520.9125000000004,0,1.7097187464057169
3250,LU21_21,52.901,1527.9275,0.023488372093023256,99.67706990879437,99.95285737888243,75.85304319996843,46.551,1486.36,0,6.295185981134006,9.77311445409616,3.4779284729621534,6.948181725148839,71.8162130761683,0.003837610387734094,5,2,86,0.15049452500918015,0.06019781000367207,2.5885058301578985,205.99777009720447,1.7972482384372384,114341150.99728085,232.755,2972.72,0,1.7817035587549406
3500,LU21_21,56.8735,1782.9125,0.02240990990990991,99.69295927174542,99.95603366021496,75.97537667054074,49.98,1736.6862500000002,0,5.801156597485387,9.495987208903932,3.694830611418545,6.507353322881734,70.01191378469014,0.003698724005108133,5,2,111,0.12977978965291692,0.05191191586116677,2.8811113302947557,235.04970498136484,1.8484862640192743,119467926.41400471,249.89999999999998,3473.3725000000004,0,1.834062734145516
3750,LU21_21,61.60150000000001,2055.6825,0.022131782945736436,99.70992455849627,99.95934950036472,75.35948446956144,54.1105,2005.475,0,5.407908118702622,9.054260550819695,3.646352432117072,6.203830535629386,68.34581667270623,0.0032223579632662505,5,2,129,0.11306519169355263,0.04522607667742105,2.917081945693658,258.8111602475948,1.894828155063295,145182598.82521343,270.5525,4010.95,0,1.8810563958754283
4000,LU21_21,66.513,2347.54625,0.022346938775510205,99.7250287930662,99.96206848052739,75.51556903452311,58.476,2292.84875,0,5.150128430209647,8.723017605548065,3.572889175338418,5.941332066506425,66.81312696378463,0.0031803185983540856,5,2,147,0.09938495619856517,0.03975398247942607,2.9219177122378164,282.359349916463,1.93542010469486,151106760.82570896,292.38,4585.6975,0,1.9222441397157815
4250,LU21_21,71.404,2659.2325,0.021365030674846627,99.73797881798713,99.96478423818573,75.06204411621825,62.794,2600.87,0,4.914625766039338,8.290239378901182,3.3756136128618452,5.69399279006263,65.41893398756024,0.0028174135527276748,5,2,163,0.08804417352273983,0.03521766940909594,2.8702400568413182,307.56991253594754,1.969767493690969,187360934.55462763,313.96999999999997,5201.74,0,1.957232783092176
4500,LU21_21,63.40708333333333,2991.0825,0.02115606936416185,99.74586296927328,99.96722825623283,74.95864386244759,55.736666666666665,2929.43625,0,4.73511362819737,7.920653664018988,3.1855400358216177,5.444673821827311,64.16762255120445,0.002513246576585103,6,2,173,0.09424674662194135,0.03141558220731379,2.717447860932642,336.50553633975983,1.997817292045237,226785266.1764356,334.41999999999996,5858.8725,0,1.98602633110822
4750,LU21_21,59.0925,3337.6887500000003,0.021264044943820226,99.74308478083378,99.96952243454365,74.90355959584323,51.82821428571428,3272.4925,0,4.67797671162769,7.623917742051457,2.945941030423767,5.232587648618812,62.88110776969917,0.002255805527005517,7,2,178,0.09869149180649135,0.028197569087568958,2.5095836487936376,364.2776143454802,2.028573855281613,274625472.24073696,362.7975,6544.985,0,2.017339763565019
5000,LU21_21,63.95357142857143,3703.3725000000004,0.020647208121827413,99.74327480631885,99.97142304006489,74.4886559051506,56.050714285714285,3633.1549999999997,0,4.619845740035853,7.484900879463128,2.8650551394272754,4.983497142420854,61.64742261153944,0.0020360152001259787,7,2,197,0.08907566500551156,0.025450190001574727,2.5068437151551106,401.2003951352103,2.0561608341337645,322937939.2105435,392.355,7266.3099999999995,0,2.0456766831910342
250,LU21_82,NA,20.0775,NA,NA,100,NA,NA,17.8975,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,4.980699788320258,NA,NA,1,NA,NA,17.8975,NA,1
500,LU21_82,NA,79.41250000000001,NA,NA,99.99999999999999,NA,NA,74.7425,NA,NA,0,NA,NA,100,NA,NA,1,NA,NA,1.2592475995592631,NA,NA,1,NA,NA,74.7425,NA,1
750,LU21_82,NA,177.8625,0.013333333333333334,NA,99.99983085036851,68.62858679311653,NA,169.4175,0,NA,5.504922130629555,5.504922130629555,NA,99.91012372031626,0.02246906992093696,NA,1,12,NA,0.561726748023424,6.740720976281088,NA,1.0017999518246268,7370235.001453489,NA,169.4175,0,1.0017998156548837
1000,LU21_82,NA,315.27750000000003,0.021964285714285714,NA,99.99972497996602,75.38942783273093,NA,300.5725,0,NA,9.82929319309575,9.82929319309575,NA,99.80531351646526,0.05065014205782029,NA,1,28,NA,0.3165633878613769,8.863774860118552,NA,1.003905130107428,2562775.5134831467,NA,300.5725,0,1.003904736852104
1250,LU21_82,NA,492.03000000000003,0.02127906976744186,NA,99.99979022793256,74.51718367969416,NA,472.35,0,NA,9.625820324782683,9.625820324782683,NA,99.8143809147065,0.03245798212782359,NA,1,43,NA,0.20286238829889744,8.72308269685259,NA,1.0037227436804155,4832110.82326622,NA,472.35,0,1.0037225351878596
1500,LU21_82,NA,708.1625,0.02245098039215686,NA,99.99984800267146,75.10994152741691,NA,683.36,0,NA,8.80436200096573,8.80436200096573,NA,99.83857494810078,0.022557212492466245,NA,1,51,NA,0.14098257807791403,7.190111481973616,NA,1.0032363353119018,8174120.707656377,NA,683.36,0,1.003236212181469
1750,LU21_82,NA,963.44,0.023548387096774193,NA,99.99987788691035,76.83347786866547,NA,933.295,0,NA,8.32210591771168,8.32210591771168,NA,99.84868898331433,0.01658202922582651,NA,1,62,NA,0.10363768266141568,6.425536325007772,NA,1.0030331027241786,10922798.181551548,NA,933.295,0,1.0030330106163416
2000,LU21_82,2.8175,1255.0675,0.022469135802469137,97.1580946417577,99.99973960416104,76.18330647652748,0.38,1218.51,0,0.781929102448589,8.811586839775979,8.029657737327389,0.22366347676638573,99.63185825252737,0.01270138643571312,1,1,81,0.07938366522320701,0.07938366522320701,6.430076883079767,199898.6480302395,1.0074036939503623,15775883.55436809,0.38,1218.51,0,1.0073985527628508
2250,LU21_82,45.04,1546.7025,0.02271978021978022,99.37944035245951,99.99810469280922,75.65857548136204,37.055,1504.995,0,1.562294125397632,8.724377435202438,7.162083309804807,2.825932827626881,97.04434656577634,0.01003883775355908,1,1,91,0.06274273595974425,0.06274273595974425,5.709588972336728,1252.2075877786947,1.0618410718255726,23527458.7887699,37.055,1504.995,0,1.060941371893092
2500,LU21_82,87.0625,938.8875,0.02313131313131313,99.57639232623391,99.98133988576,76.21951246298366,75.685,912.0899999999999,0,2.892542552529005,9.384241743354206,6.491699190825201,4.4258697008709404,94.12569851217066,0.008133687318183494,1,2,99,0.050835545738646834,0.10167109147729367,5.032719028126036,510.5082349093432,1.1284871304576076,31514532.026926603,75.685,1824.1799999999998,0,1.1259980523039541
2750,LU21_82,110.3725,1133.35625,0.024142857142857143,99.62618889486684,99.97944693599962,76.54111136096634,96.6825,1102.5987499999999,0,3.105537858985888,9.07918070952505,5.973642850539161,4.638240559417049,91.48908229044973,0.006723762617560786,1,2,105,0.04202351635975491,0.08404703271950982,4.412469217774266,464.82926349513076,1.1926860608868897,41257496.13406194,96.6825,2205.1974999999998,0,1.189633595167568
3000,LU21_82,130.955,1348.6812499999999,0.026270833333333334,99.65671490070775,99.97961392210524,77.15432972400528,115.245,1313.63375,0,3.1609022875043706,9.085386742575412,5.924484455071041,4.624982782794803,89.24163067240691,0.007946402398754004,1,2,120,0.03531734399446224,0.07063468798892449,4.238081279335469,467.4980021946517,1.249947859264688,38540864.037015885,115.245,2627.2675,0,1.2466147491111397
3250,LU21_82,150.915,1054.0108333333333,0.07231060606060606,99.67945685938516,99.97979502675851,86.94225359853841,133.0375,1028.0908333333334,0.034772727272727275,3.151248648416814,8.853293122557838,5.702044474141025,4.5422224429400515,87.14632162450329,0.19292744829371325,1,3,132,0.030097885849253235,0.0902936575477597,3.9729209321014274,484.68904339379105,1.3056766860199902,267600.03618169064,133.0375,3084.2725,4.59,1.302162509792796
3500,LU21_82,171.785,1829.70125,0.15005208333333334,99.69882552826597,99.98036454462927,94.17019378563958,151.85,1786.55875,0.09515625,3.1003466314714383,8.676817738810396,5.576471107338958,4.458711143468572,85.19672082215638,0.4740714208775707,1,2,144,0.025955183185194124,0.05191036637038825,3.737546378667954,503.0154503394712,1.3597666836908573,44472.429006420934,151.85,3573.1175,13.7025,1.356059480213334
3750,LU21_82,192.6025,1047.654375,0.23980061349693255,99.71469388724975,99.98010015224558,96.2278943858314,170.59,1023.490625,0.17592024539877302,3.0368761104920905,8.737519948578882,5.7006438380867905,4.355248928302702,83.39334159824932,0.7991303182784102,1,4,163,0.02261262926650849,0.09045051706603396,3.6858585704408844,527.1983409316828,1.4117817036251037,15656.710956236646,170.59,4093.9625,28.675,1.407884586392366
4000,LU21_82,107.86875,952.0279999999999,0.28680989583333333,99.70486466516515,99.98012599718625,97.32410598192071,94.88125,928.822,0.21131510416666666,3.194230904929392,10.085580343255591,6.891349438326199,4.210839116706702,81.70040618611414,0.9883332057893697,2,5,192,0.039753962724696855,0.09938490681174214,3.8163804215708983,563.788357686505,1.4623017021736038,10232.762449722184,189.7625,4644.11,40.5725,1.4583108730156908
4250,LU21_82,118.11875,1076.5955000000001,0.26322687224669605,99.71882565712704,99.98323419009519,97.51453011507202,104.17125,1050.27,0.18825991189427313,3.080665631560666,10.479017532676494,7.398351901115827,4.091324699428197,80.7228602734564,0.9388150222729745,2,5,227,0.03521766940909593,0.08804417352273983,3.9972054779323876,597.2418467798118,1.4895461603163527,11336.971439398014,208.3425,5251.3499999999995,42.735,1.485645701201472
4500,LU21_82,127.81750000000001,755.9625,0.2568367346938775,99.73007094493687,99.98416515030169,97.33342361671689,113.03,738.1396875,0.17976530612244898,2.9703467970205426,10.232067179160135,7.2617203821395915,3.954323260438625,79.82539984229359,0.8380509121525039,2,8,245,0.031415619217562585,0.12566247687025034,3.848413354151417,639.3693926662245,1.5147534363968242,14195.785363020483,226.06,5905.1175,44.0425,1.5110124098317455
