Site,BUFF_DIST,Feature_Area,Buffer_Area,CONVENTIONAL-SEISMIC,TRAIL,LOW-IMPACT-SEISMIC,PIPELINE,HARVEST-AREA,TAME_PASTURE,ROUGH_PASTURE,CULTIVATION_ABANDONED,CROP,WELL-ABAND,RURAL-RESIDENCE,URBAN-RESIDENCE,COUNTRY-RESIDENCE,RESIDENCE_CLEARING,TRANSMISSION-LINE,RECREATION,RUNWAY,GREENSPACE,TRANSFER_STATION,WELL-GAS,WELL-OIL,WELL-OTHER,WELL-CASED,WELL-BIT,WELL-CLEARED-NOT-DRILLED,CLEARING-UNKNOWN,CLEARING-WELLPAD-UNCONFIRMED,MISC-OIL-GAS-FACILITY,FACILITY-UNKNOWN,OIL-GAS-PLANT,FACILITY-OTHER,CAMP-INDUSTRIAL,URBAN-INDUSTRIAL,GRVL-SAND-PIT,OPEN-PIT-MINE,VEGETATED-EDGE-ROADS,CANAL,ROAD-PAVED-1L,ROAD-UNIMPROVED,ROAD-WINTER-ACCESS,TRUCK-TRAIL,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-GRAVEL-1L,ROAD-UNCLASSIFIED,ROAD-GRAVEL-2L,SUMP,BORROWPIT-WET,DUGOUT,BORROWPITS,BORROWPIT-DRY,LAGOON,RESERVOIR,MINES-PITLAKE
CAM53,250,0,196259.8359,0.016126122,0.001717382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM54,250,0,196259.8359,0.01820852,0.003659367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM55,250,0,196259.8359,0.016811769,0,0,0,0.384816101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM75,250,0,196259.8359,0.019069503,0,0,0,0.146592599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654403,0,0,0,0.01035216,0.006503187,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM76,250,0,196259.8359,0.012076715,0,0,0,0.254091233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM77,250,0,196259.8359,0.014222469,0,0,0,0.542096705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM78,250,0,196259.8359,0.005158891,0,0,0,0.552292656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030266074,0,0,0,0.009983467,0,0,0,0.022521,0,0,0,0,0,0,0,0,0,0
CAM79,250,0,196259.8359,0.027427866,0,0,0,0.356412979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006532063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM80,250,0,196259.8359,0.03843595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM81,250,0,196259.8359,0.043431883,0.003987986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM82,250,0,196259.8359,0.017208706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM83,250,0,196259.8359,0.04317033,0,0,0,0,0,0,0,0,0.039030251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM86,250,0,196259.8359,0.014444513,0.005166282,0,0.034454279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM87,250,0,196259.8359,0.02860537,0.014481545,0,0.026196454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000515472,0,0,0,0,0.000374746,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM88,250,0,196259.8359,0.026650976,0.019177057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM89,250,0,196259.8359,0.032803621,0,0,0.024063924,0,0,0,0,0,0.101468014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004317047,0,0,0,0,0.00417593,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM90,250,0,196259.8359,0,0.002254022,0,0,0.755572732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01479863,0,0,0,0,0.014803403,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM91,250,0,196259.8359,0.010862808,0,0,0,0.241060201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM92,250,0,196259.8359,0.00109688,0,0,0,0.747703975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007950292,0,0,0,0,0.007806714,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM93,250,0,196259.8359,0,0,0,0,0.986520596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006809887,0,0,0,0,0.006669517,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM94,250,0,196259.8359,0,0,0,0,0.890528201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM95,250,0,196259.8359,0,0,0,0,0.976021038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008101175,0,0,0,0,0.010342586,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM96,250,0,196259.8359,0.043602038,0.001224851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM97,250,0,196259.8359,0.016321235,0.018342843,0,0.058439346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01023459,0,0,0,0,0,0,0,0.019726672,0,0,0,0,0,0,0,0,0,0
CAM98,250,0,196259.8359,0.016823464,0.005704028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM99,250,0,196259.8359,0.032862903,0.003081542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM100,250,0,196259.8359,0.033963086,0.009564552,0,0.034907874,0.080527982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015240323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM26 B,250,0,196259.8359,0,0.01058692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM85,250,0,196259.8359,0.014807878,0,0,0.024588534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014651343,0,0,0,0,0,0,0,0.024766036,0,0,0,0,0,0,0,0,0,0
CAM56,500,0,785039.3436,0.007962965,0.000212054,0,0,0.266655803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007510859,0,0,0,0,0.007511294,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM57,500,0,785039.3436,0.009958558,0,0,0,0.162654347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM58,500,0,785039.3436,0.007802222,0,0,0,0.57765983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM59,500,0,785039.3436,0.006055235,0,0,0,0.401477517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM60,500,0,785039.3436,0.020834552,0,0,0,0.200775169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM61,500,0,785039.3436,0.006575219,0,0,0,0.369107884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM62,500,0,785039.3436,0.010091122,0,0,0,0.155336361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM63,500,0,785039.3436,0.008425172,0.000902926,0,0,0.397419113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM64,500,0,785039.3436,0.009609658,0,0,0,0,0,0,0,0,4.73442617292172e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015549486,0,0,0,0,0.006645368,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM65,500,0,785039.3436,0.00873062,0,0,0,0.259684464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007643807,0,0,0,0,0.010133738,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM66,500,0,785039.3436,0.007573002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM67,500,0,785039.3436,0.011805114,0.003208492,0,0,0.241738664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM68,500,0,785039.3436,0.011853323,0.00169164,0,0,0.306879245,0,0,0,0,0.005576282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM69,500,0,785039.3436,0.00247985,0,0,0,0.550671936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM70,500,0,785039.3436,0.000912666,0.002752945,0,0,0.154433388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM71,500,0,785039.3436,0.019781642,0.00099436,0,0.03676739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011247599,0,0,0,0,0,0.012556013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM72,500,0,785039.3436,0.005288105,0,0,0.020994293,0.01671696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011218972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM73,500,0,785039.3436,0.004231978,0.000401668,0,0,0.553134164,0,0,0,0,0.012712122,0,0,0,0,0,0,0,0,0,0,0.013808579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016123227,0,0,0,0,0.005167273,0,0,0.00666889,0,0,0,0,0,0.002984127,0,0,0,0
CAM74,500,0,785039.3436,0.003724418,0,0,0.008177997,0.783040301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016514415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025309475,0,0,0,0,0.003034806,0,0,0.010260544,0,0,0,0,0,0,0,0,0,0
CAM1,500,0,785039.3436,0.009619853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075160462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM2,500,0,785039.3436,0.038686122,0.002320107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008834002,0,0,0.001553289,0,0,0,0,0.013388822,0,0,0,0,0,0,0,0,0,0
CAM3,500,0,785039.3436,0.035079606,0.002442659,0,0,0,0,0,0,0,0.004813683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013619822,0,0,0.007998886,0,0,0,0,0.014829351,0,0,0,0,0,0,0,0,0,0
CAM4,500,0,785039.3436,0.032518483,0.000172842,0,0,0,0,0,0,0,0.0133356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007178893,0,0,0.00777577,0,0,0,0,0.005572724,0,0,0,0,0,0,0,0,0,0
CAM5,500,0,785039.3436,0.03019567,0.000369473,0,0.018250652,0,0,0,0,0,0.026641806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028085718,0,0,0,0,0.011864167,0,0,0.021017521,0,0,0,0,0,0,0.055705447,0,0,0
CAM6,500,0,785039.3436,0.014030427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003842452,0,0,0,0,0,0,0,0,0,0.008488093,0,0,0,0,0.008489831,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM7,500,0,785039.3436,0.026730154,0,0.004030495,0,0.220696136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008492304,0,0,0,0,0.008493389,0,0,0,0,0,0,0,0,0,0.010420869,0,0,0
CAM8,500,0,785039.3436,0.037435511,0,0.001446448,0,0.029690713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005610658,0,0,0,0,0.005576237,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM9,500,0,785039.3436,0.021769469,0.001033255,0,0,0.260110374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363227,0,0,0,0,0.003645675,0,0,0,0,0,0,0,0,0,0.003283266,0,0,0
CAM10,500,0,785039.3436,0.025683885,0,0.003383459,0,0.062919886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210021,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM11,500,0,785039.3436,0.028700634,0,0,0.002839715,0.316922035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024261479,0,0,0,0,0.00291769,0,0,0.011915009,0,0,0,0,0,0,0.007375366,0,0,0
CAM12,500,0,785039.3436,0.030727372,0.002094294,0,0,0.166240749,0,0,0,0,0.013713792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013483403,0,0,0.013487655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM13,500,0,785039.3436,0.02443748,0.002332317,0.001821418,0.045542769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021977022,0,0,0,0,0,0,0,0.010832447,0,0,0,0,0,0.005905075,0,0,0,0
CAM14,500,0,785039.3436,0.00999502,0,0,0,0.53108645,0,0,0,0,0.013711522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485997,0,0,0,0.005527771,0.004838097,0,0,0,0,0,0.001024699,0,0,0,0.013038553,0,0,0
CAM15,500,0,785039.3436,0.0259858,0,0,0.007462,0,0,0,0,0,0.022752493,0,0,0,0,0,0,0,0,0,0,0.016779786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01252271,0,0,0.000151062,0,0,0,0,0.006385427,0,0,0,0,0,0,0,0,0,0
CAM16,500,0,785039.3436,0.005079091,0,0.001652473,0.001198604,0.091764774,0,0,0,0,0.015398112,0,0,0,0,0,0,0,0,0,0,0.004931061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032332338,0,0,0,0,0.007526496,0,0,0.011463086,0,0,0,0,0,0,0,0,0,0
CAM17,500,0,785039.3436,0.026795344,0.000711667,0,0.016520687,0,0,0,0,0,0,0,0,0,0,0.028051355,0,0,0,0,0,0.021535469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026878087,0,0,0,0,0,0,0,0.012638157,0,0,0,0,0,0,0,0,0,0
CAM18,500,0,785039.3436,0.035616847,0.00043512,0.003707069,0.060268948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01694845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004776211,0,0,0,0,0,0,0,0.005042975,0,0,0,0,0,0,0.003489815,0,0,0
CAM19,500,0,785039.3436,0.017914887,3.3375077748069e-05,0.005097468,0.014244113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055122063,0,0,0,0.001403664,0.001067647,0,0.012482579,0.012772642,0,0,0,0,0,0,0.031931843,0,0,0
CAM20,500,0,785039.3436,0.009814192,0.005448609,0,0.02465383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016680308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06085103,0,0,0,0,0,0,0.021995828,0.006413227,0,0,0,0,0,0,0,0,0,0
CAM21,500,0,785039.3436,0.011264259,0,0,0.00686393,0,0,0,0,0,0,0,0,0,0,0.046393865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM22,500,0,785039.3436,0.012230029,0,0,0,0.005716927,0,0,0,0,0,0,0,0,0,0.080652881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788356,0,0,0,0,0.007884474,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM23,500,0,785039.3436,0.0177142,0,0,0.013559631,0,0,0,0,0,0,0,0,0,0,0.047168189,0,0,0,0,0,0,0,0,0,0,0.003341567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM24,500,0,785039.3436,0.002681484,0.003071979,0,0.015757697,0,0,0,0,0,0,0,0,0,0,0.047440816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM25,500,0,785039.3436,0.0131767,0,0,0.00769584,0,0,0,0,0,0,0,0,0,0,0.021326523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM26,500,0,785039.3436,0,0.001888946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023170263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028203145,0,0,0.002673046,0,0,0,0,0.012914921,0,0,0,0,0,0,0,0,0,0
CAM27,500,0,785039.3436,0.00646782,0.000362486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021974432,0,0,0,0,0,0,0,0.010977383,0,0,0,0,0,0,0,0,0,0
CAM28,500,0,785039.3436,9.59777327010819e-06,0.005224467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001067158,0,0,0,0,0.001019621,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM29,500,0,785039.3436,0.000252236,0.004298365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012701221,0,0,0.012502242,0,0.000378099,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM30,500,0,785039.3436,0.025239485,0.002026285,0,0.02009211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018245775,0,0,0,0,0,0,0,0.009010371,0,0,0,0,0,0,0,0,0,0
CAM31,500,0,785039.3436,0.007131625,0.009254994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM32,500,0,785039.3436,0.00827355,0.0074475,0,0.000733618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011052751,0,0,0,0,0,0,0,0.006146963,0,0,0,0,0,0,0,0,0,0
CAM33,500,0,785039.3436,0.018065441,0,0,0.013875579,0,0,0,0,0,0.01277708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005616338,0,0,0,0,0,0,0
CAM35,500,0,785039.3436,0.051705545,0.001380599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018456744,0,0.007623378,0,0,0,0,0,0,0,0,0,0.010111596,0,0,0,0,0,0,0,0.009830974,0,0,0,0,0,0,0,0,0,0
CAM34,500,0,785039.3436,0.019630577,0,0,0.014466222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016746426,0,0,0,0,0,0,0,0.006817817,0,0,0,0,0,0,0,0,0,0
CAM36,500,0,785039.3436,0.014655729,0.005237265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009856787,0,0,0.00995157,0.022008972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM37,500,0,785039.3436,0.031192518,0.007297873,0,0,0,0,0,0,0,0.012774776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008247862,0,0,0.006514318,0,0.001712289,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM38,500,0,785039.3436,0.011060129,0.005037153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007767557,0,0,0,0,0.007769297,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM39,500,0,785039.3436,0.044762517,0.002136486,0,0,0,0,0,0,0,0,0,0,0,0,0.005911814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007807254,0,0,0,0,0.007806825,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM40,500,0,785039.3436,0.020995004,0.0024373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM41,500,0,785039.3436,0.012515802,0,0,0.022244289,0.261115431,0,0,0,0,0.02182746,0,0,0,0,0,0,0,0,0,0,0.016222365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025054567,0,0,0.001106355,0,0,0,0,0.01704963,0,0,0,0,0,0,0,0,0,0
CAM42,500,0,785039.3436,0.042433772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM43,500,0,785039.3436,0.050081004,0,0,0,0.042666819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM44,500,0,785039.3436,0.035188367,0,0,0,0.07362679,0,0,0,0,0.011582919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007689299,0,0,0
CAM45,500,0,785039.3436,0.012699898,0.000104181,0,0,0,0,0,0,0,0.015453674,0,0,0,0,0.041797194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021047293,0,0,0,0,0.003962022,0,0,0.011797521,0,0,0,0,0,0,0,0,0,0
CAM46,500,0,785039.3436,0.012608523,0,0,0,0.06658413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001779104,0,0,0,0,0.001743463,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM47,500,0,785039.3436,0.027619733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
