buffer,site,water_cai_mn,natural_cai_mn,anthropogenic_cai_mn,water_ed,natural_ed,anthropogenic_ed,water_tca,natural_tca,anthropogenic_tca,landscape_cai_mn,landscape_ed,landscape_tca,natural_cohesion
1500,LU22_5,64.38923395445134,35.089766681167205,0.8510856818274709,1.917707775176965,145.38622070560365,144.06074621393722,3.8875,388.5125,40.605,NA,NA,NA,98.56270759992248
1750,LU22_5,58.0248752798087,36.14769639686305,0.6713655812761987,2.342363351341547,149.1080104162618,147.6984466296138,5.6375,528.8875,55.56,NA,NA,NA,98.51101181348348
2000,LU22_5,54.75002118288759,34.719913662037555,0.5300039447978762,2.2705260316603417,149.39823121258792,147.8422063797018,7.1775,702.1525,67.715,NA,NA,NA,98.5623631929581
2250,LU22_5,34.61803025954056,36.71376845430442,0.40931314124406665,2.5977000315300547,144.7339318291981,142.97075861939146,11.02,911.56,82.765,NA,NA,NA,98.64859084943156
2500,LU22_5,45.092669332428024,37.46260087621232,0.5407747576231395,3.13167657813495,141.1440533096763,138.90714146815134,22.505000000000003,1139.6225,96.3925,NA,NA,NA,98.71012680428342
2750,LU22_5,49.92621321816443,35.9713845106317,0.28817511999115075,4.3496167294244215,141.09778442711135,138.3157107315761,55.35,1362.3,110.07,NA,NA,NA,98.80425689742708
3000,LU22_5,45.468399165252265,37.25601420931749,0.25929328724971196,4.179940523702223,138.18879839512888,135.37215068270595,91.355,1625.495,124.46,NA,NA,NA,98.81702835246088
3250,LU22_5,48.514206060974594,37.8490275513837,0.2170715497345005,4.501186245422251,136.83245007648705,133.6616043997553,139.0475,1898.1275,137.2275,NA,NA,NA,98.83033860986656
3500,LU22_5,41.30667684056073,38.373375665887046,0.16161027177897053,4.868080975485039,134.84753017243338,131.4433775734738,200.5675,2194.145,150.3275,NA,NA,NA,98.87631515157084
3750,LU22_5,45.93869684876259,38.66251027981648,0.14792752961568825,5.005418673818449,129.5913862024792,126.0151180151542,287.09499999999997,2502.05,183.7925,NA,NA,NA,98.9097576611362
4000,LU22_5,44.16947494314877,37.67522608767783,0.2069946432369402,4.775319004726124,125.7096516601066,122.1945000847234,391.29,2816.5725,218.08,NA,NA,NA,98.92918780180489
4250,LU22_5,47.67394380219299,38.3753401506071,0.31394507481700945,4.650501434462223,123.71020561432267,120.17610626598278,500.07,3133.385,260.235,NA,NA,NA,98.93251440838633
4500,LU22_5,39.18313211311146,38.32114749438531,0.35013630730799084,4.786128239020532,121.2875894453856,117.64655063407952,596.6225,3488.6675,309.955,NA,NA,NA,98.96126056870136
4750,LU22_5,47.648584031085214,38.770513975871225,0.29993053343846066,4.988149971590949,119.89183412498008,116.11194998879148,691.1474999999999,3884.9025,346.0375,NA,NA,NA,98.9748359326426
5000,LU22_5,47.22088749331933,38.914232858399345,0.32460385403828146,5.037212831308724,117.4980634057654,113.61883053567708,785.5649999999999,4313.7575,390.4375,NA,NA,NA,98.99668923123706
50,LU22_6,NA,50.86705202312138,NA,NA,0,NA,NA,0.44,NA,NA,NA,NA,100
100,LU22_6,NA,22.861586314152415,0,NA,57.35849056603774,57.35849056603774,NA,2.205,0,NA,NA,NA,99.52729608087981
250,LU22_6,NA,46.203493409969695,14.297253634894991,NA,96.34055265123226,96.34055265123226,NA,11.445,0.4425,NA,NA,NA,98.86640970902502
500,LU22_6,30.941704035874434,46.82953288053488,17.93544457978075,5.16242760010073,87.00579199194158,81.84336439184085,0.5175,53.6,1.4725,NA,NA,NA,99.17032154962212
750,LU22_6,60.864485981308405,55.45040561752226,10.48535520849766,5.72977375819793,74.7117558666985,69.09433061356327,2.605,127.0275,4.985,NA,NA,NA,99.40489661167096
1000,LU22_6,40.096332294844345,37.35139436382858,2.008963427964646,8.974785127498931,90.95082071006854,82.73580575209333,5.145,221.51,6.4325,NA,NA,NA,99.42931223127374
1250,LU22_6,54.482764025157486,43.820641126988114,0.856185741522781,12.729356634986967,92.45265795052288,82.66474627501496,14.5975,341.4175,7.2075,NA,NA,NA,99.4561282453627
1500,LU22_6,55.47764473606254,43.59462996097202,0.4304311310190369,9.48806062208124,95.32469821129617,87.88087056128293,15.6525,503.4325,8.61,NA,NA,NA,99.45946080279788
1750,LU22_6,55.74492589902161,39.620422466405834,0.3178147876924713,7.726249297201502,104.1100433467977,98.04200986120216,17.61,680.5649999999999,9.8625,NA,NA,NA,99.37547115109308
2000,LU22_6,49.59486199607328,41.614797677485974,0.2907857373507372,7.251553904408088,104.82801870242037,99.3069943559334,19.4725,891.93,13.1025,NA,NA,NA,99.31445342827992
2250,LU22_6,53.840109315373304,43.50020601288281,0.28942335504871936,7.137019800132074,105.32986364370744,99.85553417063907,32.2725,1120.825,16.76,NA,NA,NA,99.26920944872325
2500,LU22_6,53.97058210035393,43.696515630423946,0.26577105989375976,6.466519746524627,105.67320181692936,100.55387368426403,38.58,1386.63,19.4925,NA,NA,NA,99.26659540198614
2750,LU22_6,54.54727099824808,46.93280535935594,0.21069649270796537,5.488242407178419,104.94897846621274,100.57435339280327,39.2875,1694.7125,20.95,NA,NA,NA,99.26502669127925
3000,LU22_6,54.119734479035536,47.643936854670415,0.18527341394601993,5.0309290001536295,105.00320503198851,100.95762470929564,42.1575,2026.6475,22.1075,NA,NA,NA,99.26535736649552
3250,LU22_6,50.0391661991261,45.28945903768165,0.6492071925442309,5.089556326730855,104.7151383450364,100.5104605280979,63.445,2369.66,26.385,NA,NA,NA,99.2514405524888
3500,LU22_6,57.97153924661842,44.90993192806671,0.5122747485292172,5.289659468438538,104.0970203488372,99.60418397009968,85.19,2723.8025,46.1075,NA,NA,NA,99.23436631378664
3750,LU22_6,57.141667226941706,45.0796163099049,0.4940432826343819,5.0810175828760435,104.11902741590006,99.80004940820392,88.5025,3115.6575,71.305,NA,NA,NA,99.22898782832928
4000,LU22_6,52.03634406108541,44.97211212899077,0.32173005686073736,4.822991347833778,103.77729765399684,99.8467534997247,90.475,3533.36,107.0675,NA,NA,NA,99.21678598079136
4250,LU22_6,53.97500229006275,42.86447186036845,0.47897164623330774,4.82909111398812,102.4049049831202,98.54075167422432,99.13,3960.2325,171.14,NA,NA,NA,99.2203205346533
4500,LU22_6,56.43668605533323,42.1399566018505,0.40318260097235026,4.4593771008865355,101.63578559804976,98.06859806859808,104.7,4392.1075,249.85,NA,NA,NA,99.20714203507008
4750,LU22_6,54.15914091271236,42.82706075700774,0.3275550760219753,4.1386558990650135,101.3191745387013,97.9841411443091,106.1725,4885.15,297.515,NA,NA,NA,99.1951689085994
5000,LU22_6,56.43262597242294,42.5741484921064,0.31604868293730715,4.021684392893306,100.2023567032368,96.92889266250968,113.225,5411.08,356.5175,NA,NA,NA,99.2006035956727
50,LU22_7,NA,47.800586510263926,NA,NA,0,NA,NA,0.4075,NA,NA,NA,NA,100
100,LU22_7,NA,70.196671709531,NA,NA,0,NA,NA,2.32,NA,NA,NA,NA,100
250,LU22_7,NA,33.289232762006904,25.32963219986121,NA,96.91081215744892,96.91081215744892,NA,11.825,0.9125,NA,NA,NA,99.14266438492024
500,LU22_7,NA,32.04786513963233,15.30858244937319,NA,112.1112929623568,112.1112929623568,NA,51.1175,1.5875,NA,NA,NA,98.87633080089866
750,LU22_7,NA,44.91539191901591,6.011821434126614,NA,110.82394583813245,110.82394583813245,NA,116.4075,3.865,NA,NA,NA,99.20678769409106
1000,LU22_7,27.59432929499343,40.07213687167096,1.080213243315563,2.627808866480398,100.12584988246095,99.68260501341608,0.7225,217.72,6.56,NA,NA,NA,99.29695985055602
1250,LU22_7,43.792057923520225,35.662049693946074,0.5899781585709994,3.103668617447486,113.58818577383788,112.4319170732202,2.105,335.7125,7.955,NA,NA,NA,99.1853122078524
1500,LU22_7,35.152152090857456,42.39178853318945,0.4396882771555587,2.6645895087074978,110.6509563973058,109.33980917873544,2.315,496.4825,9.26,NA,NA,NA,99.2315199860144
1750,LU22_7,40.1719817645238,44.026919574351055,0.3476802131473776,3.684663301582695,105.60110280780673,102.91145406867672,6.1275,686.37,10.57,NA,NA,NA,99.2651477615062
2000,LU22_7,52.3028099634926,39.85979858543976,0.3493547168299767,3.492908997812963,106.75996967519916,104.04502677235364,8.7675,890.3,16.135,NA,NA,NA,99.23454977868272
2250,LU22_7,47.45656074989162,41.67802717472217,0.3855026322708064,3.5419218926223555,105.4357050197096,102.56514830425392,12.2375,1127.765,24.0475,NA,NA,NA,99.21809240961043
2500,LU22_7,57.420076857826096,40.780342207491515,0.5015510581453696,3.922136814706361,106.66280299333008,103.47781438099886,21.57,1372.965,42.53,NA,NA,NA,99.20260935806722
2750,LU22_7,44.81397862694977,40.979212715408806,0.6329843742714986,3.91028408917801,104.66576106084054,101.532911207555,28.9375,1649.595,76.0275,NA,NA,NA,99.19148520683368
3000,LU22_7,53.5623936729787,42.39102841620005,0.6229524537119693,3.9484825448287855,101.78467526114991,98.77210315852116,34.2125,1946.2775,123.4325,NA,NA,NA,99.204438375049
3250,LU22_7,49.90467680675939,40.045505812769704,0.7516051011650747,3.524518125233262,100.66998952577022,97.94307797883484,35.4725,2249.21,190.26,NA,NA,NA,99.2048592276615
3500,LU22_7,54.54727099824808,39.746896855333055,0.811989128902076,3.3897931149045126,102.56200615535556,99.86003476744165,39.2875,2563.4875,245.65,NA,NA,NA,99.1913482589032
3750,LU22_7,47.274301531815006,41.66929104124192,0.9571534295868898,3.0052184295189788,100.93712388837729,98.53114013442078,39.2875,2939.59,309.74,NA,NA,NA,99.19644651978112
4000,LU22_7,52.76829430914262,41.10404748089646,0.8297290414774076,2.8363902710024806,100.05282205427602,97.74316158132235,41.2525,3345.8775,366.9625,NA,NA,NA,99.187017225378
4250,LU22_7,49.166676848615275,39.96795030870032,0.7263985735097531,2.930918282494212,100.11256170093628,97.65883107512931,49.7725,3783.9275,406.665,NA,NA,NA,99.17857896283842
4500,LU22_7,48.968349255978595,39.798486167764,0.7353487406410844,3.3677107381514584,100.4996196795884,97.7335102533362,82.3175,4236.9325,425.835,NA,NA,NA,99.17859211321267
4750,LU22_7,56.20017164274018,39.81399117000473,0.335214541820551,3.785558341657567,101.34792664899132,98.18413040367304,106.3825,4713.505,451.1575,NA,NA,NA,99.18285352598107
5000,LU22_7,54.15699601064592,40.29297464644975,0.269541722555181,3.9715135207702774,100.84603036343611,97.61511949216543,144.6525,5215.8625,482.8875,NA,NA,NA,99.19751916872926
50,LU22_8,NA,51.873198847262245,NA,NA,0,NA,NA,0.45,NA,NA,NA,NA,100
100,LU22_8,NA,70.57471264367817,0,NA,34.716981132075475,34.716981132075475,NA,2.3025,0,NA,NA,NA,99.9784362144332
250,LU22_8,NA,35.42353551229802,6.740370898716119,NA,151.12660276360015,151.12660276360015,NA,10.025,0.945,NA,NA,NA,98.84865240602775
500,LU22_8,NA,24.58081164320913,9.774061909027573,NA,147.66790457606848,147.66790457606848,NA,40.575,4.91,NA,NA,NA,98.6503676181552
750,LU22_8,NA,27.021952227294864,10.612198063765517,NA,134.3069793568319,134.3069793568319,NA,96.2825,10.8325,NA,NA,NA,98.71375658659043
1000,LU22_8,NA,32.02967619095866,7.768294162857488,NA,119.02519332293836,119.02519332293836,NA,182.8375,24.005,NA,NA,NA,98.8484289400962
1250,LU22_8,NA,32.66498772357752,9.993324650927471,NA,117.79143593176332,117.79143593176332,NA,282.65,49.3275,NA,NA,NA,98.87866720755328
1500,LU22_8,NA,33.084024421375844,5.534040379762048,NA,114.4754325430252,114.4754325430252,NA,397.47,92.0975,NA,NA,NA,98.89793170411605
1750,LU22_8,NA,33.7021499323438,2.392,NA,112.6789758152695,112.6789758152695,NA,534.68,139.7825,NA,NA,NA,98.9076893531038
2000,LU22_8,37.918722489868514,34.141676438317305,2.2783541175527615,0.9366956473420268,113.93553073135688,113.69738777016823,1.4275,690.1025,185.1425,NA,NA,NA,98.88669980532823
2250,LU22_8,43.792057923520225,33.62915212655583,1.8268087212942667,0.9599759064870528,109.00746020492036,108.64982212211144,2.105,883.7175,242.8325,NA,NA,NA,98.91731524908027
2500,LU22_8,29.194705282346817,31.262096400638757,2.610275832034338,0.80829750431791,107.1782156197138,106.85794679724825,2.105,1115.005,297.9525,NA,NA,NA,98.97546524007925
2750,LU22_8,47.51220867447707,33.95867114617959,1.521967166834311,1.033751351283207,105.53298601809276,104.90264982828592,4.13,1366.01,353.1175,NA,NA,NA,99.008477589697
3000,LU22_8,46.55988309358654,34.532295331188344,1.5198044210553467,1.0524652143470783,102.6047631114474,101.89134709366851,5.145,1666.5325,399.9625,NA,NA,NA,99.04635933106114
3250,LU22_8,51.974100229190746,34.28211612961033,1.1077341805464134,1.2716385476533378,100.8191158124115,99.84243721190614,8.595,2018.2,420.725,NA,NA,NA,99.08365653098588
3500,LU22_8,43.58567496957717,34.12959902822276,0.7465050996250177,1.2276817578949282,101.09816522571954,100.1819460702504,8.7675,2400.195,430.9975,NA,NA,NA,99.1210256060333
3750,LU22_8,49.96620044210904,36.824731524339285,0.6665077544209883,1.831609509897475,100.42307918432324,99.12512380323538,20.18,2800.715,447.38,NA,NA,NA,99.13080421796828
4000,LU22_8,53.09955368698907,38.68897791885005,0.4866330213756962,1.955830820634015,100.64876339416152,99.181890278686,31.0625,3233.6625,456.53,NA,NA,NA,99.14406298897316
4250,LU22_8,47.20017827952993,38.50824648340282,0.30139128066528653,2.1693377665065343,101.10839601507443,99.47434938575782,34.9275,3699.2175,466.5575,NA,NA,NA,99.16453478248368
4500,LU22_8,48.70332481354749,39.177458442439,0.2740119223456608,2.5328375516531967,101.09045528638538,99.11366393211836,69.495,4142.515,491.1225,NA,NA,NA,99.17723609736248
4750,LU22_8,51.8965782862151,38.093395494353366,0.5080170596774283,2.7752938924853825,100.7374583961452,98.56417135765588,132.075,4584.4,532.77,NA,NA,NA,99.19366170501306
5000,LU22_8,50.7787644103847,39.171036769646605,0.6838247131977933,2.9642307251835547,100.87673533790576,98.51184038072456,205.865,5018.34,583.1650000000001,NA,NA,NA,99.19128696478536
50,LU22_101,NA,51.01449275362319,NA,NA,0,NA,NA,0.44,NA,NA,NA,NA,100
100,LU22_101,NA,67.43119266055047,0,NA,19.6969696969697,19.6969696969697,NA,2.205,0,NA,NA,NA,99.98704656315422
250,LU22_101,NA,43.84789211395551,21.17495158166559,NA,51.818634778276035,51.818634778276035,NA,12.085,1.64,NA,NA,NA,99.4426602896917
500,LU22_101,NA,67.20172578635784,37.335939681653166,NA,45.3257790368272,45.3257790368272,NA,57.8475,3.3425,NA,NA,NA,99.55543952414232
750,LU22_101,0,61.02076550562487,17.45329400196657,1.2642935408647769,49.13887562161099,49.054589385553335,0,135.44,5.325,NA,NA,NA,99.50090535773212
1000,LU22_101,23.463687150837988,50.65901013006309,19.337393678462668,4.861325542544516,44.543676713933955,45.00288987593327,1.89,246.28,9.2075,NA,NA,NA,99.54196185304316
1250,LU22_101,23.888124713434205,57.06364744049096,4.458072372999304,4.037678233566497,42.081128926718165,41.45214387525806,2.605,398.85,10.25,NA,NA,NA,99.60410360851724
1500,LU22_101,35.177932594704615,69.5373246963795,3.609403960589211,4.413392460572049,43.82371810689434,41.83557645532674,4.8774999999999995,578.8475000000001,12.025,NA,NA,NA,99.6247421571702
1750,LU22_101,36.926585968661705,46.071193263781694,3.4876924406223164,3.6380597014925375,47.968490878938645,46.11318407960199,5.915,784.4725,17.155,NA,NA,NA,99.6109056677657
2000,LU22_101,32.271603923126364,51.025360069481174,3.5549226534787537,3.802802085586864,52.338147701944465,50.45659426920107,7.475,1013.39,24.1525,NA,NA,NA,99.55994532515317
2250,LU22_101,32.30439085856319,43.41251550088511,1.6951615817492882,4.9884935220176105,57.52454636867477,54.562824428558656,13.8175,1260.5925,32.3675,NA,NA,NA,99.5241541248964
2500,LU22_101,42.98796755652658,43.37934240846505,1.1908725185201765,5.871908510073119,60.58741962666355,56.71348518105687,29.0375,1530.2275,42.5675,NA,NA,NA,99.49903356665172
2750,LU22_101,37.20725244997853,46.043191618210706,1.144506283743925,5.683788071399305,62.32415452339179,58.43060210331677,31.9375,1853.4275,48.375,NA,NA,NA,99.57550020797028
3000,LU22_101,47.26921757406424,45.55901981168335,0.8024801410752131,5.783516360287463,60.95561349863888,56.88860947490086,59.905,2198.48,52.975,NA,NA,NA,99.58880326596127
3250,LU22_101,48.621781864866506,46.96888522713661,0.5533362990324191,6.107095397405161,61.120617391526814,56.69906828418912,77.745,2574.0975,57.84,NA,NA,NA,99.64000434715922
