Site,BUFF_DIST,LC_class20,LC_class33,LC_class34,LC_class50,LC_class110,LC_class120,LC_class210,LC_class220,LC_class230
CAM27,4000,0.275462534,0,0.015538429,0.024588205,0.042256318,0,0.427184354,0.182485589,0.032484571
CAM28,4000,0.345256897,0,0.01707687,0.023966252,0.055118663,0,0.373891167,0.170982974,0.013707178
CAM29,4000,0.321710846,0,0.017261146,0.014474679,0.054205121,0,0.368331536,0.182750457,0.041266216
CAM30,4000,0.202328231,0,0.021103728,0.023719442,0.048930509,0,0.396369444,0.26260384,0.044944806
CAM31,4000,0.074529521,0.00072916,0.047767242,0.024657585,0.032715589,0,0.212756057,0.568608542,0.038236304
CAM32,4000,0.083731799,0,0.042763328,0.028691202,0.043464021,0,0.25826556,0.505531794,0.037552295
CAM33,4000,0.071621737,0.00072916,0.008019966,0.030709933,0.06922025,0,0.624640154,0.177290825,0.017767977
CAM35,4000,0.19067288,0,0.017387876,0.009261171,0.026276993,0,0.301227337,0.436160357,0.019013386
CAM34,4000,0.083823646,0,0.027719349,0.02607681,0.029130952,0,0.175433232,0.617702206,0.040113806
CAM36,4000,0.103862209,0,0.016792031,0.024064613,0.019455733,0,0.339667459,0.459841378,0.036316577
CAM37,4000,0.098184081,0,0.016542445,0.023592571,0.017679311,0,0.270872893,0.542095458,0.031033241
CAM38,4000,0.035343113,0,0.021600027,0.025676052,0.005325476,0,0.250501017,0.629072017,0.032482298
CAM39,4000,0.013854277,0,0.015911038,0.034325375,0.00986258,0,0.225175934,0.686351763,0.014519033
CAM40,4000,0.010572933,0,0.008562224,0.039812154,0.019264215,0,0.10268234,0.806153537,0.012952597
CAM41,4000,0.012639849,0,0.079423499,0.053952378,0.056086067,0,0.577198231,0.209523482,0.011176493
CAM42,4000,0.015372273,0,0.072556412,0.028051007,0.056396326,0,0.560417247,0.249350465,0.017856269
CAM43,4000,0.001018721,0,0.010578455,0.133429249,0.081988281,0,0.360813528,0.372495393,0.039676372
CAM44,4000,0.002838288,0,0.009424442,0.158798302,0.101557861,0,0.295624495,0.378905008,0.052851603
CAM45,4000,0.002635432,0.007618364,0.033157352,0.140090093,0.012016487,0,0.165113985,0.604163807,0.035204481
CAM46,4000,0.005815099,0,0.004874243,0.095258025,0.026299959,0,0.428805885,0.302043859,0.13690293
CAM47,4000,0.007861628,0,0.007166254,0.093457972,0.020448517,0,0.488631156,0.289792197,0.092642274
CAM48,4000,0.019988626,0,0.005027059,0.098355967,0.025255532,0,0.449236409,0.310322067,0.09181434
CAM49,4000,0.077975628,0,0,0.174262172,0.051721587,0,0.355773775,0.206261813,0.134005024
CAM50,4000,0.091982509,0,0,0.125568159,0.03509783,0,0.362624769,0.240545732,0.144181
CAM51,4000,0.003161152,0,0.026197389,0.07265434,0.013021271,0,0.456524155,0.396359642,0.032082051
CAM52,4000,0.012677616,0,0.009443634,0.070809727,0.012721848,0,0.493993028,0.368350013,0.032004135
CAM53,4000,0.003880048,0,0.011424726,0.082655388,0.01485235,0,0.4685802,0.380187758,0.038419528
CAM54,4000,0.015366687,0,0,0.040205124,0.009081268,0,0.492781578,0.419675072,0.022890271
CAM55,4000,0.016034393,0,0,0.102206099,0.022664894,0,0.446547194,0.386843204,0.025704216
CAM75,4000,0.302018756,0,0.006068321,0.161064555,0.042088191,0,0.252723469,0.193412161,0.042624547
CAM76,4000,0.000340913,0,0.019260399,0.249171363,0.045047277,0,0.47027813,0.176858257,0.039043661
CAM77,4000,0.001357855,0,0.022648759,0.182966503,0.032474068,0,0.617912911,0.129264963,0.013374941
CAM78,4000,0.005503344,0,0.014208975,0.089657228,0.01407538,0,0.648338127,0.213358031,0.014858917
CAM79,4000,0.007506218,0,0.006136069,0.180342667,0.050507965,0,0.452230995,0.262692058,0.040584028
CAM80,4000,0.286603141,0,0.000634266,0.11646974,0.056048832,0,0.420729363,0.113101396,0.006413261
CAM81,4000,0.265237557,0,0.000982446,0.141815021,0.056098945,0,0.437213835,0.095917798,0.002734399
CAM82,4000,0.051677141,0,0.003478072,0.251504956,0.06225948,0,0.453064674,0.155124749,0.022890928
CAM83,4000,0.010911421,0,0.012906164,0.150488217,0.021898654,0,0.320066202,0.4384636,0.045265741
CAM86,4000,0.010754233,0,0.02707764,0.017934746,0.020108859,0,0.513346086,0.347693429,0.063085008
CAM87,4000,0.009632366,0,0.032567612,0.04170509,0.018900984,0,0.546161216,0.298384909,0.052647823
CAM88,4000,0.01672971,0,0.042350484,0.094273644,0.020539595,0,0.474113261,0.29280797,0.059185336
CAM89,4000,0.011167042,0,0.014390635,0.014908085,0.019946399,0,0.373855419,0.515158951,0.05057347
CAM90,4000,0.085171317,0,0.02948982,0.374210527,0.020394052,0,0.079429826,0.373973454,0.037331003
CAM91,4000,0.011350969,0,0.046707001,0.161804242,0.004738911,0,0.246450635,0.447853738,0.081094504
CAM92,4000,0.000202668,0,0.029167764,0.669817282,0.010544951,0,0.081757123,0.192372157,0.016138056
CAM93,4000,0.000279898,0,0.023047232,0.671018766,0.012465979,0,0.155640894,0.12794372,0.00960351
CAM94,4000,0.000224265,0,0.037727467,0.327579545,0.00360636,0,0.275377411,0.334803902,0.020681052
CAM95,4000,0,0,0.03920271,0.518692016,0,0,0.191261881,0.23478417,0.016059224
CAM96,4000,0.015313678,0,0.036115412,0.081260753,0.031976253,0,0.398988754,0.383938625,0.052406525
CAM97,4000,0.033022169,0,0.043120877,0.079223434,0.049499141,0,0.452617335,0.3016153,0.040901745
CAM98,4000,0.034119506,0,0.040645255,0.173856015,0.018233311,0,0.151891898,0.56636101,0.014893004
CAM99,4000,0.036171171,0,0.032134567,0.255961317,0.032914142,0,0.272842955,0.333440219,0.036535629
CAM100,4000,0.032335631,0,0.048929184,0.090994127,0.029568186,0,0.338249141,0.42833023,0.0315935
CAM26 B,4000,0.193664486,0,0.020122763,0.037007755,0.049003086,0,0.349166438,0.329866874,0.021168601
CAM85,4000,0.007681671,0,0.037650837,0.032578468,0.026550481,0,0.139064309,0.712745514,0.043728718
CAM56,4250,0.002213779,0,0.013215992,0.250206963,0.018662022,0,0.524954868,0.182306927,0.008439449
CAM57,4250,0.010849499,0,0.011956905,0.245432615,0.002068329,0,0.520938937,0.195812314,0.012941401
CAM58,4250,0.012161701,0,0.006094644,0.153426285,0.005109392,0,0.619391028,0.17759907,0.026217881
CAM59,4250,0.005497203,0,0.011162446,0.197603566,0.003761264,0,0.592446497,0.175130695,0.01439833
CAM60,4250,0.010442972,0,0.01044924,0.160156032,0.003761264,0,0.636724119,0.161557434,0.016908939
CAM61,4250,0.043425581,0,0.008199112,0.099136315,0.004647637,0,0.610083827,0.222711359,0.011796171
CAM62,4250,0.065407668,0,0.008313078,0.092505959,0.007331813,0,0.550694286,0.247240065,0.028507135
CAM63,4250,0.044100941,0,0.010254473,0.097506775,0.003372015,0,0.553189473,0.274089359,0.017486966
CAM64,4250,0.031763704,0,0.043179978,0.055935109,0.018115711,0,0.415011282,0.32753172,0.108462495
CAM65,4250,0.090717838,0.008562486,0.028604342,0.22482676,0.042029925,0,0.326160002,0.182678841,0.096419806
CAM66,4250,0.097700499,0.012154684,0.00993951,0.198423196,0.037445053,0,0.299823933,0.236285649,0.108227477
CAM67,4250,0.162943789,0.00470514,0.000339787,0.138375123,0.054222914,0,0.225573704,0.27376428,0.140075263
CAM68,4250,0.140034742,0.000534781,0,0.131746949,0.068402306,0,0.376525057,0.16262546,0.120130704
CAM69,4250,0.191907701,0.002190191,0,0.136407184,0.062000434,0,0.370412315,0.111595562,0.125486612
CAM70,4250,0.177325217,0.004696631,0,0.132765916,0.050675296,0,0.296240926,0.216660037,0.121635977
CAM71,4250,0.094205747,0.006829945,0,0.140838189,0.038128913,0,0.335910393,0.258123574,0.12596324
CAM72,4250,0.11910433,0.013259117,0.002786864,0.157993312,0.03370065,0,0.280671682,0.264386834,0.128097211
CAM73,4250,0.024349909,0.006102416,0.048395939,0.208989302,0.065538128,0,0.48194081,0.079414175,0.085269318
CAM74,4250,0.000454647,0,0.078462072,0.179623644,0.115340807,0,0.360323363,0.18315167,0.082643793
CAM1,4250,0.185174872,0.00214413,0.028136275,0.03622857,0.062029579,0,0.30504689,0.356849792,0.024389892
CAM2,4250,0.157957419,0,0.029544793,0.017675769,0.021234847,0,0.166413532,0.575855383,0.031318258
CAM3,4250,0.130822206,0,0.031109823,0.024926178,0.024699593,0,0.211407036,0.544318811,0.032716353
CAM4,4250,0.10639671,0,0.032878576,0.03052657,0.027057145,0,0.248875026,0.52154962,0.032716353
CAM5,4250,0.048770272,0.00214413,0.047233464,0.042368682,0.058454851,0,0.433292606,0.336455757,0.031280238
CAM6,4250,0.145923017,0.00214413,0.030248317,0.046314644,0.069159989,0,0.373769818,0.301917794,0.03052229
CAM7,4250,0.088840052,0.000864767,0.022067366,0.045841693,0.068135151,0,0.471422711,0.270021168,0.032807091
CAM8,4250,0.08430106,0.00214413,0.029355917,0.046454896,0.055644742,0,0.500554486,0.241985258,0.039559511
CAM9,4250,0.044457859,0,0.025082144,0.023961271,0.026371546,0,0.439880025,0.398889669,0.041357487
CAM10,4250,0.048066739,0,0.022380828,0.02694378,0.024182075,0,0.379002856,0.467365195,0.032058527
CAM11,4250,0.040781828,0,0.022399365,0.03856691,0.033938349,0,0.524121546,0.301026252,0.039165748
CAM12,4250,0.028445024,0,0.02200704,0.01912883,0.021250504,0,0.391833548,0.477820408,0.039514646
CAM13,4250,0.198240425,0,0.091311919,0.080819588,0.092016255,0,0.254663651,0.260428039,0.022520124
CAM14,4250,0.108206947,0,0.097754106,0.119837059,0.100659883,0,0.377970715,0.180861749,0.01470954
CAM15,4250,0.067763852,0,0.118347821,0.16364613,0.068733417,0,0.385483707,0.174834534,0.021190537
CAM16,4250,0.195176142,0,0.066071904,0.050293793,0.065008865,0,0.294545383,0.289589009,0.039314904
CAM17,4250,0.056421404,0.02212769,0.126310836,0.122905539,0.196845448,0,0.225248455,0.189527836,0.06061279
CAM18,4250,0.01907925,0,0.073828918,0.06624771,0.114385833,0,0.337242813,0.361945238,0.027270239
CAM19,4250,0.028612169,0,0.105726052,0.107349216,0.157750115,0,0.39848841,0.136393816,0.065680223
CAM20,4250,0.053079844,0.003031724,0.114010686,0.139941606,0.137294234,0,0.271067611,0.181258784,0.10031551
CAM21,4250,0.056900787,0,0,0.027291683,0.025602199,0,0.34181193,0.523264307,0.025129094
CAM22,4250,0.030653858,0,0.012624561,0.052222004,0.012629955,0,0.107865993,0.759841389,0.024162241
CAM23,4250,0.017220696,0,0.013990627,0.065629578,0.024907424,0,0.108006314,0.719842022,0.050403339
CAM24,4250,0.016243401,0,0,0.084634115,0.076757721,0,0.157360925,0.617472436,0.047531401
CAM25,4250,0.022477839,0,0,0.084918848,0.072699325,0,0.165302482,0.585891215,0.06871029
CAM26,4250,0.214790537,0,0.018353717,0.033077085,0.045730954,0,0.368837126,0.292853057,0.026357523
CAM27,4250,0.27509184,0,0.014515017,0.021824639,0.043236583,0,0.423067874,0.187891173,0.034372873
CAM28,4250,0.312358064,0,0.017383674,0.021266565,0.054478526,0,0.385191907,0.191535047,0.017786217
CAM29,4250,0.307787565,0,0.016732549,0.017111915,0.054664888,0,0.382680365,0.182560347,0.038462371
CAM30,4250,0.208866257,0,0.020865875,0.026221364,0.044674979,0,0.396411379,0.260335964,0.042624182
CAM31,4250,0.075735648,0.000645899,0.045756647,0.026080936,0.033868992,0,0.222568798,0.55934868,0.035994401
CAM32,4250,0.081626104,0,0.041174872,0.027916432,0.044178704,0,0.266313778,0.503972765,0.034817345
CAM33,4250,0.068133746,0.000645899,0.011627628,0.02954827,0.067521704,0,0.605963444,0.1924251,0.024134209
CAM35,4250,0.195018561,0,0.021181146,0.01129938,0.026561718,0,0.305262018,0.421879056,0.018798121
CAM34,4250,0.08509572,0,0.027044956,0.027575403,0.028214687,0,0.181189812,0.608386515,0.042492909
CAM36,4250,0.09884625,0,0.017086655,0.023754279,0.018156994,0,0.332442555,0.469245957,0.04046731
CAM37,4250,0.091645037,0,0.015306466,0.023409976,0.01810351,0,0.271915688,0.548444433,0.031174889
CAM38,4250,0.039760938,0,0.020538354,0.026709508,0.006153161,0,0.252796882,0.623323917,0.03071724
CAM39,4250,0.012272301,0,0.016509218,0.032248114,0.008736403,0,0.21378788,0.703584934,0.01286115
CAM40,4250,0.014478682,0,0.008356704,0.037953567,0.022857788,0,0.113106772,0.791234382,0.012012106
CAM41,4250,0.018209918,0,0.07454453,0.050749619,0.05393547,0,0.580002661,0.211465523,0.011092277
CAM42,4250,0.015147673,0,0.071092975,0.027252972,0.05690098,0,0.554182452,0.257582819,0.017840129
CAM43,4250,0.000902396,0,0.011089622,0.133752824,0.083678091,0,0.346669625,0.382901026,0.041006415
CAM44,4250,0.008556852,0,0.011117283,0.151885091,0.101116414,0,0.307831366,0.371395863,0.04809713
CAM45,4250,0.002344276,0.006748447,0.034794514,0.136626169,0.015548755,0,0.189819186,0.580908605,0.033210047
CAM46,4250,0.009825485,0,0.004620339,0.09475872,0.027021655,0,0.424818924,0.304298229,0.134656647
CAM47,4250,0.007801788,0,0.006795506,0.088854797,0.023743138,0,0.485641484,0.293949489,0.093213796
CAM48,4250,0.028619871,0,0.004862201,0.096723664,0.025619525,0,0.444671591,0.303721595,0.095781554
CAM49,4250,0.082072487,0,0,0.178160587,0.051242021,0,0.356006959,0.204166691,0.128351256
CAM50,4250,0.094617209,0,0,0.119067572,0.035387354,0,0.372412764,0.237078494,0.141436608
CAM51,4250,0.002815621,0,0.024063099,0.072698732,0.016560982,0,0.462666625,0.387724942,0.033469999
CAM52,4250,0.01354172,0,0.009761247,0.069904152,0.011654434,0,0.496762823,0.364637885,0.033737737
CAM53,4250,0.008221018,0,0.011117905,0.082525625,0.01545755,0,0.467833602,0.379788067,0.035056232
CAM54,4250,0.013736918,0,0,0.045802831,0.009059155,0,0.488947979,0.417217549,0.025235568
CAM55,4250,0.019505748,0,0,0.099822612,0.022820119,0,0.447158716,0.38639,0.024302805
CAM75,4250,0.307207062,0,0.005678724,0.16162008,0.039937437,0,0.254536103,0.188340009,0.042680585
CAM76,4250,0.000301985,0,0.018874678,0.246270466,0.045498321,0,0.469052579,0.178587177,0.041414794
CAM77,4250,0.001202806,0,0.021821607,0.175039861,0.031029907,0,0.622892366,0.134221507,0.013791947
CAM78,4250,0.004874934,0,0.013206342,0.102037289,0.015359345,0,0.645274808,0.205148042,0.014099241
CAM79,4250,0.00684505,0,0.007918883,0.186555022,0.051990585,0,0.450255026,0.255818877,0.040616557
CAM80,4250,0.287939028,0,0.00084919,0.128549691,0.052130247,0,0.393092082,0.127802674,0.009637088
CAM81,4250,0.267379267,0,0.001633482,0.148668268,0.053999192,0,0.416227008,0.106308798,0.005783986
CAM82,4250,0.066435897,0,0.003418627,0.245845942,0.057330481,0,0.440046101,0.161610632,0.02531232
CAM83,4250,0.010394174,0,0.013493194,0.161808675,0.019398116,0,0.309182034,0.437213215,0.048510592
CAM86,4250,0.009526241,0,0.027180215,0.022903967,0.017830164,0,0.494379769,0.367264724,0.060914921
CAM87,4250,0.008685247,0,0.031200553,0.045637267,0.017339956,0,0.514327068,0.331981501,0.050828407
CAM88,4250,0.018953409,0,0.042545827,0.099101383,0.020155831,0,0.476067119,0.286887551,0.056288879
CAM89,4250,0.011525252,0,0.015013337,0.01337263,0.018563954,0,0.361655963,0.533811993,0.046056871
CAM90,4250,0.106466791,0,0.029309251,0.367819555,0.019334195,0,0.077405071,0.363328044,0.036337094
CAM91,4250,0.010447036,0,0.044539931,0.192207488,0.004455187,0,0.24985133,0.417846722,0.080652305
CAM92,4250,0.000280686,0,0.031111376,0.671962762,0.010477135,0,0.080436592,0.189638792,0.016092657
CAM93,4250,0.000367255,0,0.024803986,0.67211517,0.011082881,0,0.153634231,0.12831941,0.009677068
CAM94,4250,0.000198657,0,0.03714557,0.337304609,0.003194561,0,0.270790458,0.332250644,0.019115503
CAM95,4250,0,0,0.038928843,0.531186173,0,0,0.178077429,0.232667098,0.019140457
CAM96,4250,0.016591647,0,0.03431459,0.08124383,0.02916977,0,0.404871597,0.380935432,0.052873133
CAM97,4250,0.035355921,0,0.040928163,0.073463361,0.045052834,0,0.460555785,0.301969354,0.042674581
CAM98,4250,0.034821149,0,0.038334878,0.164801184,0.018252691,0,0.1759175,0.552384138,0.015488459
CAM99,4250,0.033898475,0,0.032800373,0.245757301,0.030809441,0,0.276392782,0.343037763,0.037303865
CAM100,4250,0.029366366,0,0.04863134,0.087824808,0.028988755,0,0.34232236,0.431074266,0.031792105
CAM26 B,4250,0.199679927,0,0.019798335,0.03564825,0.0463395,0,0.351806115,0.323380229,0.023347645
CAM85,4250,0.007528749,0,0.038551062,0.030396002,0.024939129,0,0.134957953,0.718933734,0.044693369
CAM56,4500,0.002126649,0,0.012365473,0.240235268,0.021270275,0,0.535992838,0.179636566,0.008372932
CAM57,4500,0.010981526,0,0.011234987,0.239558799,0.00356631,0,0.528187445,0.193010609,0.013460324
CAM58,4500,0.011073778,0,0.006324282,0.144851724,0.005491295,0,0.635457625,0.170239004,0.026562293
CAM59,4500,0.006829007,0,0.010644391,0.202587056,0.003866011,0,0.59197032,0.168987863,0.015115353
CAM60,4500,0.012274192,0,0.009997737,0.164682152,0.004394597,0,0.630342283,0.162464416,0.015844624
CAM61,4500,0.048267635,0,0.008141191,0.096370814,0.006202436,0,0.600606603,0.22632167,0.014089653
CAM62,4500,0.060186729,0,0.008024869,0.091309645,0.007784329,0,0.564873864,0.240175293,0.027645273
CAM63,4500,0.042465993,0,0.009802493,0.092059263,0.004047011,0,0.575140451,0.258920644,0.017564146
CAM64,4500,0.029288653,0,0.042268807,0.062200041,0.018968518,0,0.422262533,0.321453803,0.103557644
CAM65,4500,0.095305133,0.007637526,0.027849056,0.224579365,0.040768197,0,0.321789212,0.189250018,0.092821493
CAM66,4500,0.103899575,0.011518137,0.009561086,0.201055324,0.035462296,0,0.302821041,0.232465644,0.103216898
CAM67,4500,0.159165911,0.005916169,0.001077774,0.143275287,0.05441907,0,0.236223214,0.256197387,0.143725187
CAM68,4500,0.141160327,0.001507411,0,0.138219873,0.062037787,0,0.378482195,0.160986297,0.117606111
CAM69,4500,0.171486375,0.002158375,0,0.139432112,0.058306911,0,0.367411361,0.131953794,0.129251072
CAM70,4500,0.166332001,0.004189279,0,0.144042539,0.04930112,0,0.30263583,0.209587255,0.123911977
CAM71,4500,0.09781542,0.006966109,0,0.13948337,0.044362153,0,0.356520245,0.236088548,0.118764155
CAM72,4500,0.115977223,0.011826805,0.003310579,0.160335222,0.036428693,0,0.29874589,0.248817817,0.124557772
CAM73,4500,0.027226146,0.005982244,0.048859769,0.199885276,0.065428095,0,0.482872285,0.085290181,0.084456002
CAM74,4500,0.000884298,0,0.075427601,0.172481289,0.119263075,0,0.364955302,0.187128076,0.079860358
CAM1,4500,0.177346085,0.001912511,0.029887779,0.035081398,0.060660297,0,0.304116672,0.366531291,0.024463967
CAM2,4500,0.156279181,0,0.030609497,0.020612002,0.023042243,0,0.174948985,0.565489016,0.029019076
CAM3,4500,0.136668517,0,0.033278256,0.026812636,0.025633484,0,0.218981204,0.529443724,0.029182179
CAM4,4500,0.113501225,0,0.037222133,0.030113947,0.031267219,0,0.253215194,0.505498105,0.029182179
CAM5,4500,0.050721017,0.001912511,0.045642901,0.045326192,0.056581394,0,0.436984788,0.328209673,0.034621524
CAM6,4500,0.144928575,0.001912511,0.029205254,0.044696919,0.066745125,0,0.371467609,0.310619265,0.030424743
CAM7,4500,0.094435821,0.001084825,0.020820823,0.044473598,0.064975821,0,0.476185058,0.262549329,0.035474725
CAM8,4500,0.093857684,0.001912511,0.028273949,0.044537357,0.056426006,0,0.4874638,0.250702917,0.036825775
CAM9,4500,0.040651982,0,0.02598067,0.023187919,0.028193523,0,0.442091045,0.401523616,0.038371245
CAM10,4500,0.046810999,0,0.023633717,0.027607655,0.025997408,0,0.377221105,0.465386211,0.033342905
CAM11,4500,0.037484086,0,0.023703766,0.038004257,0.03231174,0,0.516632906,0.314843077,0.037020166
CAM12,4500,0.027411833,0,0.021099355,0.027306879,0.020073895,0,0.390230105,0.475536525,0.038341408
CAM13,4500,0.225564472,0,0.088126815,0.079106687,0.090591382,0,0.245011831,0.251082187,0.020516626
CAM14,4500,0.113590893,0,0.099268222,0.119602684,0.10058233,0,0.369801095,0.183055548,0.014099228
CAM15,4500,0.069660952,0,0.116086656,0.157417861,0.073310172,0,0.383803258,0.175597288,0.024123813
CAM16,4500,0.175565797,0,0.069859646,0.058298528,0.06902444,0,0.29874034,0.291508239,0.037003007
CAM17,4500,0.053240114,0.026404069,0.124246577,0.114964022,0.203795407,0,0.221539869,0.194990318,0.060819623
CAM18,4500,0.032539323,0,0.071196439,0.072386645,0.119042204,0,0.331130149,0.349274004,0.024431238
CAM19,4500,0.034347137,0,0.101911453,0.126074453,0.149659768,0,0.376161708,0.146278719,0.065566763
CAM20,4500,0.048751771,0.006222602,0.110965536,0.136762461,0.137330547,0,0.269006235,0.192133953,0.098826893
CAM21,4500,0.060153918,0,0,0.025974723,0.022859883,0,0.33654553,0.528238008,0.026227939
CAM22,4500,0.028847445,0,0.012272208,0.051371789,0.017516732,0,0.113635886,0.750150091,0.026205849
CAM23,4500,0.022672745,0,0.012996163,0.061071297,0.022223634,0,0.110952672,0.720370835,0.049712654
CAM24,4500,0.017157932,0,0,0.082635509,0.068600026,0,0.156687692,0.624311488,0.050607353
CAM25,4500,0.024695289,0,0,0.077807204,0.072143628,0,0.16434883,0.596591413,0.064413636
CAM26,4500,0.221701162,0,0.018137449,0.032441215,0.046061928,0,0.367668666,0.287777847,0.026211734
CAM27,4500,0.27199153,0,0.013896257,0.019850967,0.044941281,0,0.421615097,0.1943209,0.033383967
CAM28,4500,0.284492995,0,0.017538157,0.019339361,0.05189735,0,0.391370389,0.212622244,0.022739504
CAM29,4500,0.290974048,0,0.015887581,0.018233406,0.053369446,0,0.401548581,0.18243346,0.037553478
CAM30,4500,0.217514155,0,0.020217979,0.027043715,0.046211498,0,0.39102908,0.257271061,0.040712512
CAM31,4500,0.088426123,0.000576126,0.043540641,0.025987766,0.033694189,0,0.226799815,0.548610565,0.032364775
CAM32,4500,0.083469776,0,0.039829981,0.027404074,0.04325162,0,0.272263954,0.50047936,0.033301235
CAM33,4500,0.065010272,0.000576126,0.013540074,0.028515392,0.064639615,0,0.58949593,0.212631899,0.025590691
CAM35,4500,0.191849077,0,0.023502848,0.013161202,0.02672749,0,0.303697933,0.422642798,0.018418652
CAM34,4500,0.085291617,0,0.026626347,0.026957323,0.029478585,0,0.187453989,0.601427396,0.042764744
CAM36,4500,0.090195023,0,0.016903776,0.023302268,0.017866431,0,0.322972898,0.487991395,0.040768209
CAM37,4500,0.084928467,0,0.014171319,0.023531929,0.018091013,0,0.277685155,0.54997384,0.031618275
CAM38,4500,0.041083916,0,0.020755599,0.026197543,0.006817724,0,0.253435951,0.622544436,0.029164831
CAM39,4500,0.011332251,0,0.015821137,0.030068384,0.008386798,0,0.199397302,0.723522299,0.011471829
CAM40,4500,0.020071104,0,0.008011433,0.037172323,0.024034707,0,0.111953508,0.786438608,0.012318316
CAM41,4500,0.02116318,0,0.070157442,0.047937729,0.05090756,0,0.582941451,0.214862596,0.01203004
CAM42,4500,0.017706167,0,0.070000089,0.029938635,0.057732528,0,0.537327792,0.27047811,0.016816677
CAM43,4500,0.002560774,0,0.010915111,0.12984399,0.083670151,0,0.334538917,0.394604448,0.043866608
CAM44,4500,0.018074905,0,0.010420552,0.143485682,0.09417798,0,0.317471246,0.368886453,0.047483183
CAM45,4500,0.002403627,0.006019448,0.035046396,0.138432752,0.01916498,0,0.204806808,0.561301241,0.032824748
CAM46,4500,0.010875855,0,0.004501624,0.089345991,0.025703553,0,0.429384767,0.308967403,0.131220805
CAM47,4500,0.008207872,0,0.006520017,0.087521236,0.026466035,0,0.473830351,0.30768516,0.089769328
CAM48,4500,0.035196762,0,0.00468888,0.094659075,0.026117143,0,0.444104547,0.298183372,0.097050222
CAM49,4500,0.088495623,0,0,0.179831664,0.05159342,0,0.351789429,0.202096062,0.126193801
CAM50,4500,0.092347274,0,0.000414679,0.117773016,0.033486734,0,0.383193377,0.23449365,0.138291271
CAM51,4500,0.002571737,0,0.022204758,0.077226505,0.018103836,0,0.472462569,0.372744938,0.034685657
CAM52,4500,0.012343175,0,0.010885333,0.067307485,0.011912859,0,0.500477143,0.365328619,0.031745384
CAM53,4500,0.010842578,0,0.01051248,0.082019973,0.016365407,0,0.464191089,0.384166544,0.031901928
CAM54,4500,0.012561238,0,0,0.049328742,0.009193891,0,0.48407151,0.420207839,0.02463678
CAM55,4500,0.020679411,0,0,0.101566917,0.020933302,0,0.444792272,0.387977799,0.024050298
CAM75,4500,0.311169644,0,0.005313991,0.166312404,0.03858209,0,0.259085826,0.179714586,0.03982146
CAM76,4500,0.000269363,0,0.018541612,0.243958856,0.046397878,0,0.459561214,0.187505232,0.043765845
CAM77,4500,0.001072873,0,0.020492427,0.166644013,0.027872113,0,0.630956028,0.140585696,0.012376849
CAM78,4500,0.004348321,0,0.012406516,0.11641852,0.015583138,0,0.635838635,0.200720591,0.01468428
CAM79,4500,0.006453878,0,0.008407118,0.195276851,0.051118595,0,0.442144585,0.257485209,0.039113765
CAM80,4500,0.288549684,0,0.001136009,0.139468236,0.048979759,0,0.371735779,0.139636455,0.010494078
CAM81,4500,0.271009325,0,0.002027473,0.155484862,0.051300693,0,0.393524216,0.118775875,0.007877555
CAM82,4500,0.078945033,0,0.003636172,0.23740392,0.052423279,0,0.429032626,0.172216898,0.026342072
CAM83,4500,0.009280992,0,0.013715275,0.163194228,0.01730264,0,0.303172869,0.445308595,0.0480254
CAM86,4500,0.008497172,0,0.027061971,0.029469731,0.016401451,0,0.472120135,0.38793178,0.05851776
CAM87,4500,0.007840634,0,0.029623924,0.051435982,0.016531416,0,0.486248918,0.35761561,0.050703516
CAM88,4500,0.021146209,0,0.041767916,0.1015112,0.019785024,0,0.475277399,0.284344363,0.056167888
CAM89,4500,0.012327062,0,0.016494213,0.012827997,0.016682635,0,0.351935206,0.543420361,0.046312526
CAM90,4500,0.126883459,0,0.029352956,0.359619882,0.01853257,0,0.075814465,0.354894021,0.034902646
CAM91,4500,0.009318498,0,0.043889716,0.21697601,0.005471401,0,0.249994564,0.392762103,0.081587709
CAM92,4500,0.000250365,0,0.032201322,0.665622605,0.012207078,0,0.079926957,0.193099409,0.016692263
CAM93,4500,0.000504779,0,0.025207367,0.67112493,0.010738621,0,0.149919176,0.130930759,0.011574367
CAM94,4500,0.000177197,0,0.035682889,0.343941241,0.00284947,0,0.266981169,0.332640635,0.017727401
CAM95,4500,0.000177197,0,0.039592626,0.538237081,0.00111537,0,0.166356082,0.234035884,0.02048576
CAM96,4500,0.021701819,0,0.033185515,0.081899866,0.027687799,0,0.408182222,0.376598213,0.050744566
CAM97,4500,0.036832759,0,0.040721835,0.074809922,0.041889914,0,0.456854813,0.308789971,0.040100787
CAM98,4500,0.035227313,0,0.037084256,0.160704529,0.018879877,0,0.19640494,0.532276911,0.019422172
CAM99,4500,0.032081269,0,0.031852839,0.2362366,0.02957391,0,0.283830385,0.351006566,0.035418432
CAM100,4500,0.02733754,0,0.047555285,0.090601259,0.033121711,0,0.335807001,0.429552259,0.036024944
CAM26 B,4500,0.209764695,0,0.019596043,0.035789619,0.046120691,0,0.347203275,0.313767404,0.027758275
CAM85,4500,0.008178197,0,0.036217232,0.028300384,0.024531649,0,0.138102018,0.723798135,0.040872384
CAM56,4750,0.004600877,0,0.011557271,0.229441754,0.022266931,0,0.546736709,0.177394527,0.008001931
CAM57,4750,0.009855996,0,0.010582476,0.231832147,0.004091701,0,0.544752898,0.18503938,0.013845403
